Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,9.5e-05,15.237831,[46 18] ; [30 47],[34.4964539 29.5035461] ; [41.5035461 35.4964539],1
p8,1,0.000533,11.997242,[36 29] ; [22 59],[25.82191781 39.17808219] ; [32.17808219 48.82191781],1
p3,1,0.000893,11.036958,[34 31] ; [21 61],[24.31972789 40.68027211] ; [30.68027211 51.31972789],1
p2,1,0.002243,9.339216,[56  9] ; [53 30],[47.87162162 17.12837838] ; [61.12837838 21.87162162],0
p6,1,0.008326,6.9619,[22 42] ; [12 66],[15.32394366 48.67605634] ; [18.67605634 59.32394366],0
r3,1,0.011034,6.459801,[63  2] ; [69 13],[58.36734694  6.63265306] ; [73.63265306  8.36734694],0
p11,1,0.024313,5.072173,[47 18] ; [45 38],[40.40540541 24.59459459] ; [51.59459459 31.40540541],0
s6,1,0.038957,4.262741,[42 23] ; [39 43],[35.81632653 29.18367347] ; [45.18367347 36.81632653],0
p10,1,0.045846,3.987254,[47 18] ; [45 35],[41.24137931 23.75862069] ; [50.75862069 29.24137931],0
d5,1,0.047405,3.930938,[55 10] ; [58 24],[49.96598639 15.03401361] ; [63.03401361 18.96598639],0
r4,1,0.048106,3.906262,[57  8] ; [62 21],[52.26351351 12.73648649] ; [66.73648649 16.26351351],0
s8,1,0.077542,3.115673,[27 38] ; [23 60],[21.95945946 43.04054054] ; [28.04054054 54.95945946],0
u3,1,0.08,3.064904,[21  3] ; [18  9],[18.35294118  5.64705882] ; [20.64705882  6.35294118],0
a5,1,0.11662,2.462137,[45 20] ; [47 36],[40.40540541 24.59459459] ; [51.59459459 31.40540541],0
b1,1,0.125645,2.345505,[38 27] ; [38 45],[33.37837838 31.62162162] ; [42.62162162 40.37837838],0
p5,1,0.142079,2.155297,[ 5 60] ; [ 2 79],[ 3.11643836 61.88356164] ; [ 3.88356164 77.11643836],0
d1,1,0.169343,1.888749,[34 31] ; [34 49],[29.86486486 35.13513514] ; [38.13513514 44.86486486],0
p9,1,0.176164,1.829693,[49 16] ; [52 28],[45.27586207 19.72413793] ; [55.72413793 24.27586207],0
a2,1,0.185113,1.756091,[13 52] ; [10 73],[10.10135135 54.89864865] ; [12.89864865 70.10135135],0
n1,1,0.18982,1.719015,[ 9 10] ; [ 9 22],[ 6.84 12.16] ; [11.16 19.84],0
v2,1,0.223102,1.484306,[32 28] ; [33 44],[28.46715328 31.53284672] ; [36.53284672 40.46715328],0
u1,1,0.293912,1.101616,[ 7 58] ; [ 5 78],[ 5.27027027 59.72972973] ; [ 6.72972973 76.27027027],0
b5,1,0.312696,1.019255,[37 28] ; [54 29],[39.96621622 25.03378378] ; [51.03378378 31.96621622],0
a6,1,0.321802,0.98161,[47 18] ; [53 29],[44.21768707 20.78231293] ; [55.78231293 26.21768707],0
n2,1,0.373578,0.791729,[16  4] ; [22 10],[14.61538462  5.38461538] ; [23.38461538  8.61538462],0
s5,1,0.385905,0.751805,[15 47] ; [14 63],[12.9352518 49.0647482] ; [16.0647482 60.9352518],0
s2,1,0.387372,0.747176,[30 34] ; [33 50],[27.42857143 36.57142857] ; [35.57142857 47.42857143],0
a8,1,0.387488,0.746811,[ 4 54] ; [ 9 71],[ 5.46376812 52.53623188] ; [ 7.53623188 72.46376812],0
b3,1,0.417581,0.657112,[13 31] ; [ 8 29],[11.40740741 32.59259259] ; [ 9.59259259 27.40740741],0
b2,1,0.417581,0.657112,[13 31] ; [ 8 29],[11.40740741 32.59259259] ; [ 9.59259259 27.40740741],0
a4,1,0.453165,0.562724,[25 40] ; [27 56],[22.83783784 42.16216216] ; [29.16216216 53.83783784],0
a3,1,0.453165,0.562724,[40 25] ; [56 27],[42.16216216 22.83783784] ; [53.83783784 29.16216216],0
v3,1,0.515315,0.42326,[18 42] ; [19 57],[16.32352941 43.67647059] ; [20.67647059 55.32352941],0
s7,1,0.521173,0.411571,[23 38] ; [25 52],[21.2173913 39.7826087] ; [26.7826087 50.2173913],0
d3,1,0.551374,0.354862,[44 21] ; [51 30],[42.29452055 22.70547945] ; [52.70547945 28.29452055],0
u2,1,0.56012,0.339497,[20  5] ; [19  7],[19.11764706  5.88235294] ; [19.88235294  6.11764706],0
s3,1,0.578731,0.308291,[32 31] ; [46 37],[33.65753425 29.34246575] ; [44.34246575 38.65753425],0
n4,1,0.61927,0.246895,[34 31] ; [40 43],[32.5 32.5] ; [41.5 41.5],0
a7,1,0.628958,0.233476,[43 22] ; [58 25],[44.35810811 20.64189189] ; [56.64189189 26.35810811],0
r1,1,0.670814,0.180651,[49 15] ; [61 22],[47.89115646 16.10884354] ; [62.10884354 20.89115646],0
n3,1,0.699676,0.14881,[15  5] ; [21  9],[14.4  5.6] ; [21.6  8.4],0
p1,1,0.702924,0.145448,[ 5 60] ; [ 5 77],[ 4.42176871 60.57823129] ; [ 5.57823129 76.42176871],0
a1,1,0.759289,0.09389,[ 3 62] ; [ 3 80],[ 2.63513514 62.36486486] ; [ 3.36486486 79.63513514],0
d2,1,0.815401,0.054505,[25 40] ; [30 52],[24.31972789 40.68027211] ; [30.68027211 51.31972789],0
p12,1,0.832932,0.044497,[ 2 63] ; [ 2 78],[ 1.79310345 63.20689655] ; [ 2.20689655 77.79310345],0
n5,1,0.847674,0.036898,[28 36] ; [35 48],[27.42857143 36.57142857] ; [35.57142857 47.42857143],0
v1,1,0.851269,0.035156,[29 35] ; [35 45],[28.44444444 35.55555556] ; [35.55555556 44.44444444],0
s1,1,0.961062,0.002383,[ 3 60] ; [ 4 77],[ 3.0625 59.9375] ; [ 3.9375 77.0625],0
r2,1,0.968171,0.001592,[58  7] ; [73  9],[57.92517007  7.07482993] ; [73.07482993  8.92517007],0
b4,1,0.971168,0.001306,[37 28] ; [47 36],[36.89189189 28.10810811] ; [47.10810811 35.89189189],0
d4,1,0.989312,0.000179,[50 15] ; [63 19],[49.96598639 15.03401361] ; [63.03401361 18.96598639],0
s4,1,0.992851,8e-05,[11 54] ; [14 69],[10.97972973 54.02027027] ; [14.02027027 68.97972973],0
