Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,119.694727,[433   7] ; [15 12],[422.09850107  17.90149893] ; [25.90149893  1.09850107],1
r1,1,0.0,65.775886,[389  50] ; [ 8 18],[374.80215054  64.19784946] ; [22.19784946  3.80215054],1
v4,1,0.0,41.790936,[433   7] ; [20  6],[427.72532189  12.27467811] ; [25.27467811  0.72532189],1
n6,1,2e-06,22.932648,[383  54] ; [14 12],[374.7062635  62.2937365] ; [22.2937365  3.7062635],1
p11,1,2.7e-05,17.632079,[360  81] ; [13 14],[351.48076923  89.51923077] ; [21.51923077  5.48076923],1
p4,1,0.000241,13.479981,[289 147] ; [ 8 18],[280.28571429 155.71428571] ; [16.71428571  9.28571429],1
p8,1,0.000301,13.067211,[254 175] ; [ 6 20],[245.14285714 183.85714286] ; [14.85714286 11.14285714],1
b1,1,0.000327,12.909061,[158 283] ; [19  8],[166.78846154 274.21153846] ; [10.21153846 16.78846154],1
a7,1,0.000645,11.641604,[328 112] ; [12 15],[320.34261242 119.65738758] ; [19.65738758  7.34261242],1
p10,1,0.001203,10.485554,[370  63] ; [16 10],[364.13507625  68.86492375] ; [21.86492375  4.13507625],0
p7,1,0.002713,8.991121,[293 132] ; [10 15],[286.16666667 138.83333333] ; [16.83333333  8.16666667],0
a5,1,0.005945,7.566984,[346  95] ; [15 12],[340.17307692 100.82692308] ; [20.82692308  6.17307692],0
s8,1,0.00867,6.889511,[226 209] ; [ 7 20],[219.38311688 215.61688312] ; [13.61688312 13.38311688],0
s6,1,0.013061,6.160849,[311 117] ; [13 13],[305.44493392 122.55506608] ; [18.55506608  7.44493392],0
s2,1,0.016745,5.72289,[247 187] ; [ 9 18],[241.00650759 192.99349241] ; [14.99349241 12.00650759],0
v2,1,0.019159,5.486905,[292 135] ; [12 14],[286.55187638 140.44812362] ; [17.44812362  8.55187638],0
u1,1,0.028616,4.790543,[ 93 348] ; [ 1 26],[ 88.57692308 352.42307692] ; [ 5.42307692 21.57692308],0
n5,1,0.032902,4.550863,[360  78] ; [17  9],[355.875  82.125] ; [21.125  4.875],0
p6,1,0.036075,4.393543,[188 239] ; [ 6 20],[182.86534216 244.13465784] ; [11.13465784 14.86534216],0
n4,1,0.048104,3.906348,[360  79] ; [18  9],[356.09871245  82.90128755] ; [21.90128755  5.09871245],0
p2,1,0.048758,3.883657,[377  60] ; [18  7],[373.62554113  63.37445887] ; [21.37445887  3.62554113],0
s5,1,0.064292,3.423052,[169 252] ; [ 6 21],[164.453125 256.546875] ; [10.546875 16.453125],0
a6,1,0.071699,3.243688,[301 138] ; [14 13],[296.74892704 142.25107296] ; [18.25107296  8.74892704],0
p9,1,0.0998,2.708731,[383  50] ; [21  6],[380.28695652  52.71304348] ; [23.71304348  3.28695652],0
s3,1,0.101114,2.68789,[254 179] ; [11 15],[249.98910675 183.01089325] ; [15.01089325 10.98910675],0
s7,1,0.116586,2.462595,[226 193] ; [ 9 15],[222.26862302 196.73137698] ; [12.73137698 11.26862302],0
v3,1,0.157653,1.996593,[217 208] ; [10 17],[213.44026549 211.55973451] ; [13.55973451 13.44026549],0
d4,1,0.163451,1.942004,[370  69] ; [20  7],[367.40343348  71.59656652] ; [22.59656652  4.40343348],0
s1,1,0.174729,1.841894,[ 12 420] ; [ 2 25],[ 13.17647059 418.82352941] ; [ 0.82352941 26.17647059],0
d5,1,0.187648,1.735989,[368  71] ; [20  7],[365.5193133  73.4806867] ; [22.4806867  4.5193133],0
p3,1,0.220113,1.503636,[247 190] ; [11 14],[244.03896104 192.96103896] ; [13.96103896 11.03896104],0
s4,1,0.2258,1.467125,[ 70 364] ; [ 2 25],[ 67.78308026 366.21691974] ; [ 4.21691974 22.78308026],0
u3,1,0.259894,1.269324,[71 41] ; [4 5],[69.4214876 42.5785124] ; [5.5785124 3.4214876],0
d1,1,0.275517,1.18907,[275 166] ; [14 13],[272.32692308 168.67307692] ; [16.67307692 10.32692308],0
d2,1,0.32149,0.982874,[222 217] ; [11 16],[219.5 219.5] ; [13.5 13.5],0
a3,1,0.327597,0.958373,[329 109] ; [18  9],[326.8516129 111.1483871] ; [20.1483871  6.8516129],0
a2,1,0.333248,0.936234,[119 322] ; [ 5 22],[116.84615385 324.15384615] ; [ 7.15384615 19.84615385],0
d3,1,0.365241,0.819793,[313 127] ; [17 10],[310.92077088 129.07922912] ; [19.07922912  7.92077088],0
a4,1,0.412681,0.671064,[214 224] ; [11 16],[211.93548387 226.06451613] ; [13.06451613 13.93548387],0
n3,1,0.454628,0.559089,[56 17] ; [8 4],[54.96470588 18.03529412] ; [9.03529412 2.96470588],0
n1,1,0.504758,0.444918,[35 38] ; [7 5],[36.07058824 36.92941176] ; [5.92941176 6.07058824],0
n2,1,0.55477,0.34884,[60 13] ; [9 3],[59.25882353 13.74117647] ; [9.74117647 2.25882353],0
a1,1,0.580183,0.305939,[ 22 419] ; [ 2 25],[ 22.61538462 418.38461538] ; [ 1.38461538 25.61538462],0
b2,1,0.590111,0.290171,[123 163] ; [5 9],[122.02666667 163.97333333] ; [5.97333333 8.02666667],0
b3,1,0.590111,0.290171,[123 163] ; [5 9],[122.02666667 163.97333333] ; [5.97333333 8.02666667],0
p1,1,0.655863,0.198588,[ 44 394] ; [ 2 25],[ 43.32903226 394.67096774] ; [ 2.67096774 24.32903226],0
p5,1,0.721908,0.126672,[ 61 374] ; [ 3 23],[ 60.39045553 374.60954447] ; [ 3.60954447 22.39045553],0
u2,1,0.747562,0.103591,[62 49] ; [4 4],[61.56302521 49.43697479] ; [4.43697479 3.56302521],0
b4,1,0.784906,0.074491,[266 175] ; [17 10],[266.67307692 174.32692308] ; [16.32692308 10.67307692],0
b5,1,0.898809,0.016171,[283 158] ; [17 10],[282.69230769 158.30769231] ; [17.30769231  9.69230769],0
