Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000667,11.579694,[63 23] ; [43  1],[70.12307692 15.87692308] ; [35.87692308  8.12307692],1
p9,1,0.001861,9.681858,[50 34] ; [38  6],[57.75 26.25] ; [30.25 13.75],0
v3,1,0.003181,8.700796,[16 69] ; [19 25],[23.0620155 61.9379845] ; [11.9379845 32.0620155],0
p10,1,0.008236,6.981348,[47 37] ; [35  9],[53.8125 30.1875] ; [28.1875 15.8125],0
r1,1,0.018229,5.573977,[44 42] ; [32 12],[50.27692308 35.72307692] ; [25.72307692 18.27692308],0
a4,1,0.018882,5.512444,[23 63] ; [ 4 40],[17.86153846 68.13846154] ; [ 9.13846154 34.86153846],0
r4,1,0.022191,5.230767,[59 28] ; [38  6],[64.41984733 22.58015267] ; [32.58015267 11.41984733],0
p11,1,0.023612,5.122939,[52 35] ; [35  9],[57.77862595 29.22137405] ; [29.22137405 14.77862595],0
v4,1,0.040727,4.187337,[70 15] ; [41  2],[73.7109375 11.2890625] ; [37.2890625  5.7109375],0
p1,1,0.049948,3.843219,[11 75] ; [ 1 43],[ 7.93846154 78.06153846] ; [ 4.06153846 39.93846154],0
p3,1,0.079846,3.068034,[24 62] ; [19 25],[28.44615385 57.55384615] ; [14.55384615 29.44615385],0
p8,1,0.083666,2.992208,[27 57] ; [21 23],[31.5 52.5] ; [16.5 27.5],0
s6,1,0.092343,2.833046,[40 45] ; [27 16],[44.4921875 40.5078125] ; [22.5078125 20.4921875],0
a7,1,0.095151,2.784997,[44 43] ; [29 15],[48.48091603 38.51908397] ; [24.51908397 19.48091603],0
s1,1,0.097177,2.751277,[ 9 77] ; [ 1 43],[ 6.61538462 79.38461538] ; [ 3.38461538 40.61538462],0
n3,1,0.110612,2.545455,[20  8] ; [13  1],[22.  6.] ; [11.  3.],0
r2,1,0.110874,2.541719,[72 15] ; [40  3],[74.95384615 12.04615385] ; [37.04615385  5.95384615],0
p4,1,0.113549,2.504115,[31 56] ; [22 22],[35.19847328 51.80152672] ; [17.80152672 26.19847328],0
p7,1,0.115395,2.478732,[34 51] ; [24 20],[38.21705426 46.78294574] ; [19.78294574 24.21705426],0
s8,1,0.124297,2.362328,[22 64] ; [17 27],[25.8 60.2] ; [13.2 30.8],0
d3,1,0.130848,2.282414,[19 68] ; [15 29],[22.58015267 64.41984733] ; [11.41984733 32.58015267],0
p2,1,0.155309,2.019321,[56 30] ; [34 10],[59.53846154 26.46153846] ; [30.46153846 13.53846154],0
s5,1,0.20679,1.593756,[12 74] ; [10 34],[14.55384615 71.44615385] ; [ 7.44615385 36.55384615],0
a8,1,0.225671,1.467939,[ 9 68] ; [ 2 39],[ 7.1779661 69.8220339] ; [ 3.8220339 37.1779661],0
v1,1,0.256048,1.29,[33 53] ; [21 22],[36. 50.] ; [18. 25.],0
a2,1,0.258326,1.277707,[ 9 78] ; [ 2 42],[ 7.30534351 79.69465649] ; [ 3.69465649 40.30534351],0
s4,1,0.277885,1.177403,[21 66] ; [ 7 37],[18.59541985 68.40458015] ; [ 9.40458015 34.59541985],0
d2,1,0.293755,1.102331,[23 64] ; [ 8 36],[20.58778626 66.41221374] ; [10.41221374 33.58778626],0
n6,1,0.30719,1.042719,[62 25] ; [35  9],[64.41984733 22.58015267] ; [32.58015267 11.41984733],0
p5,1,0.356048,0.851784,[ 5 80] ; [ 1 43],[ 3.95348837 81.04651163] ; [ 2.04651163 41.95348837],0
s3,1,0.416059,0.661419,[39 46] ; [23 20],[41.171875 43.828125] ; [20.828125 22.171875],0
s2,1,0.509037,0.436047,[27 59] ; [16 27],[28.66666667 57.33333333] ; [14.33333333 28.66666667],0
s7,1,0.555709,0.347188,[25 57] ; [15 27],[26.4516129 55.5483871] ; [13.5483871 28.4516129],0
n1,1,0.565206,0.330769,[12 18] ; [4 9],[11.1627907 18.8372093] ; [4.8372093 8.1627907],0
a5,1,0.579781,0.306589,[43 44] ; [24 20],[44.49618321 42.50381679] ; [22.50381679 21.49618321],0
b4,1,0.580921,0.304748,[42 45] ; [19 25],[40.51145038 46.48854962] ; [20.48854962 23.51145038],0
b5,1,0.659984,0.193543,[49 38] ; [23 21],[47.81679389 39.18320611] ; [24.18320611 19.81679389],0
d5,1,0.663155,0.189714,[40 47] ; [22 22],[41.17557252 45.82442748] ; [20.82442748 23.17557252],0
n4,1,0.664366,0.188263,[58 28] ; [28 16],[56.89230769 29.10769231] ; [29.10769231 14.89230769],0
b1,1,0.668193,0.183723,[35 52] ; [16 28],[33.87022901 53.12977099] ; [17.12977099 26.87022901],0
d1,1,0.711872,0.136415,[ 3 84] ; [ 1 43],[ 2.65648855 84.34351145] ; [ 1.34351145 42.65648855],0
u3,1,0.746143,0.104801,[19 27] ; [10 12],[19.61764706 26.38235294] ; [ 9.38235294 12.61764706],0
n5,1,0.755661,0.096835,[61 26] ; [32 12],[61.76335878 25.23664122] ; [31.23664122 12.76335878],0
u2,1,0.763275,0.090711,[13 33] ; [ 7 15],[13.52941176 32.47058824] ; [ 6.47058824 15.52941176],0
b2,1,0.791132,0.070141,[10 47] ; [ 5 20],[10.42682927 46.57317073] ; [ 4.57317073 20.42682927],0
b3,1,0.791132,0.070141,[10 47] ; [ 5 20],[10.42682927 46.57317073] ; [ 4.57317073 20.42682927],0
a3,1,0.849238,0.036134,[41 44] ; [22 22],[41.51162791 43.48837209] ; [21.48837209 22.51162791],0
a6,1,0.856225,0.032827,[46 41] ; [24 20],[46.48854962 40.51145038] ; [23.51145038 20.48854962],0
