Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,29.490023,[12 27] ; [122  38],[26.26130653 12.73869347] ; [107.73869347  52.26130653],1
p2,1,2.9e-05,17.513916,[27 12] ; [149  11],[34.49246231  4.50753769] ; [141.50753769  18.49246231],1
p8,1,4.3e-05,16.728644,[16 23] ; [120  40],[26.65326633 12.34673367] ; [109.34673367  50.65326633],1
s6,1,7.9e-05,15.570311,[28 11] ; [147  10],[34.82142857  4.17857143] ; [140.17857143  16.82142857],1
d1,1,0.00021,13.735477,[17 22] ; [119  41],[26.65326633 12.34673367] ; [109.34673367  50.65326633],1
d3,1,0.000215,13.693914,[20 18] ; [130  30],[28.78787879  9.21212121] ; [121.21212121  38.78787879],1
n6,1,0.002844,8.90512,[30  9] ; [147  11],[35.04060914  3.95939086] ; [141.95939086  16.04060914],0
d5,1,0.004334,8.138331,[26 12] ; [139  20],[31.82741117  6.17258883] ; [133.17258883  25.82741117],0
p7,1,0.005535,7.695782,[24 11] ; [140  20],[29.43589744  5.56410256] ; [134.56410256  25.43589744],0
p5,1,0.007705,7.100903,[ 2 37] ; [ 39 121],[ 8.03517588 30.96482412] ; [ 32.96482412 127.03517588],0
a4,1,0.008256,6.977096,[14 25] ; [95 65],[21.36180905 17.63819095] ; [87.63819095 72.36180905],0
n4,1,0.011339,6.411426,[27 12] ; [138  22],[32.33668342  6.66331658] ; [132.66331658  27.33668342],0
p11,1,0.011581,6.373872,[25 14] ; [132  28],[30.76884422  8.23115578] ; [126.23115578  33.76884422],0
a5,1,0.011581,6.373872,[25 14] ; [132  28],[30.76884422  8.23115578] ; [126.23115578  33.76884422],0
n5,1,0.030955,4.655443,[28 11] ; [137  22],[32.5  6.5] ; [132.5  26.5],0
p12,1,0.044763,4.027534,[ 2 37] ; [ 29 131],[ 6.07537688 32.92462312] ; [ 24.92462312 135.07537688],0
a7,1,0.051778,3.782913,[23 15] ; [121  38],[27.77664975 10.22335025] ; [116.22335025  42.77664975],0
p9,1,0.059951,3.538728,[33  6] ; [150  10],[35.86432161  3.13567839] ; [147.13567839  12.86432161],0
d4,1,0.07316,3.21065,[31  8] ; [143  16],[34.27272727  4.72727273] ; [139.72727273  19.27272727],0
a2,1,0.0744,3.183172,[ 7 32] ; [ 52 108],[11.56281407 27.43718593] ; [ 47.43718593 112.56281407],0
b5,1,0.133666,2.2494,[28 11] ; [94 66],[23.90954774 15.09045226] ; [98.09045226 61.90954774],0
b4,1,0.13535,2.230039,[17 22] ; [91 69],[21.16582915 17.83417085] ; [86.83417085 73.16582915],0
r1,1,0.1407,2.170284,[29 10] ; [135  25],[32.14070352  6.85929648] ; [131.85929648  28.14070352],0
v1,1,0.158546,1.988036,[20 18] ; [102  55],[23.77435897 14.22564103] ; [98.22564103 58.77435897],0
p10,1,0.163868,1.938168,[32  7] ; [144  16],[34.49246231  4.50753769] ; [141.50753769  18.49246231],0
s1,1,0.21627,1.52895,[ 4 35] ; [  8 152],[ 2.35175879 36.64824121] ; [  9.64824121 150.35175879],0
r4,1,0.220802,1.49915,[34  5] ; [149  11],[35.86432161  3.13567839] ; [147.13567839  12.86432161],0
