Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,86.512539,[276  66] ; [46 82],[234.30638298 107.69361702] ; [87.69361702 40.30638298],1
a3,1,0.197448,1.661148,[267  74] ; [93 35],[261.74840085  79.25159915] ; [98.25159915 29.74840085],0
u3,1,0.203828,1.61473,[44 31] ; [16 19],[40.90909091 34.09090909] ; [19.09090909 15.90909091],0
p1,1,0.230557,1.43742,[ 30 310] ; [  7 121],[ 26.88034188 313.11965812] ; [ 10.11965812 117.88034188],0
p12,1,0.305157,1.051522,[ 29 314] ; [  7 118],[ 26.38461538 316.61538462] ; [  9.61538462 115.38461538],0
v1,1,0.32046,0.987067,[200 134] ; [69 57],[195.3173913 138.6826087] ; [73.6826087 52.3173913],0
u4,1,0.359326,0.840246,[  6 336] ; [  4 124],[  7.27659574 334.72340426] ; [  2.72340426 125.27659574],0
b4,1,0.37027,0.802757,[198 145] ; [68 60],[193.71125265 149.28874735] ; [72.28874735 55.71125265],0
p6,1,0.37054,0.801854,[160 181] ; [64 60],[164.26666667 176.73333333] ; [59.73333333 64.26666667],0
d4,1,0.394738,0.724298,[307  36] ; [111  17],[304.40339703  38.59660297] ; [113.59660297  14.40339703],0
p5,1,0.490373,0.475709,[ 45 297] ; [ 20 108],[ 47.29787234 294.70212766] ; [ 17.70212766 110.29787234],0
n3,1,0.495814,0.463885,[47 12] ; [25  9],[45.67741935 13.32258065] ; [26.32258065  7.67741935],0
n5,1,0.498383,0.458377,[266  74] ; [103  24],[268.6509636  71.3490364] ; [100.3490364  26.6509636],0
p3,1,0.509319,0.435467,[214 129] ; [75 52],[210.90851064 132.09148936] ; [78.09148936 48.90851064],0
s6,1,0.522499,0.408957,[241  93] ; [85 38],[238.25820569  95.74179431] ; [87.74179431 35.25820569],0
u2,1,0.576039,0.312682,[44 31] ; [18 16],[42.66055046 32.33944954] ; [19.33944954 14.66055046],0
n6,1,0.585449,0.297508,[294  44] ; [108  19],[292.20645161  45.79354839] ; [109.79354839  17.20645161],0
a4,1,0.610862,0.258922,[172 170] ; [61 67],[169.54468085 172.45531915] ; [63.45531915 64.54468085],0
v2,1,0.65999,0.193536,[204 123] ; [77 51],[201.94945055 125.05054945] ; [79.05054945 48.94945055],0
p8,1,0.693013,0.155843,[233 108] ; [83 42],[231.2360515 109.7639485] ; [84.7639485 40.2360515],0
s1,1,0.71904,0.129414,[ 10 328] ; [  3 125],[  9.42918455 328.57081545] ; [  3.57081545 124.42918455],0
n4,1,0.734033,0.11544,[282  60] ; [103  24],[280.74626866  61.25373134] ; [104.25373134  22.74626866],0
a5,1,0.760175,0.093179,[275  68] ; [101  27],[273.81740977  69.18259023] ; [102.18259023  25.81740977],0
d2,1,0.782382,0.076296,[180 163] ; [69 59],[181.33121019 161.66878981] ; [67.66878981 60.33121019],0
s3,1,0.807935,0.059093,[191 144] ; [74 53],[192.15367965 142.84632035] ; [72.84632035 54.15367965],0
a1,1,0.864131,0.029281,[ 20 323] ; [  8 120],[ 20.39065817 322.60934183] ; [  7.60934183 120.39065817],0
n2,1,0.87019,0.026705,[46 13] ; [27  7],[46.31182796 12.68817204] ; [26.68817204  7.31182796],0
p11,1,0.883019,0.021651,[286  57] ; [106  22],[285.46921444  57.53078556] ; [106.53078556  21.46921444],0
s2,1,0.905085,0.014218,[178 161] ; [68 60],[178.5738758 160.4261242] ; [67.4261242 60.5738758],0
