Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,37.258506,[130  53] ; [34 67],[105.67605634  77.32394366] ; [58.32394366 42.67605634],1
n3,1,0.27111,1.211124,[36 12] ; [21 12],[33.77777778 14.22222222] ; [23.22222222  9.77777778],0
p3,1,0.283246,1.151448,[ 41 143] ; [28 72],[ 44.70422535 139.29577465] ; [24.29577465 75.70422535],0
p6,1,0.287808,1.129845,[ 29 151] ; [21 78],[ 32.25806452 147.74193548] ; [17.74193548 81.25806452],0
s7,1,0.297743,1.084278,[ 71 105] ; [45 51],[ 75.05882353 100.94117647] ; [40.94117647 55.05882353],0
a4,1,0.338823,0.91488,[84 99] ; [40 60],[ 80.18374558 102.81625442] ; [43.81625442 56.18374558],0
p7,1,0.338966,0.914337,[87 89] ; [43 56],[83.2 92.8] ; [46.8 52.2],0
p5,1,0.343816,0.896151,[ 10 173] ; [ 3 97],[  8.40636042 174.59363958] ; [ 4.59363958 95.40636042],0
p8,1,0.36871,0.808009,[ 60 119] ; [28 71],[ 56.6618705 122.3381295] ; [31.3381295 67.6618705],0
a3,1,0.411896,0.673323,[132  49] ; [69 32],[129.0106383  51.9893617] ; [71.9893617 29.0106383],0
s6,1,0.413889,0.667602,[103  79] ; [51 48],[99.74377224 82.25622776] ; [54.25622776 44.74377224],0
n6,1,0.440229,0.595686,[148  35] ; [77 23],[145.49469965  37.50530035] ; [79.50530035 20.49469965],0
u2,1,0.465962,0.531536,[26 24] ; [14 18],[24.3902439 25.6097561] ; [15.6097561 16.3902439],0
p12,1,0.469568,0.522993,[  9 172] ; [ 7 92],[ 10.34285714 170.65714286] ; [ 5.65714286 93.34285714],0
a1,1,0.610022,0.260143,[ 10 174] ; [ 7 94],[ 10.9754386 173.0245614] ; [ 6.0245614 94.9754386],0
s2,1,0.614947,0.253033,[ 77 106] ; [39 61],[ 75.01060071 107.98939929] ; [40.98939929 59.01060071],0
v3,1,0.639287,0.219676,[ 67 113] ; [33 63],[ 65.2173913 114.7826087] ; [34.7826087 61.2173913],0
s8,1,0.655747,0.198731,[ 64 119] ; [38 63],[ 65.72535211 117.27464789] ; [36.27464789 64.72535211],0
u4,1,0.660257,0.193212,[  3 181] ; [  1 100],[  2.58245614 181.41754386] ; [ 1.41754386 99.58245614],0
p1,1,0.676357,0.174256,[ 12 170] ; [ 8 93],[ 12.86219081 169.13780919] ; [ 7.13780919 93.86219081],0
n5,1,0.689374,0.159764,[146  36] ; [79 22],[144.69964664  37.30035336] ; [80.30035336 20.69964664],0
v1,1,0.700675,0.147771,[ 75 101] ; [45 55],[76.52173913 99.47826087] ; [43.47826087 56.52173913],0
a5,1,0.737987,0.111904,[131  53] ; [70 31],[129.76842105  54.23157895] ; [71.23157895 29.76842105],0
s5,1,0.800907,0.063591,[ 42 132] ; [25 73],[ 42.86029412 131.13970588] ; [24.13970588 73.86029412],0
n1,1,0.81038,0.057569,[22 25] ; [15 19],[21.4691358 25.5308642] ; [15.5308642 18.4691358],0
d2,1,0.847574,0.036947,[ 81 102] ; [45 54],[ 81.76595745 101.23404255] ; [44.23404255 54.76595745],0
p2,1,0.872266,0.02585,[125  59] ; [67 33],[124.3943662  59.6056338] ; [67.6056338 32.3943662],0
p11,1,0.873103,0.02551,[131  53] ; [71 30],[130.41403509  53.58596491] ; [71.58596491 29.41403509],0
s3,1,0.876424,0.024182,[95 86] ; [51 48],[94.37857143 86.62142857] ; [51.62142857 47.37857143],0
