Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.206306,[152 251] ; [54 26],[171.87991718 231.12008282] ; [34.12008282 45.87991718],1
s5,1,3e-06,21.96535,[ 80 318] ; [34 41],[ 95.92389006 302.07610994] ; [18.07610994 56.92389006],1
s6,1,5.3e-05,16.341368,[210 193] ; [60 18],[226.21621622 176.78378378] ; [43.78378378 34.21621622],1
n4,1,0.001876,9.667459,[284 121] ; [43 39],[271.94045175 133.05954825] ; [55.05954825 26.94045175],0
s3,1,0.003408,8.575289,[184 213] ; [52 29],[196.0083682 200.9916318] ; [39.9916318 41.0083682],0
s7,1,0.005105,7.84184,[135 255] ; [41 39],[146.04255319 243.95744681] ; [29.95744681 50.04255319],0
a8,1,0.027646,4.850018,[ 57 320] ; [ 4 69],[ 51.10444444 325.89555556] ; [ 9.89555556 63.10444444],0
b1,1,0.027668,4.848626,[151 256] ; [20 62],[142.32515337 264.67484663] ; [28.67484663 53.32515337],0
v3,1,0.061005,3.509859,[126 266] ; [17 62],[119.014862 272.985138] ; [23.985138 55.014862],0
s8,1,0.061966,3.48397,[125 280] ; [34 48],[132.22792608 272.77207392] ; [26.77207392 55.22792608],0
p10,1,0.0746,3.178793,[271 131] ; [62 18],[277.73029046 124.26970954] ; [55.26970954 24.73029046],0
r1,1,0.089682,2.88008,[302 101] ; [54 28],[295.81030928 107.18969072] ; [60.18969072 21.81030928],0
a1,1,0.102387,2.667962,[ 22 385] ; [ 1 81],[ 19.14314928 387.85685072] ; [ 3.85685072 78.14314928],0
p9,1,0.107708,2.587539,[287 110] ; [64 15],[292.74579832 104.25420168] ; [58.25420168 20.74579832],0
d3,1,0.115021,2.483841,[258 147] ; [59 22],[264.16666667 140.83333333] ; [52.83333333 28.16666667],0
b2,1,0.115658,2.475161,[ 82 151] ; [ 9 31],[ 77.66666667 155.33333333] ; [13.33333333 26.66666667],0
b3,1,0.115658,2.475161,[ 82 151] ; [ 9 31],[ 77.66666667 155.33333333] ; [13.33333333 26.66666667],0
n3,1,0.150096,2.071279,[81 48] ; [23  7],[84.37735849 44.62264151] ; [19.62264151 10.37735849],0
v4,1,0.174041,1.847786,[356  45] ; [76  5],[359.40248963  41.59751037] ; [72.59751037  8.40248963],0
a4,1,0.181326,1.786726,[165 239] ; [27 55],[159.60493827 244.39506173] ; [32.39506173 49.60493827],0
p11,1,0.187277,1.738907,[288 119] ; [52 30],[282.98568507 124.01431493] ; [57.01431493 24.98568507],0
d4,1,0.198711,1.651823,[317  87] ; [59 23],[312.55967078  91.44032922] ; [63.44032922 18.55967078],0
a2,1,0.201188,1.633727,[ 79 328] ; [11 71],[ 74.90797546 332.09202454] ; [15.09202454 66.90797546],0
v1,1,0.202901,1.621369,[173 225] ; [29 52],[167.84133612 230.15866388] ; [34.15866388 46.84133612],0
d1,1,0.218413,1.514771,[209 198] ; [36 46],[203.91615542 203.08384458] ; [41.08384458 40.91615542],0
d2,1,0.236617,1.400636,[176 227] ; [30 52],[171.17113402 231.82886598] ; [34.82886598 47.17113402],0
a6,1,0.246129,1.345144,[265 141] ; [48 34],[260.4057377 145.5942623] ; [52.5942623 29.4057377],0
u3,1,0.25668,1.286574,[70 71] ; [20 13],[72.93103448 68.06896552] ; [17.06896552 15.93103448],0
r3,1,0.258426,1.27717,[365  38] ; [70 11],[362.20041322  40.79958678] ; [72.79958678  8.20041322],0
n1,1,0.288399,1.127078,[48 82] ; [ 8 22],[45.5 84.5] ; [10.5 19.5],0
a5,1,0.296312,1.090718,[263 144] ; [48 34],[258.84867076 148.15132924] ; [52.15132924 29.84867076],0
n6,1,0.308508,1.037052,[302 101] ; [65 16],[305.58057851  97.41942149] ; [61.41942149 19.58057851],0
a3,1,0.335058,0.92925,[264 140] ; [49 33],[260.18930041 143.81069959] ; [52.81069959 29.18930041],0
n5,1,0.33831,0.916825,[272 130] ; [51 31],[268.2768595 133.7231405] ; [54.7231405 27.2768595],0
a7,1,0.359015,0.841335,[274 131] ; [59 22],[277.5 127.5] ; [55.5 25.5],0
r2,1,0.373987,0.790375,[355  43] ; [74  6],[357.20083682  40.79916318] ; [71.79916318  8.20083682],0
p2,1,0.434679,0.610288,[300 107] ; [57 25],[297.13496933 109.86503067] ; [59.86503067 22.13496933],0
p1,1,0.449962,0.570746,[ 17 388] ; [ 5 77],[ 18.29568789 386.70431211] ; [ 3.70431211 78.29568789],0
p4,1,0.458846,0.548708,[140 263] ; [25 57],[137.10309278 265.89690722] ; [27.89690722 54.10309278],0
p8,1,0.506602,0.441079,[139 262] ; [24 54],[136.45720251 264.54279749] ; [26.54279749 51.45720251],0
d5,1,0.506925,0.440409,[305 101] ; [58 23],[302.62422998 103.37577002] ; [60.37577002 20.62422998],0
p7,1,0.521801,0.410331,[185 210] ; [33 44],[182.43644068 212.56355932] ; [35.56355932 41.43644068],0
b5,1,0.557006,0.344914,[249 158] ; [53 29],[251.35787321 155.64212679] ; [50.64212679 31.35787321],0
v2,1,0.57724,0.310717,[192 195] ; [36 42],[189.75483871 197.24516129] ; [38.24516129 39.75483871],0
b4,1,0.66011,0.19339,[239 168] ; [46 36],[237.20858896 169.79141104] ; [47.79141104 34.20858896],0
n2,1,0.69378,0.155024,[92 40] ; [22  8],[92.88888889 39.11111111] ; [21.11111111  8.88888889],0
u1,1,0.695373,0.15333,[ 51 356] ; [ 9 73],[ 49.93865031 357.06134969] ; [10.06134969 71.93865031],0
u2,1,0.831362,0.04535,[75 65] ; [17 16],[74.45086705 65.54913295] ; [17.54913295 15.45086705],0
r4,1,0.8957,0.017186,[325  82] ; [66 16],[325.43353783  81.56646217] ; [65.56646217 16.43353783],0
p6,1,0.904331,0.014446,[ 88 314] ; [18 62],[ 88.406639 313.593361] ; [17.593361 62.406639],0
s1,1,0.906921,0.013671,[ 16 381] ; [ 3 77],[ 15.81341719 381.18658281] ; [ 3.18658281 76.81341719],0
p12,1,0.919821,0.010132,[ 16 390] ; [ 3 78],[ 15.83983573 390.16016427] ; [ 3.16016427 77.83983573],0
