Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000791,11.262381,[ 8 68] ; [4 3],[10.98795181 65.01204819] ; [1.01204819 5.98795181],1
p4,1,0.001402,10.203076,[14 62] ; [5 2],[17.39759036 58.60240964] ; [1.60240964 5.39759036],0
p3,1,0.004994,7.881666,[11 65] ; [4 3],[13.73493976 62.26506024] ; [1.26506024 5.73493976],0
s7,1,0.006187,7.495023,[17 55] ; [4 1],[19.63636364 52.36363636] ; [1.36363636 3.63636364],0
s2,1,0.018669,5.532288,[14 61] ; [4 3],[16.46341463 58.53658537] ; [1.53658537 5.46341463],0
d1,1,0.037873,4.310732,[34 42] ; [6 1],[36.62650602 39.37349398] ; [3.37349398 3.62650602],0
p2,1,0.037873,4.310732,[34 42] ; [6 1],[36.62650602 39.37349398] ; [3.37349398 3.62650602],0
p9,1,0.056093,3.649306,[34 37] ; [6 1],[36.41025641 34.58974359] ; [3.58974359 3.41025641],0
r3,1,0.060662,3.519199,[36 38] ; [6 1],[38.37037037 35.62962963] ; [3.62962963 3.37037037],0
a4,1,0.066103,3.377229,[27 48] ; [5 2],[29.26829268 45.73170732] ; [2.73170732 4.26829268],0
v2,1,0.076241,3.143269,[23 51] ; [4 2],[24.975 49.025] ; [2.025 3.975],0
s3,1,0.077603,3.114402,[19 55] ; [4 3],[21.01234568 52.98765432] ; [1.98765432 5.01234568],0
a5,1,0.080468,3.055431,[39 37] ; [6 1],[41.20481928 34.79518072] ; [3.79518072 3.20481928],0
v4,1,0.091976,2.839437,[40 36] ; [6 1],[42.12048193 33.87951807] ; [3.87951807 3.12048193],0
d2,1,0.152465,2.047418,[32 42] ; [5 2],[33.80246914 40.19753086] ; [3.19753086 3.80246914],0
n5,1,0.187412,1.737845,[46 30] ; [6 1],[47.61445783 28.38554217] ; [4.38554217 2.61445783],0
v3,1,0.188868,1.72643,[16 60] ; [3 4],[17.39759036 58.60240964] ; [1.60240964 5.39759036],0
b4,1,0.226857,1.460458,[50 26] ; [3 4],[48.53012048 27.46987952] ; [4.46987952 2.53012048],0
a2,1,0.267159,1.231274,[10 66] ; [2 5],[10.98795181 65.01204819] ; [1.01204819 5.98795181],0
s6,1,0.30569,1.049207,[19 57] ; [3 4],[20.14457831 55.85542169] ; [1.85542169 5.14457831],0
d4,1,0.33023,0.947994,[51 24] ; [6 1],[52.13414634 22.86585366] ; [4.86585366 2.13414634],0
d3,1,0.339487,0.912369,[40 36] ; [5 2],[41.20481928 34.79518072] ; [3.79518072 3.20481928],0
r1,1,0.339929,0.910697,[24 52] ; [1 6],[22.89156627 53.10843373] ; [2.10843373 4.89156627],0
p10,1,0.413369,0.669092,[33 41] ; [2 5],[31.97530864 42.02469136] ; [3.02469136 3.97530864],0
b2,1,0.429795,0.623377,[20 24] ; [1 3],[19.25 24.75] ; [1.75 2.25],0
b3,1,0.429795,0.623377,[20 24] ; [1 3],[19.25 24.75] ; [1.75 2.25],0
p11,1,0.44237,0.590128,[32 44] ; [4 3],[32.96385542 43.03614458] ; [3.03614458 3.96385542],0
u1,1,0.451188,0.567665,[ 5 71] ; [1 6],[ 5.4939759 70.5060241] ; [0.5060241 6.4939759],0
a6,1,0.573728,0.316485,[35 41] ; [4 3],[35.71084337 40.28915663] ; [3.28915663 3.71084337],0
b5,1,0.573728,0.316485,[35 41] ; [4 3],[35.71084337 40.28915663] ; [3.28915663 3.71084337],0
n1,1,0.627834,0.235009,[13 26] ; [1 1],[13.31707317 25.68292683] ; [0.68292683 1.31707317],0
b1,1,0.66841,0.183467,[37 39] ; [4 3],[37.54216867 38.45783133] ; [3.45783133 3.54216867],0
a7,1,0.743039,0.107474,[37 38] ; [3 4],[36.58536585 38.41463415] ; [3.41463415 3.58536585],0
v1,1,0.796473,0.06652,[21 53] ; [2 4],[21.275 52.725] ; [1.725 4.275],0
s4,1,0.932888,0.007092,[10 66] ; [1 6],[10.07228916 65.92771084] ; [0.92771084 6.07228916],0
a1,1,0.932888,0.007092,[10 66] ; [1 6],[10.07228916 65.92771084] ; [0.92771084 6.07228916],0
p8,1,0.94363,0.005,[10 65] ; [1 6],[10.06097561 64.93902439] ; [0.93902439 6.06097561],0
s5,1,0.954836,0.003208,[12 64] ; [1 5],[12.04878049 63.95121951] ; [0.95121951 5.04878049],0
n2,1,0.971779,0.001252,[20 19] ; [1 1],[19.97560976 19.02439024] ; [1.02439024 0.97560976],0
