Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,34.17785,[38 41] ; [ 6 77],[21.45679012 57.54320988] ; [22.54320988 60.45679012],1
r1,1,6.4e-05,15.989335,[68 14] ; [46 39],[55.9760479 26.0239521] ; [58.0239521 26.9760479],1
v1,1,0.00018,14.031734,[50 31] ; [27 56],[38.0304878 42.9695122] ; [38.9695122 44.0304878],1
d5,1,0.001684,9.865901,[67 16] ; [49 35],[57.65269461 25.34730539] ; [58.34730539 25.65269461],0
a5,1,0.007217,7.21803,[57 26] ; [41 44],[48.41666667 34.58333333] ; [49.58333333 35.41666667],0
u1,1,0.007394,7.174576,[13 70] ; [ 3 82],[ 7.9047619 75.0952381] ; [ 8.0952381 76.9047619],0
a7,1,0.009078,6.807459,[69 14] ; [55 29],[61.62874251 21.37125749] ; [62.37125749 21.62874251],0
a3,1,0.009142,6.794906,[57 26] ; [41 43],[48.70658683 34.29341317] ; [49.29341317 34.70658683],0
r2,1,0.010651,6.522716,[79  3] ; [72 13],[74.14371257  7.85628743] ; [76.85628743  8.14371257],0
a2,1,0.018922,5.508727,[16 67] ; [ 6 79],[10.86904762 72.13095238] ; [11.13095238 73.86904762],0
p12,1,0.027219,4.876882,[ 7 76] ; [ 1 84],[ 3.95238095 79.04761905] ; [ 4.04761905 80.95238095],0
d1,1,0.030867,4.660341,[43 40] ; [30 55],[36.06547619 46.93452381] ; [36.93452381 48.06547619],0
s6,1,0.044119,4.051991,[55 27] ; [44 41],[48.61077844 33.38922156] ; [50.38922156 34.61077844],0
r3,1,0.048078,3.907265,[80  3] ; [75 10],[76.57738095  6.42261905] ; [78.42261905  6.57738095],0
r4,1,0.05206,3.773827,[73 10] ; [65 20],[68.17857143 14.82142857] ; [69.82142857 15.17857143],0
a8,1,0.062195,3.477862,[ 1 75] ; [ 6 74],[ 3.41025641 72.58974359] ; [ 3.58974359 76.41025641],0
a4,1,0.073774,3.196983,[30 53] ; [20 65],[24.70238095 58.29761905] ; [25.29761905 59.70238095],0
p4,1,0.103776,2.646533,[42 41] ; [32 52],[36.77844311 46.22155689] ; [37.22155689 46.77844311],0
p5,1,0.11402,2.497598,[ 8 75] ; [ 3 81],[ 5.46706587 77.53293413] ; [ 5.53293413 78.46706587],0
v4,1,0.12879,2.30703,[79  3] ; [76  8],[76.56626506  5.43373494] ; [78.43373494  5.56626506],0
p7,1,0.139016,2.188815,[51 31] ; [40 39],[46.34782609 35.65217391] ; [44.65217391 34.34782609],0
b1,1,0.164665,1.930853,[22 61] ; [31 54],[26.18452381 56.81547619] ; [26.81547619 58.18452381],0
p11,1,0.181418,1.785967,[66 17] ; [60 25],[62.25 20.75] ; [63.75 21.25],0
b4,1,0.202755,1.62242,[52 31] ; [45 40],[47.92261905 35.07738095] ; [49.07738095 35.92261905],0
p6,1,0.214929,1.537909,[25 58] ; [18 65],[21.5 61.5] ; [21.5 61.5],0
d4,1,0.23232,1.426601,[67 16] ; [62 23],[63.73214286 19.26785714] ; [65.26785714 19.73214286],0
d3,1,0.238934,1.386871,[61 22] ; [54 29],[57.5 25.5] ; [57.5 25.5],0
n1,1,0.247913,1.335027,[ 5 23] ; [ 9 20],[ 6.87719298 21.12280702] ; [ 7.12280702 21.87719298],0
a6,1,0.314124,1.013258,[56 27] ; [51 34],[52.86309524 30.13690476] ; [54.13690476 30.86309524],0
n6,1,0.331454,0.943207,[59 22] ; [56 29],[56.11445783 24.88554217] ; [58.88554217 26.11445783],0
p3,1,0.35823,0.84409,[33 50] ; [28 57],[30.13690476 52.86309524] ; [30.86309524 54.13690476],0
p1,1,0.370898,0.800653,[ 4 78] ; [ 7 77],[ 5.43373494 76.56626506] ; [ 5.56626506 78.43373494],0
s5,1,0.408412,0.683418,[29 52] ; [25 59],[26.50909091 54.49090909] ; [27.49090909 56.50909091],0
s7,1,0.434396,0.611041,[29 53] ; [24 57],[26.66257669 55.33742331] ; [26.33742331 54.66257669],0
s3,1,0.49025,0.475977,[42 40] ; [39 46],[39.77245509 42.22754491] ; [41.22754491 43.77245509],0
p8,1,0.493321,0.469274,[41 41] ; [38 47],[38.79041916 43.20958084] ; [40.20958084 44.79041916],0
u3,1,0.51333,0.427274,[16 10] ; [23 20],[14.69565217 11.30434783] ; [24.30434783 18.69565217],0
p10,1,0.536431,0.382195,[72 11] ; [70 14],[70.5748503 12.4251497] ; [71.4251497 12.5748503],0
s1,1,0.574246,0.315629,[ 1 82] ; [ 2 83],[ 1.48214286 81.51785714] ; [ 1.51785714 83.48214286],0
n2,1,0.589251,0.291516,[22  6] ; [21  8],[21.12280702  6.87719298] ; [21.87719298  7.12280702],0
s2,1,0.654329,0.200486,[38 45] ; [36 49],[36.55952381 46.44047619] ; [37.44047619 47.55952381],0
b5,1,0.661524,0.191677,[51 32] ; [55 30],[52.36904762 30.63095238] ; [53.63095238 31.36904762],0
p2,1,0.713659,0.134649,[69 14] ; [68 16],[68.08982036 14.91017964] ; [68.91017964 15.08982036],0
a1,1,0.723381,0.125277,[ 3 80] ; [ 4 81],[ 3.45833333 79.54166667] ; [ 3.54166667 81.45833333],0
b3,1,0.750118,0.101432,[13 26] ; [12 28],[12.34177215 26.65822785] ; [12.65822785 27.34177215],0
b2,1,0.750118,0.101432,[13 26] ; [12 28],[12.34177215 26.65822785] ; [12.65822785 27.34177215],0
n5,1,0.776744,0.080409,[33 49] ; [32 52],[32.10843373 49.89156627] ; [32.89156627 51.10843373],0
d2,1,0.7874,0.072732,[26 57] ; [25 60],[25.19642857 57.80357143] ; [25.80357143 59.19642857],0
n3,1,0.851389,0.035099,[19  9] ; [19 10],[18.66666667  9.33333333] ; [19.33333333  9.66666667],0
u2,1,0.873479,0.025358,[14 12] ; [24 19],[14.31884058 11.68115942] ; [23.68115942 19.31884058],0
s8,1,0.91311,0.011906,[28 55] ; [28 57],[27.66666667 55.33333333] ; [28.33333333 56.66666667],0
s4,1,0.931256,0.007442,[20 63] ; [20 65],[19.76190476 63.23809524] ; [20.23809524 64.76190476],0
