Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,40.89108,[23 30] ; [126  18],[40.08629442 12.91370558] ; [108.91370558  35.08629442],1
d3,1,3e-06,21.599521,[35 18] ; [134  11],[45.23737374  7.76262626] ; [123.76262626  21.23737374],1
a2,1,0.001452,10.138111,[ 8 45] ; [57 89],[17.31155779 35.68844221] ; [47.68844221 98.31155779],0
b5,1,0.004121,8.229564,[27 26] ; [106  40],[35.42211055 17.57788945] ; [97.57788945 48.42211055],0
v4,1,0.006014,7.546155,[42 10] ; [137   9],[47.01010101  4.98989899] ; [131.98989899  14.01010101],0
b1,1,0.011908,6.324506,[27 26] ; [ 46 100],[19.44221106 33.55778894] ; [53.55778894 92.44221106],0
d2,1,0.038275,4.292746,[43  9] ; [98 47],[37.21827411 14.78172589] ; [103.78172589  41.21827411],0
p8,1,0.043329,4.082527,[11 40] ; [53 90],[16.82474227 34.17525773] ; [47.17525773 95.82474227],0
u1,1,0.062594,3.467282,[ 6 47] ; [ 34 112],[10.65326633 42.34673367] ; [ 29.34673367 116.65326633],0
a8,1,0.075204,3.165608,[ 3 47] ; [ 21 110],[ 6.62983425 43.37016575] ; [ 17.37016575 113.62983425],0
n4,1,0.094559,2.794991,[41 11] ; [97 49],[36.24242424 15.75757576] ; [101.75757576  44.24242424],0
v1,1,0.099477,2.713914,[27 25] ; [55 87],[21.97938144 30.02061856] ; [60.02061856 81.97938144],0
b4,1,0.104026,2.642715,[27 26] ; [93 53],[31.95979899 21.04020101] ; [88.04020101 57.95979899],0
p3,1,0.112514,2.518552,[16 36] ; [ 29 116],[11.87817259 40.12182741] ; [ 33.12182741 111.87817259],0
p9,1,0.115396,2.478726,[34 16] ; [113  30],[38.08290155 11.91709845] ; [108.91709845  34.08290155],0
v3,1,0.154325,2.028968,[14 36] ; [55 85],[18.15789474 31.84210526] ; [50.84210526 89.15789474],0
s5,1,0.183324,1.770469,[17 34] ; [ 33 106],[13.42105263 37.57894737] ; [ 36.57894737 102.42105263],0
b3,1,0.214591,1.540179,[17 18] ; [29 51],[14. 21.] ; [32. 48.],0
b2,1,0.214591,1.540179,[17 18] ; [29 51],[14. 21.] ; [32. 48.],0
p6,1,0.247091,1.339674,[11 40] ; [ 21 123],[ 8.36923077 42.63076923] ; [ 23.63076923 120.36923077],0
p10,1,0.270746,1.212962,[34 17] ; [109  37],[37.02030457 13.97969543] ; [105.97969543  40.02030457],0
