Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,42.39854,[10 24] ; [56  4],[23.87234043 10.12765957] ; [42.12765957 17.87234043],1
s6,1,2.5e-05,17.744318,[19 15] ; [53  4],[26.9010989  7.0989011] ; [45.0989011 11.9010989],1
s5,1,7.4e-05,15.709315,[ 4 29] ; [31 26],[12.83333333 20.16666667] ; [22.16666667 34.83333333],1
s7,1,9.1e-05,15.315126,[ 8 26] ; [37 19],[17. 17.] ; [28. 28.],1
s8,1,0.000397,12.546133,[ 5 29] ; [31 29],[13.0212766 20.9787234] ; [22.9787234 37.0212766],1
a4,1,0.002899,8.870191,[ 5 29] ; [27 33],[11.57446809 22.42553191] ; [20.42553191 39.57446809],0
r2,1,0.005266,7.785786,[26  7] ; [58  2],[29.80645161  3.19354839] ; [54.19354839  5.80645161],0
p9,1,0.013671,6.080177,[21 13] ; [49  9],[25.86956522  8.13043478] ; [44.13043478 13.86956522],0
r4,1,0.014319,5.998415,[23 11] ; [53  7],[27.4893617  6.5106383] ; [48.5106383 11.4893617],0
a2,1,0.031656,4.617021,[ 1 33] ; [11 49],[ 4.34042553 29.65957447] ; [ 7.65957447 52.34042553],0
v4,1,0.039662,4.232305,[27  6] ; [57  3],[29.80645161  3.19354839] ; [54.19354839  5.80645161],0
r3,1,0.045248,4.009366,[28  6] ; [57  3],[30.74468085  3.25531915] ; [54.25531915  5.74468085],0
r1,1,0.05606,3.650276,[19 15] ; [45 15],[23.14893617 10.85106383] ; [40.85106383 19.14893617],0
d1,1,0.070334,3.275198,[11 23] ; [31 29],[15.19148936 18.80851064] ; [26.80851064 33.19148936],0
a3,1,0.120712,2.408063,[19 15] ; [43 17],[22.42553191 11.57446809] ; [39.57446809 20.42553191],0
d5,1,0.122942,2.379439,[23 11] ; [49 11],[26.04255319  7.95744681] ; [45.95744681 14.04255319],0
a6,1,0.169984,1.883087,[16 18] ; [37 23],[19.17021277 14.82978723] ; [33.82978723 26.17021277],0
d2,1,0.182157,1.779934,[10 24] ; [26 34],[13.0212766 20.9787234] ; [22.9787234 37.0212766],0
n3,1,0.250592,1.32,[7 4] ; [18  4],[8.33333333 2.66666667] ; [16.66666667  5.33333333],0
p10,1,0.273404,1.199589,[23 11] ; [46 13],[25.22580645  8.77419355] ; [43.77419355 15.22580645],0
v1,1,0.358776,0.842172,[12 22] ; [27 33],[14.10638298 19.89361702] ; [24.89361702 35.10638298],0
p4,1,0.372093,0.796663,[11 23] ; [25 35],[13.0212766 20.9787234] ; [22.9787234 37.0212766],0
v2,1,0.437336,0.603261,[13 21] ; [27 31],[14.7826087 19.2173913] ; [25.2173913 32.7826087],0
s1,1,0.439309,0.598088,[ 1 33] ; [ 4 56],[ 1.80851064 32.19148936] ; [ 3.19148936 56.80851064],0
b5,1,0.477404,0.504787,[19 15] ; [38 22],[20.61702128 13.38297872] ; [36.38297872 23.61702128],0
n4,1,0.477404,0.504787,[19 15] ; [38 22],[20.61702128 13.38297872] ; [36.38297872 23.61702128],0
d3,1,0.488822,0.479118,[25  9] ; [40 20],[23.5106383 10.4893617] ; [41.4893617 18.5106383],0
a7,1,0.518424,0.417028,[21 13] ; [41 19],[22.42553191 11.57446809] ; [39.57446809 20.42553191],0
b4,1,0.53302,0.38863,[17 17] ; [34 26],[18.44680851 15.55319149] ; [32.55319149 27.44680851],0
a5,1,0.551713,0.354257,[20 14] ; [39 21],[21.34042553 12.65957447] ; [37.65957447 22.34042553],0
v3,1,0.55388,0.350412,[ 8 25] ; [18 42],[ 9.22580645 23.77419355] ; [16.77419355 43.22580645],0
p2,1,0.558247,0.342748,[23 11] ; [44 16],[24.23404255  9.76595745] ; [42.76595745 17.23404255],0
n6,1,0.572451,0.318599,[28  6] ; [52  8],[28.93617021  5.06382979] ; [51.06382979  8.93617021],0
n2,1,0.592177,0.286957,[7 4] ; [16  6],[7.66666667 3.33333333] ; [15.33333333  6.66666667],0
p3,1,0.632337,0.228904,[13 21] ; [20 40],[11.93617021 22.06382979] ; [21.06382979 38.93617021],0
p7,1,0.749274,0.102142,[17 17] ; [27 31],[16.26086957 17.73913043] ; [27.73913043 30.26086957],0
u2,1,0.754725,0.097603,[7 8] ; [ 7 10],[6.5625 8.4375] ; [7.4375 9.5625],0
n1,1,0.773938,0.0825,[3 8] ; [ 5 17],[2.66666667 8.33333333] ; [ 5.33333333 16.66666667],0
d4,1,0.774964,0.081732,[24 10] ; [44 16],[24.59574468  9.40425532] ; [43.40425532 16.59574468],0
u3,1,0.783779,0.075294,[9 6] ; [11  6],[9.375 5.625] ; [10.625  6.375],0
n5,1,0.79468,0.067724,[23 11] ; [39 21],[22.42553191 11.57446809] ; [39.57446809 20.42553191],0
b1,1,0.84714,0.03716,[12 22] ; [20 40],[11.57446809 22.42553191] ; [20.42553191 39.57446809],0
b2,1,0.905544,0.01408,[ 3 17] ; [ 4 25],[ 2.85714286 17.14285714] ; [ 4.14285714 24.85714286],0
b3,1,0.905544,0.01408,[ 3 17] ; [ 4 25],[ 2.85714286 17.14285714] ; [ 4.14285714 24.85714286],0
a1,1,0.917222,0.010802,[ 1 33] ; [ 2 58],[ 1.08510638 32.91489362] ; [ 1.91489362 58.08510638],0
p11,1,0.977099,0.000824,[22 12] ; [39 21],[22.06382979 11.93617021] ; [38.93617021 21.06382979],0
p8,1,0.983613,0.000422,[10 23] ; [18 41],[10.04347826 22.95652174] ; [17.95652174 41.04347826],0
