Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,59.307542,[25 41] ; [70  1],[45.76642336 20.23357664] ; [49.23357664 21.76642336],1
d3,1,0.0,45.531314,[17 49] ; [59 12],[36.61313869 29.38686131] ; [39.38686131 31.61313869],1
d2,1,0.0,33.424565,[15 50] ; [51 19],[31.77777778 33.22222222] ; [34.22222222 35.77777778],1
a2,1,1e-06,25.257259,[ 1 65] ; [25 46],[12.52554745 53.47445255] ; [13.47445255 57.52554745],1
a4,1,1e-06,23.481149,[14 51] ; [44 26],[27.92592593 37.07407407] ; [30.07407407 39.92592593],1
u1,1,2e-06,22.571772,[ 1 65] ; [23 48],[11.5620438 54.4379562] ; [12.4379562 58.5620438],1
a5,1,5e-06,21.032199,[29 37] ; [58 13],[41.91240876 24.08759124] ; [45.08759124 25.91240876],1
a3,1,3.8e-05,16.991896,[29 36] ; [56 15],[40.625 24.375] ; [44.375 26.625],1
s7,1,0.000916,10.989319,[16 46] ; [37 31],[25.27692308 36.72307692] ; [27.72307692 40.27692308],1
a7,1,0.005098,7.844256,[33 33] ; [52 19],[40.94890511 25.05109489] ; [44.05109489 26.94890511],0
r2,1,0.00728,7.202523,[55 11] ; [66  2],[59.59701493  6.40298507] ; [61.40298507  6.59701493],0
p1,1,0.010718,6.511525,[10 56] ; [ 2 69],[ 5.7810219 60.2189781] ; [ 6.2189781 64.7810219],0
a6,1,0.014518,5.97407,[33 33] ; [50 21],[39.98540146 26.01459854] ; [43.01459854 27.98540146],0
s8,1,0.016901,5.706654,[19 46] ; [35 36],[25.80882353 39.19117647] ; [28.19117647 42.80882353],0
s1,1,0.034156,4.486884,[ 8 57] ; [ 2 69],[ 4.77941176 60.22058824] ; [ 5.22058824 65.77941176],0
v2,1,0.044209,4.048572,[26 38] ; [39 28],[31.75572519 32.24427481] ; [33.24427481 33.75572519],0
n4,1,0.073052,3.213079,[43 23] ; [56 15],[47.69343066 18.30656934] ; [51.30656934 19.69343066],0
