Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,27.527375,[ 9 36] ; [32 10],[21.20689655 23.79310345] ; [19.79310345 22.20689655],1
p2,1,0.000405,12.507619,[14 31] ; [29 13],[22.24137931 22.75862069] ; [20.75862069 21.24137931],1
p11,1,0.001989,9.55963,[12 33] ; [26 18],[19.21348315 25.78651685] ; [18.78651685 25.21348315],0
r3,1,0.00328,8.644987,[16 27] ; [29 13],[22.76470588 20.23529412] ; [22.23529412 19.76470588],0
a7,1,0.01358,6.091875,[18 25] ; [30 14],[23.72413793 19.27586207] ; [24.27586207 19.72413793],0
n3,1,0.015344,5.876538,[11 17] ; [13  4],[14.93333333 13.06666667] ; [9.06666667 7.93333333],0
v4,1,0.018437,5.554097,[20 24] ; [29 12],[25.36470588 18.63529412] ; [23.63529412 17.36470588],0
s8,1,0.021765,5.264487,[ 2 43] ; [ 9 35],[ 5.56179775 39.43820225] ; [ 5.43820225 38.56179775],0
s3,1,0.022414,5.21339,[12 32] ; [22 21],[17.1954023 26.8045977] ; [16.8045977 26.1954023],0
s6,1,0.03492,4.449096,[10 35] ; [19 25],[14.66292135 30.33707865] ; [14.33707865 29.66292135],0
s2,1,0.042698,4.107329,[ 7 38] ; [15 29],[11.12359551 33.87640449] ; [10.87640449 33.12359551],0
d2,1,0.067003,3.354962,[22 21] ; [14 30],[17.79310345 25.20689655] ; [18.20689655 25.79310345],0
a4,1,0.067108,3.352381,[18 26] ; [10 34],[14. 30.] ; [14. 30.],0
s7,1,0.073457,3.204025,[ 7 34] ; [15 29],[10.61176471 30.38823529] ; [11.38823529 32.61176471],0
v1,1,0.07709,3.125218,[11 34] ; [17 23],[14.82352941 30.17647059] ; [13.17647059 26.82352941],0
a8,1,0.084314,2.979726,[ 1 41] ; [ 5 36],[ 3.03614458 38.96385542] ; [ 2.96385542 38.03614458],0
d4,1,0.177231,1.82069,[26 18] ; [32 12],[29. 15.] ; [29. 15.],0
r2,1,0.181875,1.782232,[24 19] ; [28 12],[26.93975904 16.06024096] ; [25.06024096 14.93975904],0
n2,1,0.192657,1.697185,[13 16] ; [11  6],[15.13043478 13.86956522] ; [8.86956522 8.13043478],0
p3,1,0.198227,1.655391,[ 4 40] ; [ 8 35],[ 6.06896552 37.93103448] ; [ 5.93103448 37.06896552],0
p7,1,0.209827,1.572621,[ 9 35] ; [13 27],[11.52380952 32.47619048] ; [10.47619048 29.52380952],0
n6,1,0.282871,1.153246,[19 25] ; [23 19],[21.48837209 22.51162791] ; [20.51162791 21.48837209],0
d3,1,0.290202,1.118684,[19 26] ; [23 20],[21.47727273 23.52272727] ; [20.52272727 22.47727273],0
b4,1,0.309646,1.032184,[26 19] ; [30 14],[28.31460674 16.68539326] ; [27.68539326 16.31460674],0
b5,1,0.334351,0.931971,[22 23] ; [26 18],[24.26966292 20.73033708] ; [23.73033708 20.26966292],0
a5,1,0.343028,0.899082,[18 27] ; [22 22],[20.2247191 24.7752809] ; [19.7752809 24.2247191],0
p8,1,0.34346,0.897475,[ 6 39] ; [ 9 34],[ 7.67045455 37.32954545] ; [ 7.32954545 35.67045455],0
r1,1,0.359942,0.838095,[16 28] ; [12 32],[14. 30.] ; [14. 30.],0
b3,1,0.366922,0.814062,[12 15] ; [ 7 15],[10.46938776 16.53061224] ; [ 8.53061224 13.46938776],0
b2,1,0.366922,0.814062,[12 15] ; [ 7 15],[10.46938776 16.53061224] ; [ 8.53061224 13.46938776],0
u2,1,0.368209,0.809699,[10 10] ; [ 6 11],[ 8.64864865 11.35135135] ; [7.35135135 9.64864865],0
v3,1,0.416705,0.659589,[ 9 35] ; [12 31],[10.62068966 33.37931034] ; [10.37931034 32.62068966],0
s4,1,0.422663,0.642899,[ 9 36] ; [ 6 38],[ 7.58426966 37.41573034] ; [ 7.41573034 36.58426966],0
b1,1,0.453746,0.561277,[23 22] ; [19 25],[21.23595506 23.76404494] ; [20.76404494 23.23595506],0
s1,1,0.458318,0.55,[ 5 39] ; [ 3 41],[ 4. 40.] ; [ 4. 40.],0
a6,1,0.459973,0.545961,[20 25] ; [23 21],[21.74157303 23.25842697] ; [21.25842697 22.74157303],0
v2,1,0.541516,0.372738,[14 30] ; [16 26],[15.34883721 28.65116279] ; [14.65116279 27.34883721],0
p1,1,0.551448,0.354729,[ 6 39] ; [ 4 39],[ 5.11363636 39.88636364] ; [ 4.88636364 38.11363636],0
a3,1,0.576584,0.31179,[24 20] ; [26 17],[25.28735632 18.71264368] ; [24.71264368 18.28735632],0
d5,1,0.578313,0.308969,[25 20] ; [27 17],[26.29213483 18.70786517] ; [25.70786517 18.29213483],0
n1,1,0.585294,0.297754,[ 9 20] ; [ 4 13],[ 8.19565217 20.80434783] ; [ 4.80434783 12.19565217],0
u1,1,0.626809,0.236413,[ 2 43] ; [ 3 41],[ 2.52808989 42.47191011] ; [ 2.47191011 41.52808989],0
d1,1,0.717063,0.131324,[17 28] ; [15 29],[16.17977528 28.82022472] ; [15.82022472 28.17977528],0
p6,1,0.724632,0.124098,[ 4 39] ; [ 5 38],[ 4.5 38.5] ; [ 4.5 38.5],0
a2,1,0.777727,0.079683,[ 6 39] ; [ 5 39],[ 5.56179775 39.43820225] ; [ 5.43820225 38.56179775],0
n4,1,0.82758,0.047439,[27 17] ; [26 18],[26.5 17.5] ; [26.5 17.5],0
s5,1,0.88792,0.019863,[ 7 38] ; [ 7 35],[ 7.24137931 37.75862069] ; [ 6.75862069 35.24137931],0
