Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.005289,7.777778,[14  7] ; [1 8],[10.5 10.5] ; [4.5 4.5],0
p4,1,0.019902,5.420443,[13 10] ; [1 8],[10.0625 12.9375] ; [3.9375 5.0625],0
p1,1,0.025806,4.968944,[ 1 22] ; [3 6],[ 2.875 20.125] ; [1.125 7.875],0
p9,1,0.025806,4.968944,[22  1] ; [6 3],[20.125  2.875] ; [7.875 1.125],0
d5,1,0.11456,2.49016,[17  6] ; [4 5],[15.09375  7.90625] ; [5.90625 3.09375],0
a5,1,0.11456,2.49016,[17  6] ; [4 5],[15.09375  7.90625] ; [5.90625 3.09375],0
s1,1,0.118839,2.432561,[ 1 22] ; [2 7],[ 2.15625 20.84375] ; [0.84375 8.15625],0
p3,1,0.124634,2.358101,[12 11] ; [2 7],[10.0625 12.9375] ; [3.9375 5.0625],0
r1,1,0.124634,2.358101,[12 11] ; [2 7],[10.0625 12.9375] ; [3.9375 5.0625],0
b4,1,0.18055,1.793087,[15  8] ; [8 1],[16.53125  6.46875] ; [6.46875 2.53125],0
v1,1,0.184866,1.758063,[11 12] ; [2 7],[ 9.34375 13.65625] ; [3.65625 5.34375],0
b3,1,0.201134,1.63412,[ 6 11] ; [5 3],[7.48 9.52] ; [3.52 4.48],0
b2,1,0.201134,1.63412,[ 6 11] ; [5 3],[7.48 9.52] ; [3.52 4.48],0
s5,1,0.207196,1.590909,[ 7 14] ; [1 8],[ 5.6 15.4] ; [2.4 6.6],0
n6,1,0.207673,1.587576,[19  3] ; [6 3],[17.74193548  4.25806452] ; [7.25806452 1.74193548],0
p7,1,0.238185,1.391304,[13 10] ; [3 6],[11.5 11.5] ; [4.5 4.5],0
v2,1,0.238185,1.391304,[13 10] ; [3 6],[11.5 11.5] ; [4.5 4.5],0
r4,1,0.264122,1.247021,[10 13] ; [2 7],[ 8.625 14.375] ; [3.375 5.625],0
p11,1,0.313787,1.014668,[17  6] ; [5 4],[15.8125  7.1875] ; [6.1875 2.8125],0
v3,1,0.326687,0.961988,[ 4 19] ; [3 6],[ 5.03125 17.96875] ; [1.96875 7.03125],0
a8,1,0.359756,0.838745,[ 4 18] ; [3 6],[ 4.96774194 17.03225806] ; [2.03225806 6.96774194],0
b1,1,0.399727,0.709148,[14  9] ; [4 5],[12.9375 10.0625] ; [5.0625 3.9375],0
p8,1,0.444549,0.584512,[ 8 14] ; [2 7],[ 7.09677419 14.90322581] ; [2.90322581 6.09677419],0
a3,1,0.453129,0.562812,[16  7] ; [5 4],[15.09375  7.90625] ; [5.90625 3.09375],0
n2,1,0.465209,0.533333,[2 2] ; [3 1],[2.5 1.5] ; [2.5 1.5],0
n5,1,0.495868,0.463768,[18  5] ; [6 3],[17.25  5.75] ; [6.75 2.25],0
s3,1,0.538195,0.378896,[13 10] ; [4 5],[12.21875 10.78125] ; [4.78125 4.21875],0
u2,1,0.55368,0.350765,[3 4] ; [1 3],[2.54545455 4.45454545] ; [1.45454545 2.54545455],0
r3,1,0.555215,0.348057,[19  3] ; [7 2],[18.4516129  3.5483871] ; [7.5483871 1.4516129],0
a6,1,0.59933,0.276008,[10 13] ; [3 6],[ 9.34375 13.65625] ; [3.65625 5.34375],0
a4,1,0.642238,0.215828,[ 7 16] ; [2 7],[ 6.46875 16.53125] ; [2.53125 6.46875],0
d4,1,0.642238,0.215828,[16  7] ; [7 2],[16.53125  6.46875] ; [6.46875 2.53125],0
s4,1,0.66,0.193523,[ 4 19] ; [1 8],[ 3.59375 19.40625] ; [1.40625 7.59375],0
n4,1,0.681867,0.168032,[17  6] ; [6 3],[16.53125  6.46875] ; [6.46875 2.53125],0
a7,1,0.694188,0.154589,[11 12] ; [5 4],[11.5 11.5] ; [4.5 4.5],0
d3,1,0.694188,0.154589,[12 11] ; [4 5],[11.5 11.5] ; [4.5 4.5],0
b5,1,0.694188,0.154589,[12 11] ; [4 5],[11.5 11.5] ; [4.5 4.5],0
s7,1,0.694266,0.154506,[ 9 13] ; [3 6],[ 8.51612903 13.48387097] ; [3.48387097 5.51612903],0
r2,1,0.749518,0.101936,[13 10] ; [4 4],[12.61290323 10.38709677] ; [4.38709677 3.61290323],0
d1,1,0.78317,0.07573,[ 9 14] ; [4 5],[ 9.34375 13.65625] ; [3.65625 5.34375],0
u1,1,0.83307,0.044422,[ 2 21] ; [1 8],[ 2.15625 20.84375] ; [0.84375 8.15625],0
d2,1,0.86316,0.029705,[11 12] ; [4 5],[10.78125 12.21875] ; [4.21875 4.78125],0
u3,1,0.898195,0.016369,[2 5] ; [1 3],[1.90909091 5.09090909] ; [1.09090909 2.90909091],0
s8,1,0.93814,0.006023,[ 8 15] ; [3 6],[ 7.90625 15.09375] ; [3.09375 5.90625],0
