Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.008085,7.014466,[25 11] ; [39 51],[18.28571429 17.71428571] ; [45.71428571 44.28571429],0
n2,1,0.013505,6.101672,[13  1] ; [22 17],[9.24528302 4.75471698] ; [25.75471698 13.24528302],0
a5,1,0.017257,5.67,[22 14] ; [34 56],[16. 20.] ; [40. 50.],0
v3,1,0.018627,5.53618,[ 7 29] ; [ 5 83],[ 3.48387097 32.51612903] ; [ 8.51612903 79.48387097],0
s6,1,0.021402,5.293728,[22 13] ; [36 54],[16.24 18.76] ; [41.76 48.24],0
s5,1,0.0502,3.834778,[13 22] ; [18 71],[ 8.75 26.25] ; [22.25 66.75],0
s2,1,0.051623,3.787961,[18 18] ; [28 61],[13.248 22.752] ; [32.752 56.248],0
s8,1,0.065175,3.400551,[13 22] ; [19 71],[ 8.96 26.04] ; [23.04 66.96],0
p3,1,0.075056,3.16884,[15 21] ; [23 67],[10.85714286 25.14285714] ; [27.14285714 62.85714286],0
b3,1,0.081042,3.043875,[ 8 12] ; [ 9 37],[ 5.15151515 14.84848485] ; [11.84848485 34.15151515],0
b2,1,0.081042,3.043875,[ 8 12] ; [ 9 37],[ 5.15151515 14.84848485] ; [11.84848485 34.15151515],0
u3,1,0.089422,2.884745,[9 2] ; [27 23],[6.49180328 4.50819672] ; [29.50819672 20.49180328],0
s3,1,0.097024,2.753794,[19 17] ; [33 57],[14.85714286 21.14285714] ; [37.14285714 52.85714286],0
s7,1,0.103494,2.650856,[13 22] ; [19 65],[ 9.41176471 25.58823529] ; [22.58823529 61.41176471],0
d3,1,0.117599,2.449015,[17 19] ; [55 33],[20.90322581 15.09677419] ; [51.09677419 36.90322581],0
a2,1,0.117978,2.443966,[ 5 31] ; [ 5 85],[ 2.85714286 33.14285714] ; [ 7.14285714 82.85714286],0
p7,1,0.125593,2.346144,[22 14] ; [39 46],[18.14876033 17.85123967] ; [42.85123967 42.14876033],0
p10,1,0.137149,2.209657,[26 10] ; [51 37],[22.35483871 13.64516129] ; [54.64516129 33.35483871],0
a4,1,0.144358,2.130882,[13 23] ; [21 69],[ 9.71428571 26.28571429] ; [24.28571429 65.71428571],0
a7,1,0.157791,1.995266,[19 17] ; [59 30],[22.464 13.536] ; [55.536 33.464],0
p6,1,0.197377,1.661679,[ 5 29] ; [23 67],[ 7.67741935 26.32258065] ; [20.32258065 69.67741935],0
p4,1,0.242624,1.365282,[17 19] ; [32 57],[14.112 21.888] ; [34.888 54.112],0
p9,1,0.252088,1.311698,[27  9] ; [56 31],[24.29268293 11.70731707] ; [58.70731707 28.29268293],0
r1,1,0.258834,1.274981,[22 14] ; [45 45],[19.14285714 16.85714286] ; [47.85714286 42.14285714],0
p1,1,0.281973,1.157557,[ 4 32] ; [ 5 84],[ 2.592 33.408] ; [ 6.408 82.592],0
a8,1,0.444299,0.585154,[ 3 33] ; [ 4 80],[ 2.1 33.9] ; [ 4.9 79.1],0
d5,1,0.444948,0.583488,[20 16] ; [56 33],[21.888 14.112] ; [54.112 34.888],0
d4,1,0.496234,0.462982,[27  9] ; [62 28],[25.42857143 10.57142857] ; [63.57142857 26.42857143],0
a6,1,0.497004,0.461327,[18 18] ; [51 39],[19.71428571 16.28571429] ; [49.28571429 40.71428571],0
d1,1,0.515662,0.422561,[11 25] ; [33 57],[12.57142857 23.42857143] ; [31.42857143 58.57142857],0
n6,1,0.521659,0.410611,[21 15] ; [58 32],[22.57142857 13.42857143] ; [56.42857143 33.57142857],0
u2,1,0.560192,0.339372,[7 4] ; [27 23],[6.13114754 4.86885246] ; [27.86885246 22.13114754],0
r2,1,0.571989,0.319366,[30  6] ; [71 19],[28.85714286  7.14285714] ; [72.14285714 17.85714286],0
n5,1,0.582853,0.301645,[14 22] ; [30 59],[12.672 23.328] ; [31.328 57.672],0
p8,1,0.652781,0.202413,[13 23] ; [36 53],[14.112 21.888] ; [34.888 54.112],0
u1,1,0.665058,0.187438,[ 1 35] ; [ 4 86],[ 1.42857143 34.57142857] ; [ 3.57142857 86.42857143],0
b5,1,0.68583,0.163636,[21 15] ; [56 34],[22. 14.] ; [55. 35.],0
