Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,93.141065,[253  49] ; [108 135],[200.04036697 101.95963303] ; [160.95963303  82.04036697],1
a1,1,0.27486,1.19233,[ 20 286] ; [ 11 239],[ 17.06115108 288.93884892] ; [ 13.93884892 236.06115108],0
d1,1,0.274862,1.192323,[195 111] ; [148 102],[188.77338129 117.22661871] ; [154.22661871  95.77338129],0
n4,1,0.279988,1.167149,[246  60] ; [190  58],[240.82310469  65.17689531] ; [195.17689531  52.82310469],0
b4,1,0.301954,1.065543,[179 127] ; [157  93],[184.92086331 121.07913669] ; [151.07913669  98.92086331],0
d2,1,0.314718,1.010771,[148 157] ; [131 117],[153.87884268 151.12115732] ; [125.12115732 122.87884268],0
u3,1,0.31674,1.002358,[50 31] ; [50 22],[52.94117647 28.05882353] ; [47.05882353 24.94117647],0
d3,1,0.337759,0.918917,[222  83] ; [172  77],[216.9133574  88.0866426] ; [177.0866426  71.9133574],0
a4,1,0.374365,0.789124,[135 169] ; [120 129],[140.18083183 163.81916817] ; [114.81916817 134.18083183],0
a3,1,0.449911,0.570876,[224  80] ; [177  73],[220.0433213  83.9566787] ; [180.9566787  69.0433213],0
a8,1,0.450941,0.568285,[ 45 234] ; [ 31 195],[ 41.98811881 237.01188119] ; [ 34.01188119 191.98811881],0
v2,1,0.452021,0.565579,[172 125] ; [129 107],[167.72420263 129.27579737] ; [133.27579737 102.72420263],0
d5,1,0.511144,0.431723,[250  54] ; [210  39],[252.87522604  51.12477396] ; [207.12477396  41.87522604],0
n3,1,0.517208,0.419458,[32 14] ; [54 18],[33.52542373 12.47457627] ; [52.47457627 19.52542373],0
r1,1,0.558606,0.342123,[269  37] ; [213  34],[266.7124774  39.2875226] ; [215.2875226  31.7124774],0
u4,1,0.598385,0.277438,[ 11 295] ; [  7 243],[  9.90647482 296.09352518] ; [  8.09352518 241.90647482],0
r2,1,0.625073,0.238802,[296   8] ; [245   5],[296.86642599   7.13357401] ; [244.13357401   5.86642599],0
a7,1,0.690561,0.158479,[229  76] ; [184  66],[226.96396396  78.03603604] ; [186.03603604  63.96396396],0
s4,1,0.699408,0.149088,[ 61 241] ; [ 53 193],[ 62.82481752 239.17518248] ; [ 51.17518248 194.82481752],0
u2,1,0.716957,0.131427,[52 30] ; [43 28],[50.91503268 31.08496732] ; [44.08496732 26.91503268],0
s2,1,0.731865,0.117406,[201 105] ; [165  81],[202.89130435 103.10869565] ; [163.10869565  82.89130435],0
b2,1,0.743456,0.107112,[ 70 111] ; [58 99],[ 68.5443787 112.4556213] ; [59.4556213 97.5443787],0
b3,1,0.743456,0.107112,[ 70 111] ; [58 99],[ 68.5443787 112.4556213] ; [59.4556213 97.5443787],0
n1,1,0.794424,0.067897,[21 26] ; [30 41],[20.31355932 26.68644068] ; [30.68644068 40.31355932],0
v4,1,0.816434,0.053886,[299   7] ; [245   5],[299.39568345   6.60431655] ; [244.60431655   5.39568345],0
n2,1,0.902872,0.014892,[37 10] ; [56 16],[36.73109244 10.26890756] ; [56.26890756 15.73109244],0
s3,1,0.987045,0.000264,[215  88] ; [174  71],[215.08576642  87.91423358] ; [173.91423358  71.08576642],0
b1,1,0.996464,2e-05,[115 191] ; [ 94 156],[115.02517986 190.97482014] ; [ 93.97482014 156.02517986],0
