Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,87.317972,[12 53] ; [138  27],[42.39130435 22.60869565] ; [107.60869565  57.39130435],1
p2,1,2.4e-05,17.853385,[36 29] ; [135  29],[48.5371179 16.4628821] ; [122.4628821  41.5371179],1
p11,1,8.6e-05,15.432076,[31 34] ; [124  42],[43.61471861 21.38528139] ; [111.38528139  54.61471861],1
b1,1,0.000123,14.750788,[35 30] ; [ 45 121],[22.51082251 42.48917749] ; [ 57.48917749 108.51082251],1
s8,1,0.000612,11.737719,[ 9 55] ; [ 62 104],[19.75652174 44.24347826] ; [ 51.24347826 114.75652174],1
s6,1,0.001384,10.226745,[24 40] ; [100  64],[34.80701754 29.19298246] ; [89.19298246 74.80701754],0
a7,1,0.005142,7.828865,[39 26] ; [129  36],[47.47826087 17.52173913] ; [120.52173913  44.47826087],0
n6,1,0.006452,7.419655,[32 33] ; [113  52],[40.97826087 24.02173913] ; [104.02173913  60.97826087],0
d3,1,0.011891,6.327043,[37 28] ; [122  43],[44.93478261 20.06521739] ; [114.06521739  50.93478261],0
s2,1,0.019592,5.447881,[19 46] ; [76 89],[26.84782609 38.15217391] ; [68.15217391 96.84782609],0
d1,1,0.031704,4.614431,[27 38] ; [95 71],[34.32900433 30.67099567] ; [87.67099567 78.32900433],0
s1,1,0.045959,3.983091,[ 6 59] ; [  5 161],[ 3.0952381 61.9047619] ; [  7.9047619 158.0952381],0
a6,1,0.079128,3.082717,[35 30] ; [110  56],[40.8008658 24.1991342] ; [104.1991342  61.8008658],0
s7,1,0.086291,2.942247,[15 44] ; [ 62 102],[20.37219731 38.62780269] ; [ 56.62780269 107.37219731],0
p8,1,0.090508,2.865308,[21 44] ; [73 91],[26.68122271 38.31877729] ; [67.31877729 96.68122271],0
v4,1,0.09467,2.793113,[57  7] ; [157   8],[59.80786026  4.19213974] ; [154.19213974  10.80786026],0
s5,1,0.109658,2.559149,[13 51] ; [ 48 107],[17.82648402 46.17351598] ; [ 43.17351598 111.82648402],0
d4,1,0.142581,2.149878,[49 16] ; [139  27],[52.9004329 12.0995671] ; [135.0995671  30.9004329],0
