Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,36.670918,[12 24] ; [52  4],[25.04347826 10.95652174] ; [38.95652174 17.04347826],1
s3,1,0.00027,13.264505,[15 23] ; [45 14],[23.50515464 14.49484536] ; [36.49484536 22.50515464],1
s2,1,0.00083,11.17238,[14 24] ; [42 17],[21.93814433 16.06185567] ; [34.06185567 24.93814433],1
p8,1,0.003549,8.501182,[24 14] ; [52  7],[29.77319588  8.22680412] ; [46.22680412 12.77319588],0
v1,1,0.012132,6.291521,[19 17] ; [45 13],[24.5106383 11.4893617] ; [39.4893617 18.5106383],0
r1,1,0.016932,5.703382,[26 12] ; [52  7],[30.55670103  7.44329897] ; [47.44329897 11.55670103],0
a3,1,0.029534,4.7362,[25 13] ; [50  9],[29.3814433  8.6185567] ; [45.6185567 13.3814433],0
p7,1,0.032199,4.587849,[26 11] ; [51  7],[29.98947368  7.01052632] ; [47.01052632 10.98947368],0
r2,1,0.032395,4.577462,[32  6] ; [56  2],[34.83333333  3.16666667] ; [53.16666667  4.83333333],0
p6,1,0.035943,4.399795,[18 19] ; [40 17],[22.82978723 14.17021277] ; [35.17021277 21.82978723],0
p4,1,0.069157,3.302917,[30  7] ; [55  4],[32.76041667  4.23958333] ; [52.23958333  6.76041667],0
s4,1,0.071744,3.24266,[ 2 34] ; [11 48],[ 4.92631579 31.07368421] ; [ 8.07368421 50.92631579],0
s6,1,0.089239,2.888052,[26  8] ; [52  6],[28.82608696  5.17391304] ; [49.17391304  8.82608696],0
b5,1,0.115914,2.471686,[21 17] ; [23 36],[17.2371134 20.7628866] ; [26.7628866 32.2371134],0
d3,1,0.125421,2.348288,[22 16] ; [43 16],[25.46391753 12.53608247] ; [39.53608247 19.46391753],0
p3,1,0.161344,1.961588,[27 11] ; [49 10],[29.77319588  8.22680412] ; [46.22680412 12.77319588],0
d5,1,0.161344,1.961588,[27 11] ; [49 10],[29.77319588  8.22680412] ; [46.22680412 12.77319588],0
v3,1,0.164524,1.932148,[18 19] ; [36 21],[21.25531915 15.74468085] ; [32.74468085 24.25531915],0
b4,1,0.19731,1.662177,[25 13] ; [31 28],[21.93814433 16.06185567] ; [34.06185567 24.93814433],0
a6,1,0.218694,1.512922,[26 12] ; [33 26],[23.11340206 14.88659794] ; [35.88659794 23.11340206],0
d4,1,0.221802,1.492676,[30  8] ; [52  7],[32.12371134  5.87628866] ; [49.87628866  9.12371134],0
d1,1,0.248261,1.333065,[20 18] ; [38 21],[22.72164948 15.27835052] ; [35.27835052 23.72164948],0
