Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.911838,[1 7] ; [115  12],[6.87407407 1.12592593] ; [109.12592593  17.87407407],1
r3,1,0.000104,15.066665,[5 3] ; [121   5],[7.52238806 0.47761194] ; [118.47761194   7.52238806],1
v4,1,0.001855,9.687367,[5 3] ; [118   8],[7.34328358 0.65671642] ; [115.65671642  10.34328358],0
a7,1,0.021775,5.263695,[3 5] ; [95 32],[5.80740741 2.19259259] ; [92.19259259 34.80740741],0
d3,1,0.022835,5.181005,[3 5] ; [94 32],[5.79104478 2.20895522] ; [91.20895522 34.79104478],0
p9,1,0.032556,4.568971,[4 4] ; [101  23],[6.36363636 1.63636364] ; [98.63636364 25.36363636],0
s1,1,0.034188,4.485294,[2 6] ; [  7 118],[0.54135338 7.45864662] ; [  8.45864662 116.54135338],0
b4,1,0.042025,4.134194,[2 6] ; [78 49],[4.74074074 3.25925926] ; [75.25925926 51.74074074],0
p10,1,0.053343,3.73313,[4 4] ; [100  26],[6.20895522 1.79104478] ; [97.79104478 28.20895522],0
d1,1,0.072942,3.215551,[2 6] ; [73 54],[4.44444444 3.55555556] ; [70.55555556 56.44444444],0
n6,1,0.091358,2.850285,[4 3] ; [105  22],[5.69402985 1.30597015] ; [103.30597015  23.69402985],0
s4,1,0.0955,2.779133,[4 4] ; [30 97],[2.01481481 5.98518519] ; [31.98518519 95.01481481],0
d2,1,0.111696,2.530067,[2 6] ; [68 58],[4.17910448 3.82089552] ; [65.82089552 60.17910448],0
s3,1,0.120697,2.40825,[3 5] ; [81 44],[5.05263158 2.94736842] ; [78.94736842 46.05263158],0
n2,1,0.121445,2.398589,[2 2] ; [25  5],[3.17647059 0.82352941] ; [23.82352941  6.17647059],0
a5,1,0.139662,2.181684,[4 4] ; [94 33],[5.80740741 2.19259259] ; [92.19259259 34.80740741],0
s6,1,0.171571,1.869162,[4 4] ; [90 34],[5.6969697 2.3030303] ; [88.3030303 35.6969697],0
a4,1,0.176696,1.825193,[2 6] ; [63 64],[3.85185185 4.14814815] ; [61.14814815 65.85185185],0
s2,1,0.196564,1.66772,[3 5] ; [77 50],[4.74074074 3.25925926] ; [75.25925926 51.74074074],0
n4,1,0.202021,1.627707,[5 3] ; [103  24],[6.4 1.6] ; [101.6  25.4],0
r1,1,0.202021,1.627707,[5 3] ; [103  24],[6.4 1.6] ; [101.6  25.4],0
v1,1,0.307995,1.039252,[5 3] ; [55 70],[3.60902256 4.39097744] ; [56.39097744 68.60902256],0
a3,1,0.320382,0.987386,[5 3] ; [98 28],[6.14925373 1.85074627] ; [96.85074627 29.14925373],0
b5,1,0.332109,0.940658,[3 5] ; [70 57],[4.32592593 3.67407407] ; [68.67407407 58.32592593],0
a1,1,0.33603,0.925521,[1 7] ; [  6 121],[0.41481481 7.58518519] ; [  6.58518519 120.41481481],0
p12,1,0.340175,0.90977,[1 7] ; [  6 120],[0.41791045 7.58208955] ; [  6.58208955 119.41791045],0
p7,1,0.390103,0.738622,[4 4] ; [80 43],[5.12977099 2.87022901] ; [78.87022901 44.12977099],0
v2,1,0.4011,0.705026,[3 5] ; [66 59],[4.15037594 3.84962406] ; [64.84962406 60.15037594],0
p2,1,0.403109,0.699033,[6 2] ; [109  18],[6.81481481 1.18518519] ; [108.18518519  18.81481481],0
n1,1,0.412339,0.672047,[1 3] ; [14 16],[1.76470588 2.23529412] ; [13.23529412 16.76470588],0
p11,1,0.441189,0.593188,[5 3] ; [95 32],[5.92592593 2.07407407] ; [94.07407407 32.92592593],0
a6,1,0.444193,0.585427,[4 4] ; [80 46],[5.01492537 2.98507463] ; [78.98507463 47.01492537],0
s5,1,0.48066,0.497366,[2 6] ; [46 77],[2.93129771 5.06870229] ; [45.06870229 77.93129771],0
v3,1,0.507975,0.438237,[2 6] ; [45 78],[2.87022901 5.12977099] ; [44.12977099 78.87022901],0
n5,1,0.518849,0.416181,[5 3] ; [92 34],[5.79104478 2.20895522] ; [91.20895522 34.79104478],0
p3,1,0.607976,0.263133,[5 3] ; [67 59],[4.29850746 3.70149254] ; [67.70149254 58.29850746],0
u1,1,0.617178,0.249854,[1 7] ; [ 25 102],[1.54074074 6.45925926] ; [ 24.45925926 102.54074074],0
d4,1,0.634823,0.225577,[6 2] ; [103  23],[6.50746269 1.49253731] ; [102.49253731  23.50746269],0
u2,1,0.702428,0.145959,[2 1] ; [16 13],[1.6875 1.3125] ; [16.3125 12.6875],0
p1,1,0.711357,0.136925,[1 7] ; [ 11 116],[0.71111111 7.28888889] ; [ 11.28888889 115.71111111],0
d5,1,0.768398,0.086713,[6 2] ; [100  26],[6.32835821 1.67164179] ; [99.67164179 26.32835821],0
a2,1,0.838247,0.041672,[2 6] ; [36 91],[2.25185185 5.74814815] ; [35.74814815 91.25185185],0
p5,1,0.838588,0.041494,[1 7] ; [ 13 114],[0.82962963 7.17037037] ; [ 13.17037037 113.82962963],0
u3,1,0.875566,0.024521,[2 1] ; [18 11],[1.875 1.125] ; [18.125 10.875],0
b3,1,0.889783,0.019204,[2 4] ; [30 53],[2.15730337 3.84269663] ; [29.84269663 53.15730337],0
b2,1,0.889783,0.019204,[2 4] ; [30 53],[2.15730337 3.84269663] ; [29.84269663 53.15730337],0
p6,1,0.923895,0.009126,[3 5] ; [49 76],[3.12781955 4.87218045] ; [48.87218045 76.12781955],0
p4,1,0.941807,0.005329,[5 3] ; [81 46],[5.0962963 2.9037037] ; [80.9037037 46.0962963],0
p8,1,0.964728,0.001955,[4 4] ; [61 63],[3.93939394 4.06060606] ; [61.06060606 62.93939394],0
