Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,29.375664,[11 28] ; [46  9],[23.64893617 15.35106383] ; [33.35106383 21.64893617],1
p11,1,0.000283,13.182481,[13 28] ; [38 17],[21.78125 19.21875] ; [29.21875 25.78125],1
p2,1,0.001486,10.095575,[16 25] ; [38 15],[23.55319149 17.44680851] ; [30.44680851 22.55319149],0
p5,1,0.015267,5.885373,[ 1 40] ; [10 44],[ 4.74736842 36.25263158] ; [ 6.25263158 47.74736842],0
s7,1,0.017706,5.625,[ 9 27] ; [27 27],[14.4 21.6] ; [21.6 32.4],0
s8,1,0.027305,4.871427,[ 5 36] ; [17 37],[ 9.49473684 31.50526316] ; [12.50526316 41.49473684],0
n5,1,0.031865,4.605731,[18 23] ; [35 18],[23.11702128 17.88297872] ; [29.88297872 23.11702128],0
s1,1,0.037738,4.316807,[ 5 36] ; [ 1 54],[ 2.5625 38.4375] ; [ 3.4375 51.5625],0
p7,1,0.046979,3.946132,[11 30] ; [24 27],[15.59782609 25.40217391] ; [19.40217391 31.59782609],0
p8,1,0.049864,3.846027,[ 7 34] ; [19 35],[11.22105263 29.77894737] ; [14.77894737 39.22105263],0
b1,1,0.055008,3.681854,[26 15] ; [24 31],[21.35416667 19.64583333] ; [28.64583333 26.35416667],0
s2,1,0.066454,3.368502,[11 30] ; [24 29],[15.26595745 25.73404255] ; [19.73404255 33.26595745],0
b4,1,0.068023,3.3301,[20 21] ; [37 18],[24.34375 16.65625] ; [32.65625 22.34375],0
r3,1,0.123805,2.368514,[22 19] ; [36 16],[25.56989247 15.43010753] ; [32.43010753 19.56989247],0
u3,1,0.182566,1.776608,[ 4 11] ; [8 8],[5.80645161 9.19354839] ; [6.19354839 9.80645161],0
r1,1,0.194253,1.685063,[11 30] ; [21 32],[13.95744681 27.04255319] ; [18.04255319 34.95744681],0
n6,1,0.228049,1.452986,[22 18] ; [35 17],[24.7826087 15.2173913] ; [32.2173913 19.7826087],0
v4,1,0.254499,1.298438,[24 17] ; [35 15],[26.58241758 14.41758242] ; [32.41758242 17.58241758],0
s5,1,0.264077,1.247259,[ 6 33] ; [13 39],[ 8.14285714 30.85714286] ; [10.85714286 41.14285714],0
r2,1,0.282644,1.154332,[20 18] ; [32 18],[22.45454545 15.54545455] ; [29.54545455 20.45454545],0
p1,1,0.290245,1.118484,[ 2 39] ; [ 6 49],[ 3.41666667 37.58333333] ; [ 4.58333333 50.41666667],0
n4,1,0.299059,1.078385,[21 20] ; [34 21],[23.48958333 17.51041667] ; [31.51041667 23.48958333],0
n2,1,0.345637,0.889412,[11 10] ; [14  7],[12.5  8.5] ; [12.5  8.5],0
s6,1,0.353185,0.861981,[15 26] ; [24 28],[17.19354839 23.80645161] ; [21.80645161 30.19354839],0
b5,1,0.383261,0.760215,[26 15] ; [30 25],[23.91666667 17.08333333] ; [32.08333333 22.91666667],0
v3,1,0.399906,0.708608,[ 9 32] ; [16 38],[10.78947368 30.21052632] ; [14.21052632 39.78947368],0
a7,1,0.422466,0.643446,[22 19] ; [34 21],[23.91666667 17.08333333] ; [32.08333333 22.91666667],0
s4,1,0.470021,0.521927,[ 6 35] ; [11 43],[ 7.33684211 33.66315789] ; [ 9.66315789 44.33684211],0
d2,1,0.497499,0.460268,[21 19] ; [25 30],[19.36842105 20.63157895] ; [26.63157895 28.36842105],0
a3,1,0.540701,0.374242,[26 14] ; [39 16],[27.36842105 12.63157895] ; [37.63157895 17.36842105],0
b2,1,0.553504,0.351077,[ 7 18] ; [12 22],[ 8.05084746 16.94915254] ; [10.94915254 23.05084746],0
b3,1,0.553504,0.351077,[ 7 18] ; [12 22],[ 8.05084746 16.94915254] ; [10.94915254 23.05084746],0
a1,1,0.622362,0.242562,[ 5 36] ; [ 5 50],[ 4.27083333 36.72916667] ; [ 5.72916667 49.27083333],0
d5,1,0.628734,0.233781,[33  8] ; [42 13],[32.03125  8.96875] ; [42.96875 12.03125],0
s3,1,0.664418,0.188202,[17 23] ; [24 27],[18.02197802 21.97802198] ; [22.97802198 28.02197802],0
p12,1,0.726998,0.121886,[ 1 40] ; [ 2 52],[ 1.29473684 39.70526316] ; [ 1.70526316 52.29473684],0
n1,1,0.738549,0.111406,[ 7 14] ; [ 6 15],[ 6.5 14.5] ; [ 6.5 14.5],0
v1,1,0.776659,0.080472,[15 23] ; [19 33],[14.35555556 23.64444444] ; [19.64444444 32.35555556],0
p3,1,0.785899,0.073788,[13 27] ; [19 35],[13.61702128 26.38297872] ; [18.38297872 35.61702128],0
v2,1,0.796224,0.066686,[18 22] ; [22 30],[17.39130435 22.60869565] ; [22.60869565 29.39130435],0
a2,1,0.817428,0.053294,[ 6 35] ; [ 9 46],[ 6.40625 34.59375] ; [ 8.59375 46.40625],0
p4,1,0.818692,0.052545,[15 26] ; [21 33],[15.53684211 25.46315789] ; [20.46315789 33.53684211],0
d1,1,0.831401,0.045328,[24 17] ; [31 24],[23.48958333 17.51041667] ; [31.51041667 23.48958333],0
d3,1,0.836228,0.042734,[26 15] ; [36 19],[26.47916667 14.52083333] ; [35.52083333 19.47916667],0
u2,1,0.836687,0.042491,[6 8] ; [7 8],[6.27586207 7.72413793] ; [6.72413793 8.27586207],0
u1,1,0.854852,0.033464,[ 4 37] ; [ 6 49],[ 4.27083333 36.72916667] ; [ 5.72916667 49.27083333],0
p6,1,0.856771,0.032575,[ 8 32] ; [10 44],[ 7.65957447 32.34042553] ; [10.34042553 43.65957447],0
a4,1,0.858831,0.031635,[16 24] ; [23 32],[16.42105263 23.57894737] ; [22.57894737 32.42105263],0
n3,1,0.866503,0.028258,[10 11] ; [ 9 11],[ 9.73170732 11.26829268] ; [ 9.26829268 10.73170732],0
a8,1,0.876999,0.023955,[ 2 37] ; [ 3 48],[ 2.16666667 36.83333333] ; [ 2.83333333 48.16666667],0
