Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.952979,[70 12] ; [15 38],[51.62962963 30.37037037] ; [33.37037037 19.62962963],1
a5,1,0.006752,7.337879,[52 30] ; [21 32],[44.34074074 37.65925926] ; [28.65925926 24.34074074],0
n1,1,0.007347,7.186086,[19 13] ; [ 7 21],[13.86666667 18.13333333] ; [12.13333333 15.86666667],0
a8,1,0.00986,6.660011,[12 64] ; [ 1 52],[ 7.65891473 68.34108527] ; [ 5.34108527 47.65891473],0
s7,1,0.017037,5.692568,[32 45] ; [10 38],[25.872 51.128] ; [16.128 31.872],0
s4,1,0.017344,5.66124,[11 71] ; [16 37],[16.4 65.6] ; [10.6 42.4],0
u1,1,0.029187,4.756529,[13 69] ; [ 2 51],[ 9.11111111 72.88888889] ; [ 5.88888889 47.11111111],0
n6,1,0.033939,4.497775,[56 25] ; [27 26],[50.17164179 30.82835821] ; [32.82835821 20.17164179],0
v3,1,0.037286,4.337312,[21 58] ; [ 6 46],[16.28244275 62.71755725] ; [10.71755725 41.28244275],0
r2,1,0.077995,3.1062,[69 10] ; [40 13],[65.23484848 13.76515152] ; [43.76515152  9.23484848],0
u3,1,0.091384,2.849821,[10 20] ; [13 10],[13.01886792 16.98113208] ; [ 9.98113208 13.01886792],0
r1,1,0.094536,2.795381,[53 28] ; [27 26],[48.35820896 32.64179104] ; [31.64179104 21.35820896],0
a4,1,0.115308,2.479919,[35 45] ; [16 37],[30.67669173 49.32330827] ; [20.32330827 32.67669173],0
d1,1,0.179468,1.802025,[39 43] ; [19 34],[35.22962963 46.77037037] ; [22.77037037 30.22962963],0
u2,1,0.184533,1.760731,[ 9 21] ; [11 12],[11.32075472 18.67924528] ; [ 8.67924528 14.32075472],0
d2,1,0.188165,1.731927,[41 39] ; [21 32],[37.29323308 42.70676692] ; [24.70676692 28.29323308],0
p3,1,0.200463,1.638998,[30 51] ; [14 39],[26.59701493 54.40298507] ; [17.40298507 35.59701493],0
b2,1,0.201841,1.629004,[18 29] ; [ 7 22],[15.46052632 31.53947368] ; [ 9.53947368 19.46052632],0
b3,1,0.201841,1.629004,[18 29] ; [ 7 22],[15.46052632 31.53947368] ; [ 9.53947368 19.46052632],0
a2,1,0.208244,1.583591,[16 66] ; [ 6 47],[13.36296296 68.63703704] ; [ 8.63703704 44.36296296],0
a1,1,0.208802,1.579711,[10 72] ; [ 3 50],[ 7.8962963 74.1037037] ; [ 5.1037037 47.8962963],0
b5,1,0.21618,1.529553,[47 35] ; [36 17],[50.41481481 31.58518519] ; [32.58518519 20.41481481],0
n3,1,0.219337,1.508701,[15 16] ; [18 10],[17.33898305 13.66101695] ; [15.66101695 12.33898305],0
v4,1,0.238956,1.386743,[61 21] ; [44  9],[63.77777778 18.22222222] ; [41.22222222 11.77777778],0
a3,1,0.2465,1.343031,[52 27] ; [29 23],[48.84732824 30.15267176] ; [32.15267176 19.84732824],0
b1,1,0.249633,1.325357,[46 36] ; [35 18],[49.2 32.8] ; [31.8 21.2],0
p1,1,0.289455,1.122153,[11 71] ; [ 4 49],[ 9.11111111 72.88888889] ; [ 5.88888889 47.11111111],0
s8,1,0.314732,1.010712,[22 60] ; [10 42],[19.58208955 62.41791045] ; [12.41791045 39.58208955],0
p2,1,0.380283,0.769786,[49 32] ; [28 25],[46.54477612 34.45522388] ; [30.45522388 22.54477612],0
r4,1,0.386972,0.748437,[54 28] ; [31 22],[51.62962963 30.37037037] ; [33.37037037 19.62962963],0
p8,1,0.404876,0.693795,[26 56] ; [13 39],[23.86567164 58.13432836] ; [15.13432836 36.86567164],0
a7,1,0.458298,0.550047,[50 32] ; [35 17],[52.01492537 29.98507463] ; [32.98507463 19.01492537],0
s6,1,0.459568,0.546947,[38 43] ; [21 31],[35.93233083 45.06766917] ; [23.06766917 28.93233083],0
a6,1,0.461113,0.543192,[45 36] ; [26 27],[42.91791045 38.08208955] ; [28.08208955 24.91791045],0
s3,1,0.496672,0.46204,[38 42] ; [22 31],[36.09022556 43.90977444] ; [23.90977444 29.09022556],0
d4,1,0.539273,0.37689,[54 27] ; [38 15],[55.6119403 25.3880597] ; [36.3880597 16.6119403],0
p7,1,0.554278,0.349708,[31 50] ; [23 30],[32.64179104 48.35820896] ; [21.35820896 31.64179104],0
s2,1,0.566802,0.328062,[27 55] ; [20 33],[28.54814815 53.45185185] ; [18.45185185 34.54814815],0
p9,1,0.578379,0.308862,[44 36] ; [25 25],[42.46153846 37.53846154] ; [26.53846154 23.46153846],0
d5,1,0.597464,0.278838,[55 26] ; [33 19],[53.59398496 27.40601504] ; [34.40601504 17.59398496],0
