Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,27.784758,[51 21] ; [13 42],[36.28346457 35.71653543] ; [27.71653543 27.28346457],1
s7,1,3e-06,21.612935,[44 30] ; [ 9 42],[31.376 42.624] ; [21.624 29.376],1
s5,1,1.1e-05,19.342403,[32 39] ; [ 5 50],[20.84920635 50.15079365] ; [16.15079365 38.84920635],1
s8,1,1.9e-05,18.287561,[41 33] ; [10 45],[29.25581395 44.74418605] ; [21.74418605 33.25581395],1
s2,1,5.1e-05,16.417348,[44 30] ; [13 42],[32.69767442 41.30232558] ; [24.30232558 30.69767442],1
v1,1,0.00144,10.153725,[40 31] ; [15 39],[31.24 39.76] ; [23.76 30.24],0
r4,1,0.001854,9.688929,[71  3] ; [43 12],[65.39534884  8.60465116] ; [48.60465116  6.39534884],0
r1,1,0.003831,8.362161,[63 11] ; [34 20],[56.078125 17.921875] ; [40.921875 13.078125],0
p9,1,0.026725,4.908463,[66  7] ; [41 13],[61.50393701 11.49606299] ; [45.49606299  8.50393701],0
p10,1,0.027831,4.83851,[63 10] ; [38 16],[58.05511811 14.94488189] ; [42.94488189 11.05511811],0
n2,1,0.03642,4.377339,[16  1] ; [9 5],[13.70967742  3.29032258] ; [11.29032258  2.70967742],0
s4,1,0.036433,4.37673,[13 60] ; [ 3 52],[ 9.125 63.875] ; [ 6.875 48.125],0
a3,1,0.03905,4.258712,[52 20] ; [30 25],[46.48818898 25.51181102] ; [35.51181102 19.48818898],0
p5,1,0.050247,3.833196,[ 8 66] ; [ 1 53],[ 5.203125 68.796875] ; [ 3.796875 50.203125],0
a8,1,0.063754,3.43694,[14 49] ; [ 5 48],[10.31896552 52.68103448] ; [ 8.68103448 44.31896552],0
p11,1,0.079389,3.077361,[62 12] ; [39 16],[57.9379845 16.0620155] ; [43.0620155 11.9379845],0
n1,1,0.098015,2.737557,[9 8] ; [ 3 10],[ 6.8 10.2] ; [5.2 7.8],0
a5,1,0.111297,2.535703,[53 21] ; [32 23],[48.75968992 25.24031008] ; [36.24031008 18.75968992],0
p2,1,0.129063,2.30374,[65  9] ; [42 12],[61.859375 12.140625] ; [45.140625  8.859375],0
d1,1,0.140391,2.173669,[32 42] ; [31 24],[36.13953488 37.86046512] ; [26.86046512 28.13953488],0
p7,1,0.153035,2.04173,[52 18] ; [33 20],[48.37398374 21.62601626] ; [36.62601626 16.37398374],0
n6,1,0.195824,1.673248,[62 12] ; [41 14],[59.08527132 14.91472868] ; [43.91472868 11.08527132],0
u2,1,0.20958,1.574323,[11 11] ; [ 8 17],[ 8.89361702 13.10638298] ; [10.10638298 14.89361702],0
u3,1,0.20958,1.574323,[11 11] ; [ 8 17],[ 8.89361702 13.10638298] ; [10.10638298 14.89361702],0
v4,1,0.213632,1.54664,[72  2] ; [50  4],[70.53125  3.46875] ; [51.46875  2.53125],0
v3,1,0.259314,1.272414,[27 47] ; [14 38],[24.07936508 49.92063492] ; [16.92063492 35.07936508],0
b2,1,0.269131,1.221169,[15 26] ; [ 7 22],[12.88571429 28.11428571] ; [ 9.11428571 19.88571429],0
b3,1,0.269131,1.221169,[15 26] ; [ 7 22],[12.88571429 28.11428571] ; [ 9.11428571 19.88571429],0
a7,1,0.405505,0.691941,[56 18] ; [38 17],[53.92248062 20.07751938] ; [40.07751938 14.92248062],0
r3,1,0.424831,0.636913,[71  3] ; [51  4],[69.98449612  4.01550388] ; [52.01550388  2.98449612],0
d3,1,0.430821,0.620608,[42 32] ; [35 20],[44.17054264 29.82945736] ; [32.82945736 22.17054264],0
d2,1,0.439265,0.598201,[26 48] ; [23 32],[28.10852713 45.89147287] ; [20.89147287 34.10852713],0
s1,1,0.4531,0.562886,[ 5 69] ; [ 2 52],[ 4.046875 69.953125] ; [ 2.953125 51.046875],0
a6,1,0.564677,0.33167,[50 23] ; [35 20],[48.4765625 24.5234375] ; [36.5234375 18.4765625],0
b1,1,0.614578,0.253563,[26 48] ; [17 38],[24.66666667 49.33333333] ; [18.33333333 36.66666667],0
p6,1,0.624366,0.239778,[15 57] ; [13 40],[16.128 55.872] ; [11.872 41.128],0
a2,1,0.707671,0.140614,[14 60] ; [ 9 46],[13.19379845 60.80620155] ; [ 9.80620155 45.19379845],0
p3,1,0.715839,0.132515,[22 52] ; [18 37],[22.94573643 51.05426357] ; [17.05426357 37.94573643],0
v2,1,0.755829,0.096698,[35 35] ; [25 28],[34.14634146 35.85365854] ; [25.85365854 27.14634146],0
b4,1,0.759252,0.09392,[37 37] ; [29 26],[37.86046512 36.13953488] ; [28.13953488 26.86046512],0
p1,1,0.779669,0.07826,[ 7 66] ; [ 6 48],[ 7.47244094 65.52755906] ; [ 5.52755906 48.47244094],0
n4,1,0.801215,0.063391,[50 24] ; [36 19],[49.33333333 24.66666667] ; [36.66666667 18.33333333],0
a1,1,0.831917,0.045047,[ 1 73] ; [ 1 54],[ 1.14728682 72.85271318] ; [ 0.85271318 54.14728682],0
n5,1,0.843821,0.038812,[47 27] ; [34 21],[46.46511628 27.53488372] ; [34.53488372 20.46511628],0
b5,1,0.863979,0.029348,[46 28] ; [35 20],[46.46511628 27.53488372] ; [34.53488372 20.46511628],0
d5,1,0.889879,0.019171,[53 21] ; [40 15],[53.34883721 20.65116279] ; [39.65116279 15.34883721],0
d4,1,0.889879,0.019171,[53 21] ; [40 15],[53.34883721 20.65116279] ; [39.65116279 15.34883721],0
u1,1,0.923282,0.009274,[ 9 65] ; [ 7 48],[ 9.17829457 64.82170543] ; [ 6.82170543 48.17829457],0
r2,1,0.926102,0.008603,[68  5] ; [51  4],[67.8671875  5.1328125] ; [51.1328125  3.8671875],0
n3,1,0.980588,0.000592,[11  6] ; [9 5],[10.96774194  6.03225806] ; [9.03225806 4.96774194],0
a4,1,0.985778,0.000318,[24 49] ; [18 37],[23.953125 49.046875] ; [18.046875 36.953125],0
