Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,39.738057,[ 29 121] ; [47 30],[50.22026432 99.77973568] ; [25.77973568 51.22026432],1
s2,1,0.0,25.517223,[ 45 105] ; [50 27],[62.7753304 87.2246696] ; [32.2246696 44.7753304],1
s6,1,7e-06,20.206466,[67 81] ; [59 18],[82.88 65.12] ; [43.12 33.88],1
s3,1,1e-05,19.592638,[54 94] ; [52 25],[69.72444444 78.27555556] ; [36.27555556 40.72444444],1
s4,1,0.00032,12.947095,[ 19 132] ; [25 52],[ 29.14035088 121.85964912] ; [14.85964912 62.14035088],1
p6,1,0.000471,12.225328,[ 29 118] ; [31 43],[ 39.90950226 107.09049774] ; [20.09049774 53.90950226],1
a2,1,0.001769,9.774843,[ 14 137] ; [19 58],[ 21.85526316 129.14473684] ; [11.14473684 65.85526316],0
s5,1,0.0025,9.140883,[ 30 114] ; [29 43],[ 39.33333333 104.66666667] ; [19.66666667 52.33333333],0
u1,1,0.003296,8.636017,[ 10 141] ; [15 62],[ 16.55701754 134.44298246] ; [ 8.44298246 68.55701754],0
a3,1,0.003434,8.561031,[81 69] ; [57 20],[91.18942731 58.81057269] ; [46.81057269 30.18942731],0
n4,1,0.005927,7.572405,[ 50 101] ; [40 37],[59.60526316 91.39473684] ; [30.39473684 46.60526316],0
p10,1,0.013961,6.043058,[92 58] ; [59 17],[100.22123894  49.77876106] ; [50.77876106 25.22123894],0
p3,1,0.03966,4.232368,[51 99] ; [37 40],[58.14977974 91.85022026] ; [29.85022026 47.14977974],0
d3,1,0.040621,4.191761,[97 53] ; [60 17],[103.74449339  46.25550661] ; [53.25550661 23.74449339],0
v1,1,0.044634,4.032409,[49 97] ; [36 40],[55.9009009 90.0990991] ; [29.0990991 46.9009009],0
u2,1,0.046807,3.952304,[37 32] ; [15  4],[40.77272727 28.22727273] ; [11.22727273  7.77272727],0
p9,1,0.048895,3.878958,[104  46] ; [62 14],[110.17699115  39.82300885] ; [55.82300885 20.17699115],0
d5,1,0.051201,3.801684,[107  43] ; [64 13],[112.99559471  37.00440529] ; [58.00440529 18.99559471],0
p7,1,0.054521,3.696684,[76 73] ; [49 27],[82.77777778 66.22222222] ; [42.22222222 33.77777778],0
d2,1,0.070819,3.263943,[52 99] ; [36 41],[58.28070175 92.71929825] ; [29.71929825 47.28070175],0
b2,1,0.078163,3.102695,[17 56] ; [19 31],[21.36585366 51.63414634] ; [14.63414634 35.36585366],0
b3,1,0.078163,3.102695,[17 56] ; [19 31],[21.36585366 51.63414634] ; [14.63414634 35.36585366],0
a5,1,0.080779,3.04915,[88 63] ; [54 23],[94.04385965 56.95614035] ; [47.95614035 29.04385965],0
u3,1,0.083524,2.994958,[40 28] ; [16  4],[43.27272727 24.72727273] ; [12.72727273  7.27272727],0
r4,1,0.099015,2.721336,[125  26] ; [70  7],[129.14473684  21.85526316] ; [65.85526316 11.14473684],0
p4,1,0.105388,2.622049,[61 89] ; [40 37],[66.74008811 83.25991189] ; [34.25991189 42.74008811],0
d4,1,0.105507,2.62026,[118  33] ; [67 10],[122.52192982  28.47807018] ; [62.47807018 14.52192982],0
n1,1,0.132961,2.257586,[10 38] ; [ 8 13],[12.52173913 35.47826087] ; [ 5.47826087 15.52173913],0
a4,1,0.198008,1.657005,[ 46 105] ; [30 47],[ 50.33333333 100.66666667] ; [25.66666667 51.33333333],0
v3,1,0.227823,1.454404,[ 37 108] ; [24 48],[ 40.76036866 104.23963134] ; [20.23963134 51.76036866],0
a8,1,0.237331,1.39638,[  8 133] ; [ 7 62],[ 10.07142857 130.92857143] ; [ 4.92857143 64.07142857],0
a6,1,0.238464,1.389653,[94 57] ; [54 23],[98.01754386 52.98245614] ; [49.98245614 27.01754386],0
r3,1,0.262421,1.255938,[142   9] ; [75  2],[143.71491228   7.28508772] ; [73.28508772  3.71491228],0
b1,1,0.281207,1.161247,[58 93] ; [24 53],[54.30701754 96.69298246] ; [27.69298246 49.30701754],0
d1,1,0.284033,1.147689,[73 78] ; [43 34],[76.8245614 74.1754386] ; [39.1754386 37.8245614],0
r1,1,0.340279,0.909379,[106  44] ; [59 18],[109.030837  40.969163] ; [55.969163 21.030837],0
p12,1,0.346321,0.88689,[  8 143] ; [ 2 75],[  6.62280702 144.37719298] ; [ 3.37719298 73.62280702],0
