Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,280.636583,[ 93 261] ; [327  46],[204.51169188 149.48830812] ; [215.48830812 157.51169188],1
s7,1,0.0,136.605505,[ 93 247] ; [260 104],[170.48295455 169.51704545] ; [182.51704545 181.48295455],1
s6,1,0.0,132.669958,[169 182] ; [324  44],[240.67176634 110.32823366] ; [252.32823366 115.67176634],1
s8,1,0.0,105.163227,[ 91 266] ; [237 138],[159.96721311 197.03278689] ; [168.03278689 206.96721311],1
s5,1,0.0,73.760848,[ 65 285] ; [176 182],[119.13841808 230.86158192] ; [121.86158192 236.13841808],1
s4,1,0.0,25.417037,[ 32 324] ; [ 84 286],[ 56.8815427 299.1184573] ; [ 59.1184573 310.8815427],1
d1,1,3.2e-05,17.285845,[184 174] ; [250 126],[211.67847411 146.32152589] ; [222.32152589 153.67847411],1
d4,1,0.00017,14.137755,[278  79] ; [331  44],[297.01229508  59.98770492] ; [311.98770492  63.01229508],1
p12,1,0.000273,13.246998,[ 14 338] ; [ 42 334],[ 27.07692308 324.92307692] ; [ 28.92307692 347.07692308],1
p10,1,0.000343,12.819124,[277  75] ; [331  43],[294.78787879  57.21212121] ; [313.21212121  60.78787879],1
p4,1,0.000415,12.461204,[203 153] ; [261 114],[225.96990424 130.03009576] ; [238.03009576 136.96990424],1
p6,1,0.000796,11.250962,[115 235] ; [168 205],[136.99861687 213.00138313] ; [146.00138313 226.99861687],1
u1,1,0.001122,10.614021,[ 47 311] ; [ 84 292],[ 63.89373297 294.10626703] ; [ 67.10626703 308.89373297],0
n5,1,0.001342,10.284529,[247 108] ; [298  75],[265.76236264  89.23763736] ; [279.23763736  93.76236264],0
a2,1,0.002498,9.142085,[ 67 291] ; [106 270],[ 84.37874659 273.62125341] ; [ 88.62125341 287.37874659],0
d2,1,0.003135,8.727218,[150 208] ; [198 177],[169.96452933 188.03547067] ; [178.03547067 196.96452933],0
a3,1,0.007835,7.07084,[239 117] ; [285  90],[255.19015048 100.80984952] ; [268.80984952 106.19015048],0
u4,1,0.009144,6.794415,[  2 356] ; [ 12 364],[  6.82833787 351.17166213] ; [  7.17166213 368.82833787],0
u3,1,0.009844,6.662893,[57 61] ; [59 30],[66.12560386 51.87439614] ; [49.87439614 39.12560386],0
v3,1,0.010254,6.590194,[121 228] ; [160 203],[137.73735955 211.26264045] ; [143.26264045 219.73735955],0
p9,1,0.017158,5.680149,[299  55] ; [336  36],[309.62809917  44.37190083] ; [325.37190083  46.62809917],0
p3,1,0.02111,5.3177,[170 188] ; [210 165],[185.59345157 172.40654843] ; [194.40654843 180.59345157],0
a1,1,0.024643,5.048794,[  9 349] ; [ 22 354],[ 15.11989101 342.88010899] ; [ 15.88010899 360.11989101],0
r2,1,0.02629,4.93684,[329  24] ; [361  12],[335.49586777  17.50413223] ; [354.50413223  18.49586777],0
n6,1,0.028628,4.789833,[295  63] ; [327  44],[305.45404664  52.54595336] ; [316.54595336  54.45404664],0
a4,1,0.042179,4.127993,[142 214] ; [178 198],[155.6284153 200.3715847] ; [164.3715847 211.6284153],0
a5,1,0.046812,3.952131,[251 107] ; [288  88],[262.89100817  95.10899183] ; [276.10899183  99.89100817],0
s1,1,0.048012,3.909555,[  5 348] ; [ 14 358],[  9.25103448 343.74896552] ; [  9.74896552 362.25103448],0
p5,1,0.054068,3.710596,[ 34 323] ; [ 53 322],[ 42.43032787 314.56967213] ; [ 44.56967213 330.43032787],0
b1,1,0.070299,3.276027,[117 241] ; [147 229],[128.76294278 229.23705722] ; [135.23705722 240.76294278],0
a8,1,0.086587,2.936702,[ 40 281] ; [ 59 284],[ 47.85993976 273.14006024] ; [ 51.14006024 291.85993976],0
a6,1,0.098325,2.732508,[257 101] ; [248 127],[246.64392906 111.35607094] ; [258.35607094 116.64392906],0
d3,1,0.099495,2.713622,[243 114] ; [276  99],[253.11885246 103.88114754] ; [265.88114754 109.11885246],0
n4,1,0.112838,2.514023,[270  87] ; [301  73],[278.86046512  78.13953488] ; [292.13953488  81.86046512],0
r1,1,0.12354,2.37186,[282  74] ; [312  61],[290.07407407  65.92592593] ; [303.92592593  69.07407407],0
d5,1,0.148474,2.087857,[289  69] ; [317  57],[296.37704918  61.62295082] ; [309.62295082  64.37704918],0
u2,1,0.159388,1.980022,[60 58] ; [54 35],[64.98550725 53.01449275] ; [49.01449275 39.98550725],0
v1,1,0.191482,1.706177,[186 165] ; [210 153],[194.67226891 156.32773109] ; [201.32773109 161.67226891],0
p7,1,0.215714,1.532659,[236 116] ; [261 105],[243.6545961 108.3454039] ; [253.3454039 112.6545961],0
p11,1,0.265274,1.241021,[298  60] ; [301  75],[292.15531335  65.84468665] ; [306.84468665  69.15531335],0
n1,1,0.26607,1.236894,[23 54] ; [27 43],[26.19047619 50.80952381] ; [23.80952381 46.19047619],0
n3,1,0.27553,1.189006,[62 16] ; [51 20],[59.15436242 18.84563758] ; [53.84563758 17.15436242],0
v2,1,0.307366,1.041959,[191 155] ; [213 148],[197.71428571 148.28571429] ; [206.28571429 154.71428571],0
p1,1,0.455275,0.557485,[ 27 330] ; [ 34 340],[ 29.79069767 327.20930233] ; [ 31.20930233 342.79069767],0
v4,1,0.457226,0.552677,[341  14] ; [363  11],[342.82578875  12.17421125] ; [361.17421125  12.82578875],0
b2,1,0.499868,0.455217,[ 75 132] ; [ 89 137],[ 78.40184758 128.59815242] ; [ 85.59815242 140.40184758],0
b3,1,0.499868,0.455217,[ 75 132] ; [ 89 137],[ 78.40184758 128.59815242] ; [ 85.59815242 140.40184758],0
b4,1,0.524634,0.404774,[213 145] ; [215 161],[208.7520436 149.2479564] ; [219.2479564 156.7520436],0
n2,1,0.588932,0.292015,[56 22] ; [53 17],[57.44594595 20.55405405] ; [51.55405405 18.44594595],0
b5,1,0.605909,0.266175,[219 139] ; [223 153],[215.58038147 142.41961853] ; [226.41961853 149.58038147],0
r4,1,0.63826,0.221025,[330  28] ; [350  26],[331.66212534  26.33787466] ; [348.33787466  27.66212534],0
a7,1,0.664685,0.187882,[263  95] ; [280  94],[265.56557377  92.43442623] ; [277.43442623  96.56557377],0
p8,1,0.798851,0.064941,[199 151] ; [215 157],[200.69252078 149.30747922] ; [213.30747922 158.69252078],0
