Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,7.9e-05,15.584078,[30 58] ; [59 34],[43.27071823 44.72928177] ; [45.72928177 47.27071823],1
v3,1,9.8e-05,15.165971,[23 62] ; [52 41],[35.81460674 49.18539326] ; [39.18539326 53.81460674],1
s8,1,0.003161,8.712121,[34 54] ; [58 38],[44. 44.] ; [48. 48.],0
r1,1,0.009745,6.680965,[58 30] ; [80 17],[65.64324324 22.35675676] ; [72.35675676 24.64324324],0
s2,1,0.017753,5.620352,[35 52] ; [56 41],[43.02717391 43.97282609] ; [47.97282609 49.02717391],0
b5,1,0.022734,5.18868,[29 59] ; [48 49],[36.62702703 51.37297297] ; [40.37297297 56.62702703],0
b2,1,0.033039,4.543763,[23 33] ; [41 27],[28.90322581 27.09677419] ; [35.09677419 32.90322581],0
b3,1,0.033039,4.543763,[23 33] ; [41 27],[28.90322581 27.09677419] ; [35.09677419 32.90322581],0
v4,1,0.057725,3.601566,[75 13] ; [90  6],[78.91304348  9.08695652] ; [86.08695652  9.91304348],0
s4,1,0.061027,3.50924,[21 66] ; [13 84],[16.07608696 70.92391304] ; [17.92391304 79.07608696],0
p9,1,0.062949,3.457945,[64 22] ; [82 14],[68.98901099 17.01098901] ; [77.01098901 18.98901099],0
d5,1,0.067504,3.342703,[68 20] ; [84 12],[72.69565217 15.30434783] ; [79.30434783 16.69565217],0
p10,1,0.068934,3.308219,[62 26] ; [77 17],[67.20879121 20.79120879] ; [71.79120879 22.20879121],0
p11,1,0.075336,3.162751,[64 24] ; [81 16],[68.97297297 19.02702703] ; [76.02702703 20.97297297],0
a3,1,0.101925,2.67516,[67 21] ; [83 14],[71.35135135 16.64864865] ; [78.64864865 18.35135135],0
n5,1,0.121959,2.391975,[63 25] ; [78 18],[67.43478261 20.56521739] ; [73.56521739 22.43478261],0
r2,1,0.12678,2.331499,[77 10] ; [90  5],[79.82967033  7.17032967] ; [87.17032967  7.82967033],0
p2,1,0.129997,2.292535,[62 25] ; [76 18],[66.33149171 20.66850829] ; [71.66850829 22.33149171],0
r4,1,0.14138,2.162869,[69 19] ; [84 13],[72.77837838 15.22162162] ; [80.22162162 16.77837838],0
d4,1,0.144542,2.128926,[70 18] ; [84 12],[73.65217391 14.34782609] ; [80.34782609 15.65217391],0
