Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.00163,9.925691,[87 15] ; [1 3],[84.67924528 17.32075472] ; [3.32075472 0.67924528],0
r4,1,0.002396,9.218426,[95  7] ; [2 2],[93.33962264  8.66037736] ; [3.66037736 0.33962264],0
a5,1,0.004757,7.969649,[84 18] ; [1 3],[81.79245283 20.20754717] ; [3.20754717 0.79245283],0
r2,1,0.004926,7.906462,[93  8] ; [2 2],[91.38095238  9.61904762] ; [3.61904762 0.38095238],0
p11,1,0.013539,6.097245,[80 22] ; [1 3],[77.94339623 24.05660377] ; [3.05660377 0.94339623],0
a7,1,0.046575,3.960693,[73 29] ; [1 3],[71.20754717 30.79245283] ; [2.79245283 1.20754717],0
d4,1,0.088194,2.907038,[85 17] ; [2 2],[83.71698113 18.28301887] ; [3.28301887 0.71698113],0
n4,1,0.104738,2.631874,[84 18] ; [2 2],[82.75471698 19.24528302] ; [3.24528302 0.75471698],0
b1,1,0.128378,2.312011,[38 64] ; [3 1],[39.45283019 62.54716981] ; [1.54716981 2.45283019],0
b5,1,0.128378,2.312011,[64 38] ; [1 3],[62.54716981 39.45283019] ; [2.45283019 1.54716981],0
p12,1,0.133935,2.246287,[ 6 95] ; [1 3],[ 6.73333333 94.26666667] ; [0.26666667 3.73333333],0
v1,1,0.157974,1.993517,[61 40] ; [1 3],[59.63809524 41.36190476] ; [2.36190476 1.63809524],0
p3,1,0.19357,1.690232,[59 43] ; [1 3],[57.73584906 44.26415094] ; [2.26415094 1.73584906],0
d2,1,0.208276,1.58337,[58 44] ; [1 3],[56.77358491 45.22641509] ; [2.22641509 1.77358491],0
a3,1,0.275415,1.189578,[76 26] ; [2 2],[75.05660377 26.94339623] ; [2.94339623 1.05660377],0
p9,1,0.38438,0.756647,[90 11] ; [3 1],[89.45714286 11.54285714] ; [3.54285714 0.45714286],0
s6,1,0.518525,0.416826,[67 35] ; [2 2],[66.39622642 35.60377358] ; [2.60377358 1.39622642],0
d3,1,0.518525,0.416826,[67 35] ; [2 2],[66.39622642 35.60377358] ; [2.60377358 1.39622642],0
b4,1,0.56687,0.327948,[62 40] ; [3 1],[62.54716981 39.45283019] ; [2.45283019 1.54716981],0
v3,1,0.569419,0.323655,[50 50] ; [2 1],[50.48543689 49.51456311] ; [1.51456311 1.48543689],0
n6,1,0.572655,0.31826,[87 15] ; [3 1],[86.60377358 15.39622642] ; [3.39622642 0.60377358],0
p10,1,0.579646,0.306807,[86 15] ; [3 1],[85.60952381 15.39047619] ; [3.39047619 0.60952381],0
r1,1,0.618518,0.247956,[86 16] ; [3 1],[85.64150943 16.35849057] ; [3.35849057 0.64150943],0
p4,1,0.644621,0.21275,[65 37] ; [3 1],[65.43396226 36.56603774] ; [2.56603774 1.43396226],0
s7,1,0.645264,0.211924,[59 37] ; [2 2],[58.56 37.44] ; [2.44 1.56],0
u3,1,0.66171,0.191453,[17  9] ; [1 1],[16.71428571  9.28571429] ; [1.28571429 0.71428571],0
s5,1,0.698906,0.149613,[34 65] ; [1 3],[33.6407767 65.3592233] ; [1.3592233 2.6407767],0
n2,1,0.734966,0.114601,[13  9] ; [2 2],[12.69230769  9.30769231] ; [2.30769231 1.69230769],0
a6,1,0.75556,0.096918,[59 43] ; [2 2],[58.69811321 43.30188679] ; [2.30188679 1.69811321],0
n1,1,0.785792,0.073864,[ 7 15] ; [1 3],[ 6.76923077 15.23076923] ; [1.23076923 2.76923077],0
p2,1,0.830996,0.04555,[81 21] ; [3 1],[80.83018868 21.16981132] ; [3.16981132 0.83018868],0
p8,1,0.857987,0.032019,[54 45] ; [2 2],[53.82524272 45.17475728] ; [2.17475728 1.82524272],0
n5,1,0.938738,0.005907,[74 27] ; [3 1],[74.06666667 26.93333333] ; [2.93333333 1.06666667],0
