Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,97.755976,[386   9] ; [53 28],[364.29621849  30.70378151] ; [74.70378151  6.29621849],1
r2,1,0.0,29.204416,[377  13] ; [63 15],[366.66666667  23.33333333] ; [73.33333333  4.66666667],1
r3,1,0.0,26.872933,[388   5] ; [71 10],[380.56329114  12.43670886] ; [78.43670886  2.56329114],1
a5,1,1.2e-05,19.152834,[311  84] ; [45 36],[295.42016807  99.57983193] ; [60.57983193 20.42016807],1
u1,1,5.3e-05,16.330647,[ 85 310] ; [ 2 79],[ 72.19537815 322.80462185] ; [14.80462185 66.19537815],1
d1,1,6.5e-05,15.954546,[255 140] ; [33 48],[238.99159664 156.00840336] ; [49.00840336 31.99159664],1
d4,1,0.000586,11.819847,[338  55] ; [57 24],[327.5  65.5] ; [67.5 13.5],1
d2,1,0.000606,11.758356,[199 195] ; [24 57],[184.97263158 209.02736842] ; [38.02736842 42.97263158],1
a4,1,0.000867,11.092409,[186 207] ; [22 59],[172.4556962 220.5443038] ; [35.5443038 45.4556962],1
a3,1,0.001207,10.479011,[302  92] ; [48 33],[290.31578947 103.68421053] ; [59.68421053 21.31578947],0
v4,1,0.001823,9.719635,[384   8] ; [73  7],[379.54237288  12.45762712] ; [77.45762712  2.54237288],0
a2,1,0.002598,9.070442,[106 289] ; [ 9 72],[ 95.43067227 299.56932773] ; [19.56932773 61.43067227],0
d3,1,0.004912,7.911624,[290 104] ; [47 34],[279.53263158 114.46736842] ; [57.46736842 23.53263158],0
s5,1,0.01267,6.214555,[157 229] ; [20 58],[147.24568966 238.75431034] ; [29.75431034 48.24568966],0
a7,1,0.017441,5.651414,[290 104] ; [49 32],[281.19157895 112.80842105] ; [57.80842105 23.19157895],0
n4,1,0.027311,4.871072,[325  70] ; [58 23],[317.82563025  77.17436975] ; [65.17436975 15.82563025],0
a8,1,0.028304,4.80943,[ 64 293] ; [ 6 71],[ 57.58064516 299.41935484] ; [12.41935484 64.58064516],0
d5,1,0.033697,4.510015,[330  63] ; [60 21],[323.35443038  69.64556962] ; [66.64556962 14.35443038],0
s1,1,0.039365,4.245066,[  8 382] ; [ 5 76],[ 10.76433121 379.23566879] ; [ 2.23566879 78.76433121],0
a6,1,0.040368,4.202332,[274 119] ; [47 34],[266.14556962 126.85443038] ; [54.85443038 26.14556962],0
v2,1,0.043364,4.081154,[242 140] ; [41 39],[233.995671 148.004329] ; [49.004329 30.995671],0
b2,1,0.057157,3.618016,[105 147] ; [17 43],[ 98.53846154 153.46153846] ; [23.46153846 36.53846154],0
b3,1,0.057157,3.618016,[105 147] ; [17 43],[ 98.53846154 153.46153846] ; [23.46153846 36.53846154],0
u3,1,0.064802,3.410013,[54 39] ; [13 20],[49.45238095 43.54761905] ; [17.54761905 15.45238095],0
a1,1,0.072538,3.224636,[ 19 376] ; [ 8 73],[ 22.40546218 372.59453782] ; [ 4.59453782 76.40546218],0
v3,1,0.073958,3.192917,[173 208] ; [28 53],[165.75974026 215.24025974] ; [35.24025974 45.75974026],0
n6,1,0.088271,2.905626,[346  46] ; [65 15],[341.33898305  50.66101695] ; [69.66101695 10.33898305],0
v1,1,0.095219,2.783859,[232 154] ; [40 40],[225.30472103 160.69527897] ; [46.69527897 33.30472103],0
p9,1,0.126535,2.334506,[356  36] ; [69 12],[352.21987315  39.78012685] ; [72.78012685  8.21987315],0
s3,1,0.179507,1.8017,[231 158] ; [41 39],[225.60341151 163.39658849] ; [46.39658849 33.60341151],0
s2,1,0.195471,1.675895,[210 182] ; [37 44],[204.70190275 187.29809725] ; [42.29809725 38.70190275],0
p2,1,0.228858,1.447946,[365  29] ; [70  9],[362.34672304  31.65327696] ; [72.65327696  6.34672304],0
n5,1,0.237503,1.395352,[315  79] ; [60 21],[311.05263158  82.94736842] ; [63.94736842 17.05263158],0
s7,1,0.238681,1.388365,[213 167] ; [37 39],[208.33333333 171.66666667] ; [41.66666667 34.33333333],0
s4,1,0.242878,1.363814,[ 61 328] ; [17 64],[ 64.55744681 324.44255319] ; [13.44255319 67.55744681],0
n3,1,0.246653,1.342164,[46 12] ; [19  9],[43.8372093 14.1627907] ; [21.1627907  6.8372093],0
s8,1,0.3928,0.730258,[199 192] ; [37 44],[195.5 195.5] ; [40.5 40.5],0
b4,1,0.427526,0.629534,[220 175] ; [49 32],[223.22478992 171.77521008] ; [45.77521008 35.22478992],0
b1,1,0.473433,0.513952,[149 246] ; [34 47],[151.8592437 243.1407563] ; [31.1407563 49.8592437],0
n1,1,0.476238,0.507465,[17 41] ; [10 17],[18.42352941 39.57647059] ; [ 8.57647059 18.42352941],0
p4,1,0.516205,0.421469,[285 109] ; [55 25],[282.61603376 111.38396624] ; [57.38396624 22.61603376],0
n2,1,0.533377,0.387954,[45 13] ; [20  8],[43.8372093 14.1627907] ; [21.1627907  6.8372093],0
p10,1,0.560937,0.338085,[352  41] ; [69 10],[350.53601695  42.46398305] ; [70.46398305  8.53601695],0
p3,1,0.594403,0.28352,[244 150] ; [47 33],[241.88607595 152.11392405] ; [49.11392405 30.88607595],0
u4,1,0.634077,0.226572,[  8 387] ; [ 1 80],[  7.46848739 387.53151261] ; [ 1.53151261 79.46848739],0
p8,1,0.666045,0.186263,[283 108] ; [56 24],[281.42038217 109.57961783] ; [57.57961783 22.42038217],0
p5,1,0.692306,0.1566,[ 61 332] ; [14 67],[ 62.1835443 330.8164557] ; [12.8164557 68.1835443],0
s6,1,0.705238,0.14308,[268 119] ; [53 26],[266.58154506 120.41845494] ; [54.41845494 24.58154506],0
p1,1,0.77397,0.082476,[ 38 355] ; [ 7 74],[ 37.31012658 355.68987342] ; [ 7.68987342 73.31012658],0
p12,1,0.851985,0.034815,[ 37 356] ; [ 7 73],[ 36.55813953 356.44186047] ; [ 7.44186047 72.55813953],0
p6,1,0.881649,0.022165,[192 200] ; [37 40],[191.40298507 200.59701493] ; [37.59701493 39.40298507],0
b5,1,0.889533,0.019292,[221 174] ; [46 35],[221.56512605 173.43487395] ; [45.43487395 35.56512605],0
u2,1,0.947044,0.004412,[53 38] ; [19 14],[52.83870968 38.16129032] ; [19.16129032 13.83870968],0
