Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,28.892751,[27  3] ; [26 54],[14.45454545 15.54545455] ; [38.54545455 41.45454545],1
s7,1,2e-06,22.651244,[20  9] ; [16 63],[ 9.66666667 19.33333333] ; [26.33333333 52.66666667],1
s2,1,4.5e-05,16.65,[19 11] ; [18 63],[10. 20.] ; [27. 54.],1
s3,1,0.001837,9.705326,[21  9] ; [29 50],[13.76146789 16.23853211] ; [36.23853211 42.76146789],0
p10,1,0.002601,9.068212,[24  5] ; [40 39],[17.18518519 11.81481481] ; [46.81481481 32.18518519],0
r4,1,0.003339,8.612328,[27  3] ; [50 32],[20.625  9.375] ; [56.375 25.625],0
p9,1,0.006199,7.491458,[25  5] ; [44 36],[18.81818182 11.18181818] ; [50.18181818 29.81818182],0
p4,1,0.008082,7.015176,[19 11] ; [29 53],[12.85714286 17.14285714] ; [35.14285714 46.85714286],0
r1,1,0.008284,6.971109,[21  8] ; [36 46],[14.89189189 14.10810811] ; [42.10810811 39.89189189],0
r3,1,0.011185,6.435656,[28  2] ; [57 24],[22.97297297  7.02702703] ; [62.02702703 18.97297297],0
v4,1,0.023686,5.117502,[29  1] ; [63 17],[25.09090909  4.90909091] ; [66.90909091 13.09090909],0
a3,1,0.038819,4.268761,[19 11] ; [33 47],[14.18181818 15.81818182] ; [37.81818182 42.18181818],0
a5,1,0.040086,4.214243,[19 11] ; [34 48],[14.19642857 15.80357143] ; [38.80357143 43.19642857],0
p3,1,0.051219,3.801103,[14 16] ; [22 59],[ 9.72972973 20.27027027] ; [26.27027027 54.72972973],0
s5,1,0.060865,3.513668,[ 8 21] ; [10 70],[ 4.78899083 24.21100917] ; [13.21100917 66.78899083],0
p7,1,0.067284,3.348076,[19 11] ; [35 45],[14.72727273 15.27272727] ; [39.27272727 40.72727273],0
n1,1,0.104475,2.635862,[6 4] ; [ 9 20],[3.84615385 6.15384615] ; [11.15384615 17.84615385],0
v1,1,0.126585,2.333894,[13 16] ; [24 58],[ 9.66666667 19.33333333] ; [27.33333333 54.66666667],0
