Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,142.883195,[ 48 200] ; [115  26],[103.91773779 144.08226221] ; [59.08226221 81.91773779],1
s6,1,0.0,47.15237,[100 146] ; [107  32],[132.26493506 113.73506494] ; [74.73506494 64.26493506],1
s7,1,0.0,35.36274,[ 41 196] ; [64 76],[ 66.00795756 170.99204244] ; [ 38.99204244 101.00795756],1
s5,1,0.0,30.182922,[ 43 202] ; [60 78],[ 65.88772846 179.11227154] ; [ 37.11227154 100.88772846],1
s4,1,0.000151,14.364504,[ 26 223] ; [ 35 105],[ 39.04627249 209.95372751] ; [ 21.95372751 118.04627249],1
a7,1,0.007129,7.240135,[178  73] ; [118  24],[189.04834606  61.95165394] ; [106.95165394  35.04834606],0
s1,1,0.022322,5.220509,[  3 248] ; [  7 133],[  6.41943734 244.58056266] ; [  3.58056266 136.41943734],0
p12,1,0.042149,4.129229,[  9 241] ; [ 12 131],[ 13.35877863 236.64122137] ; [  7.64122137 135.35877863],0
p6,1,0.046996,3.945524,[ 64 183] ; [50 91],[ 72.57216495 174.42783505] ; [41.42783505 99.57216495],0
a8,1,0.067325,3.347055,[ 20 208] ; [ 20 113],[ 25.26315789 202.73684211] ; [ 14.73684211 118.26315789],0
d4,1,0.080428,3.056228,[196  55] ; [122  21],[202.58375635  48.41624365] ; [115.41624365  27.58375635],0
a1,1,0.090114,2.872341,[  7 244] ; [  9 134],[ 10.1928934 240.8071066] ; [  5.8071066 137.1928934],0
r3,1,0.108797,2.571608,[231  19] ; [136   5],[234.65473146  15.34526854] ; [132.34526854   8.65473146],0
a2,1,0.122991,2.378815,[ 42 209] ; [ 33 110],[ 47.77918782 203.22081218] ; [ 27.22081218 115.77918782],0
p8,1,0.130313,2.288774,[135 113] ; [66 76],[127.81538462 120.18461538] ; [73.18461538 68.81538462],0
n1,1,0.131966,2.269225,[16 32] ; [ 6 27],[13.03703704 34.96296296] ; [ 8.96296296 24.03703704],0
d3,1,0.212385,1.555096,[168  82] ; [104  38],[173.46938776  76.53061224] ; [98.53061224 43.46938776],0
u1,1,0.225247,1.470624,[ 28 223] ; [ 22 121],[ 31.85279188 219.14720812] ; [ 18.14720812 124.85279188],0
a6,1,0.236737,1.399922,[181  70] ; [95 48],[175.82741117  75.17258883] ; [100.17258883  42.82741117],0
b2,1,0.242757,1.364512,[45 86] ; [19 53],[41.30049261 89.69950739] ; [22.69950739 49.30049261],0
b3,1,0.242757,1.364512,[45 86] ; [19 53],[41.30049261 89.69950739] ; [22.69950739 49.30049261],0
n2,1,0.259951,1.26902,[34 14] ; [27  6],[36.14814815 11.85185185] ; [24.85185185  8.14814815],0
u3,1,0.267671,1.228641,[45 42] ; [29 18],[48.04477612 38.95522388] ; [25.95522388 21.04477612],0
b1,1,0.30657,1.045395,[ 82 169] ; [54 89],[ 86.63959391 164.36040609] ; [49.36040609 93.63959391],0
b4,1,0.314687,1.010903,[145 106] ; [90 53],[149.70812183 101.29187817] ; [85.29187817 57.70812183],0
n4,1,0.330182,0.948185,[180  71] ; [109  34],[184.10913706  66.89086294] ; [104.89086294  38.10913706],0
d2,1,0.335106,0.929066,[ 95 155] ; [61 81],[ 99.48979592 150.51020408] ; [56.51020408 85.48979592],0
p7,1,0.365855,0.817696,[146 100] ; [89 50],[150.15584416  95.84415584] ; [84.84415584 54.15584416],0
r4,1,0.373813,0.790952,[215  36] ; [127  16],[217.87309645  33.12690355] ; [124.12690355  18.87309645],0
p3,1,0.375345,0.785894,[119 131] ; [61 81],[114.79591837 135.20408163] ; [65.20408163 76.79591837],0
p9,1,0.381935,0.764464,[230  20] ; [134   8],[232.14285714  17.85714286] ; [131.85714286  10.14285714],0
d1,1,0.384244,0.757078,[129 122] ; [80 63],[133.14467005 117.85532995] ; [75.85532995 67.14467005],0
u2,1,0.391912,0.733002,[47 40] ; [29 18],[49.34328358 37.65671642] ; [26.65671642 20.34328358],0
p11,1,0.392824,0.730182,[212  39] ; [116  27],[208.95431472  42.04568528] ; [119.04568528  23.95431472],0
r1,1,0.414682,0.665337,[187  64] ; [111  31],[190.32569975  60.67430025] ; [107.67430025  34.32569975],0
n3,1,0.433357,0.613811,[36 10] ; [24 10],[34.5 11.5] ; [25.5  8.5],0
r2,1,0.440848,0.594075,[230  17] ; [135   7],[231.76092545  15.23907455] ; [133.23907455   8.76092545],0
v3,1,0.474219,0.512128,[ 79 165] ; [50 89],[ 82.18276762 161.81723238] ; [46.81723238 92.18276762],0
d5,1,0.539985,0.375568,[201  50] ; [110  32],[198.62849873  52.37150127] ; [112.37150127  29.62849873],0
a4,1,0.584451,0.299094,[100 151] ; [61 82],[102.56598985 148.43401015] ; [58.43401015 84.56598985],0
v2,1,0.591542,0.287943,[133 107] ; [72 65],[130.50397878 109.49602122] ; [74.49602122 62.50397878],0
p4,1,0.614561,0.253586,[138 111] ; [83 60],[140.38010204 108.61989796] ; [80.61989796 62.38010204],0
v1,1,0.635016,0.22532,[123 123] ; [66 73],[120.76363636 125.23636364] ; [68.23636364 70.76363636],0
v4,1,0.651499,0.204015,[234  15] ; [135   7],[234.98976982  14.01023018] ; [134.01023018   7.98976982],0
p1,1,0.717577,0.130826,[ 20 230] ; [ 10 133],[ 19.08396947 230.91603053] ; [ 10.91603053 132.08396947],0
p5,1,0.769229,0.086074,[ 25 225] ; [ 13 130],[ 24.17302799 225.82697201] ; [ 13.82697201 129.17302799],0
n5,1,0.797782,0.065648,[185  65] ; [106  35],[186.06138107  63.93861893] ; [104.93861893  36.06138107],0
p2,1,0.801126,0.063449,[211  37] ; [123  20],[211.84654731  36.15345269] ; [122.15345269  20.84654731],0
b5,1,0.805101,0.060886,[146 105] ; [85 58],[147.15989848 103.84010152] ; [83.84010152 59.15989848],0
a5,1,0.919001,0.010341,[175  76] ; [99 44],[174.55329949  76.44670051] ; [99.44670051 43.55329949],0
n6,1,0.963234,0.002125,[212  39] ; [118  22],[211.84143223  39.15856777] ; [118.15856777  21.84143223],0
a3,1,0.978487,0.000727,[164  86] ; [94 49],[164.1221374  85.8778626] ; [93.8778626 49.1221374],0
