Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,80.053237,[ 35 136] ; [328 222],[86.09292649 84.90707351] ; [276.90707351 273.09292649],1
a3,1,0.0,71.145637,[82 88] ; [447 105],[124.5567867  45.4432133] ; [404.4432133 147.5567867],1
a4,1,0.0,69.468817,[ 33 138] ; [307 244],[80.52631579 90.47368421] ; [259.47368421 291.52631579],1
d1,1,0.0,53.784135,[ 66 106] ; [384 169],[106.75862069  65.24137931] ; [343.24137931 209.75862069],1
u1,1,0.0,39.761134,[  6 166] ; [142 411],[ 35.11172414 136.88827586] ; [112.88827586 440.11172414],1
n4,1,0.0,26.172671,[110  61] ; [456  95],[134.05263158  36.94736842] ; [431.94736842 119.05263158],1
a6,1,4e-06,21.113826,[97 75] ; [411 139],[121.01939058  50.98060942] ; [386.98060942 163.01939058],1
d5,1,1.7e-05,18.500255,[123  49] ; [472  78],[141.74515235  30.25484765] ; [453.25484765  96.74515235],1
d4,1,8.5e-05,15.437632,[127  44] ; [478  72],[143.48821082  27.51178918] ; [461.51178918  88.48821082],1
d3,1,0.000128,14.671235,[104  68] ; [416 135],[123.70677732  48.29322268] ; [396.29322268 154.70677732],1
r4,1,0.000172,14.12002,[159  13] ; [543  10],[166.54344828   5.45655172] ; [535.45655172  17.54344828],1
s8,1,0.000929,10.964578,[ 61 111] ; [272 273],[79.88284519 92.11715481] ; [253.11715481 291.88284519],1
s7,1,0.001218,10.462237,[65 98] ; [286 240],[83.03773585 79.96226415] ; [267.96226415 258.03773585],0
p9,1,0.001222,10.456701,[126  40] ; [471  74],[139.38396624  26.61603376] ; [457.61603376  87.38396624],0
r2,1,0.001975,9.572481,[162   9] ; [543   7],[167.20527046   3.79472954] ; [537.79472954  12.20527046],0
p4,1,0.002172,9.398014,[85 83] ; [349 198],[101.97482517  66.02517483] ; [332.02517483 214.97482517],0
b3,1,0.002472,9.161126,[21 67] ; [144 204],[33.30275229 54.69724771] ; [131.69724771 216.30275229],0
b2,1,0.002472,9.161126,[21 67] ; [144 204],[33.30275229 54.69724771] ; [131.69724771 216.30275229],0
p3,1,0.002746,8.969121,[ 69 102] ; [293 255],[86.0945758 84.9054242] ; [275.9054242 272.0945758],0
v2,1,0.003109,8.742532,[79 82] ; [330 201],[95.15751445 65.84248555] ; [313.84248555 217.15751445],0
p10,1,0.004047,8.262615,[124  43] ; [459  87],[136.55119215  30.44880785] ; [446.44880785  99.55119215],0
v1,1,0.006357,7.446149,[78 89] ; [317 223],[93.30268741 73.69731259] ; [301.69731259 238.30268741],0
n6,1,0.010899,6.481703,[133  37] ; [474  75],[143.51877608  26.48122392] ; [463.48122392  85.51877608],0
p2,1,0.012025,6.307114,[132  39] ; [467  80],[142.65877437  28.34122563] ; [456.34122563  90.65877437],0
n5,1,0.015534,5.854864,[116  53] ; [427 122],[127.8091922  41.1908078] ; [415.1908078 133.8091922],0
p12,1,0.01941,5.464194,[  7 162] ; [ 54 492],[ 14.41818182 154.58181818] ; [ 46.58181818 499.41818182],0
p8,1,0.02098,5.328456,[78 91] ; [304 236],[91.05500705 77.94499295] ; [290.94499295 249.05500705],0
v3,1,0.023542,5.128096,[ 56 106] ; [236 293],[68.45730825 93.54269175] ; [223.54269175 305.45730825],0
s5,1,0.034906,4.449776,[ 46 118] ; [197 335],[ 57.25862069 106.74137931] ; [185.74137931 346.25862069],0
p11,1,0.062616,3.466714,[127  45] ; [445 108],[135.70206897  36.29793103] ; [436.29793103 116.70206897],0
p7,1,0.08766,2.916828,[97 66] ; [358 178],[106.10157368  56.89842632] ; [348.89842632 187.10157368],0
u4,1,0.096603,2.760741,[  1 171] ; [ 15 538],[  3.79586207 168.20413793] ; [ 12.20413793 540.79586207],0
a7,1,0.119356,2.425757,[119  51] ; [420 133],[126.73582296  43.26417704] ; [412.26417704 140.73582296],0
r3,1,0.131328,2.276738,[160   9] ; [536  16],[163.14008322   5.85991678] ; [532.85991678  19.14008322],0
s1,1,0.132999,2.257146,[  9 158] ; [ 16 528],[  5.87201125 161.12798875] ; [ 19.12798875 524.87201125],0
a1,1,0.171794,1.867219,[  4 168] ; [ 26 527],[  7.11724138 164.88275862] ; [ 22.88275862 530.11724138],0
s6,1,0.174271,1.845815,[109  59] ; [381 160],[116.10719323  51.89280677] ; [373.89280677 167.10719323],0
p6,1,0.196541,1.667896,[ 54 112] ; [207 337],[ 61.02253521 104.97746479] ; [199.97746479 344.02253521],0
b1,1,0.324582,0.970393,[ 60 112] ; [216 337],[ 65.47862069 106.52137931] ; [210.52137931 342.47862069],0
p5,1,0.350177,0.872814,[ 16 153] ; [ 66 480],[ 19.38181818 149.61818182] ; [ 62.61818182 483.38181818],0
s3,1,0.398617,0.712496,[101  67] ; [307 237],[96.26966292 71.73033708] ; [311.73033708 232.26966292],0
s2,1,0.422579,0.643133,[84 86] ; [289 257],[88.56145251 81.43854749] ; [284.43854749 261.56145251],0
n1,1,0.447519,0.576928,[19 25] ; [41 71],[16.92307692 27.07692308] ; [43.07692308 68.92307692],0
a8,1,0.468072,0.526524,[ 20 140] ; [ 73 420],[ 22.78713629 137.21286371] ; [ 70.21286371 422.78713629],0
n3,1,0.582447,0.302296,[31 13] ; [83 28],[32.36129032 11.63870968] ; [81.63870968 29.36129032],0
