Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,106.238414,[197  52] ; [ 82 165],[140.0625 108.9375] ; [138.9375 108.0625],1
s2,1,0.0,75.681102,[196  65] ; [ 96 162],[146.84393064 114.15606936] ; [145.15606936 112.84393064],1
s3,1,0.0,54.619976,[194  66] ; [109 147],[152.6744186 107.3255814] ; [150.3255814 105.6744186],1
s6,1,0.0,44.067116,[225  37] ; [151 101],[191.65758755  70.34241245] ; [184.34241245  67.65758755],1
a3,1,3.1e-05,17.385851,[212  52] ; [165  93],[190.66666667  73.33333333] ; [186.33333333  71.66666667],1
s5,1,0.0001,15.130909,[117 134] ; [ 75 177],[ 95.80914513 155.19085487] ; [ 96.19085487 155.80914513],1
d1,1,0.000287,13.153655,[189  75] ; [146 113],[169.10133843  94.89866157] ; [165.89866157  93.10133843],1
p6,1,0.000371,12.673684,[149 113] ; [106 151],[128.7283237 133.2716763] ; [126.2716763 130.7283237],1
d2,1,0.000473,12.217322,[156 108] ; [113 145],[136.04597701 127.95402299] ; [132.95402299 125.04597701],1
u4,1,0.000756,11.345887,[ 14 250] ; [  1 258],[  7.57170172 256.42829828] ; [  7.42829828 251.57170172],1
p9,1,0.002541,9.11054,[242  21] ; [215  43],[230.69289827  32.30710173] ; [226.30710173  31.69289827],0
p5,1,0.00322,8.678236,[ 55 205] ; [ 30 229],[ 42.58188825 217.41811175] ; [ 42.41811175 216.58188825],0
b3,1,0.005425,7.731889,[ 83 101] ; [ 45 104],[ 70.72672673 113.27327327] ; [57.27327327 91.72672673],0
b2,1,0.005425,7.731889,[ 83 101] ; [ 45 104],[ 70.72672673 113.27327327] ; [57.27327327 91.72672673],0
v3,1,0.005589,7.678312,[120 131] ; [ 89 161],[104.70858283 146.29141717] ; [104.29141717 145.70858283],0
a5,1,0.00668,7.356966,[216  48] ; [186  73],[202.92160612  61.07839388] ; [199.07839388  59.92160612],0
v1,1,0.008408,6.944481,[166  90] ; [135 118],[151.3870334 104.6129666] ; [149.6129666 103.3870334],0
u1,1,0.009899,6.652935,[ 67 197] ; [ 42 217],[ 55.0210325 208.9789675] ; [ 53.9789675 205.0210325],0
p12,1,0.014345,5.995178,[ 34 229] ; [ 17 242],[ 25.6954023 237.3045977] ; [ 25.3045977 233.6954023],0
d4,1,0.019825,5.427252,[230  33] ; [207  52],[220.1743295  42.8256705] ; [216.8256705  42.1743295],0
r2,1,0.021748,5.265815,[254   7] ; [239  18],[248.4034749  12.5965251] ; [244.5965251  12.4034749],0
n5,1,0.025792,4.969942,[221  43] ; [195  62],[210.79462572  53.20537428] ; [205.20537428  51.79462572],0
a2,1,0.030054,4.706199,[ 79 185] ; [ 56 203],[ 68.14531549 195.85468451] ; [ 66.85468451 192.14531549],0
a8,1,0.043433,4.078483,[ 39 202] ; [ 23 209],[ 31.58985201 209.41014799] ; [ 30.41014799 201.58985201],0
a7,1,0.043519,4.075131,[187  76] ; [204  55],[196.99808429  66.00191571] ; [194.00191571  64.99808429],0
n4,1,0.047395,3.931325,[222  41] ; [201  58],[213.12068966  49.87931034] ; [209.87931034  49.12068966],0
