Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.601001,[161  55] ; [44 61],[137.94392523  78.05607477] ; [67.05607477 37.94392523],1
s4,1,0.79631,0.066629,[ 42 171] ; [22 83],[ 42.86792453 170.13207547] ; [21.13207547 83.86792453],0
s6,1,0.800852,0.063627,[141  73] ; [68 33],[141.98730159  72.01269841] ; [67.01269841 33.98730159],0
a3,1,0.823038,0.050015,[142  73] ; [70 34],[142.88401254  72.11598746] ; [69.11598746 34.88401254],0
p6,1,0.828556,0.046896,[ 77 139] ; [38 65],[ 77.86833856 138.13166144] ; [37.13166144 65.86833856],0
n1,1,0.832079,0.044959,[18 26] ; [16 21],[18.4691358 25.5308642] ; [15.5308642 21.4691358],0
d2,1,0.917837,0.010642,[ 88 128] ; [43 61],[ 88.425 127.575] ; [42.575 61.425],0
b4,1,0.933525,0.006957,[123  94] ; [59 46],[122.65217391  94.34782609] ; [59.34782609 45.65217391],0
p12,1,0.938065,0.006038,[ 12 204] ; [ 6 98],[ 12.15 203.85] ; [ 5.85 98.15],0
a8,1,0.942752,0.005157,[ 27 172] ; [13 85],[ 26.8013468 172.1986532] ; [13.1986532 84.8013468],0
n2,1,0.970765,0.001343,[33 12] ; [27 10],[32.92682927 12.07317073] ; [27.07317073  9.92682927],0
