Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,86.761726,[369  17] ; [4 9],[360.84711779  25.15288221] ; [12.15288221  0.84711779],1
r2,1,0.0,71.785128,[376   8] ; [7 6],[370.45843829  13.54156171] ; [12.54156171  0.45843829],1
r1,1,2.9e-05,17.509511,[322  63] ; [5 8],[316.31909548  68.68090452] ; [10.68090452  2.31909548],1
r3,1,0.000376,12.648804,[372  13] ; [10  3],[369.52261307  15.47738693] ; [12.47738693  0.52261307],1
p9,1,0.000979,10.866107,[343  37] ; [8 5],[339.38931298  40.61068702] ; [11.61068702  1.38931298],1
p10,1,0.005109,7.840348,[337  46] ; [8 5],[333.67424242  49.32575758] ; [11.32575758  1.67424242],0
d4,1,0.010311,6.580276,[333  51] ; [8 5],[329.83375315  54.16624685] ; [11.16624685  1.83375315],0
s8,1,0.01169,6.357334,[250 135] ; [4 9],[245.70351759 139.29648241] ; [8.29648241 4.70351759],0
p11,1,0.016848,5.712141,[312  74] ; [7 6],[308.60651629  77.39348371] ; [10.39348371  2.60651629],0
p8,1,0.019345,5.470099,[213 168] ; [ 3 10],[208.87309645 172.12690355] ; [7.12690355 5.87309645],0
a7,1,0.023206,5.152986,[285  98] ; [6 7],[281.4469697 101.5530303] ; [9.5530303 3.4469697],0
d1,1,0.037787,4.314565,[256 130] ; [5 8],[252.4962406 133.5037594] ; [8.5037594 4.4962406],0
s7,1,0.046736,3.95485,[270 101] ; [5 6],[267.08115183 103.91884817] ; [7.91884817 3.08115183],0
a4,1,0.050517,3.824212,[195 190] ; [ 3 10],[191.53266332 193.46733668] ; [6.46733668 6.53266332],0
s5,1,0.078397,3.097826,[187 181] ; [3 9],[184. 184.] ; [6. 6.],0
p7,1,0.083583,2.993817,[257 116] ; [6 7],[254.14248705 118.85751295] ; [8.85751295 4.14248705],0
p2,1,0.0862,2.94394,[331  53] ; [9 4],[328.86649874  55.13350126] ; [11.13350126  1.86649874],0
b3,1,0.107448,2.591354,[ 98 142] ; [1 7],[ 95.80645161 144.19354839] ; [3.19354839 4.80645161],0
b2,1,0.107448,2.591354,[ 98 142] ; [1 7],[ 95.80645161 144.19354839] ; [3.19354839 4.80645161],0
u3,1,0.119554,2.423149,[56 32] ; [1 3],[54.52173913 33.47826087] ; [2.47826087 1.52173913],0
s6,1,0.135629,2.226863,[338  42] ; [9 3],[336.37755102  43.62244898] ; [10.62244898  1.37755102],0
d5,1,0.153772,2.034427,[323  61] ; [9 4],[321.12846348  62.87153652] ; [10.87153652  2.12846348],0
b4,1,0.162915,1.946954,[222 164] ; [10  3],[224.44110276 161.55889724] ; [7.55889724 5.44110276],0
u1,1,0.165391,1.924233,[ 94 292] ; [ 1 12],[ 91.9047619 294.0952381] ; [3.0952381 9.9047619],0
a5,1,0.17335,1.853729,[299  86] ; [8 5],[296.97236181  88.02763819] ; [10.02763819  2.97236181],0
u2,1,0.228257,1.451688,[49 39] ; [1 3],[47.82608696 40.17391304] ; [2.17391304 1.82608696],0
b1,1,0.259286,1.272565,[148 238] ; [7 6],[149.94987469 236.05012531] ; [5.05012531 7.94987469],0
p4,1,0.284951,1.143325,[261 123] ; [7 6],[259.22418136 124.77581864] ; [8.77581864 4.22418136],0
a2,1,0.292571,1.107753,[111 275] ; [ 2 11],[109.31829574 276.68170426] ; [3.68170426 9.31829574],0
s3,1,0.298793,1.079572,[332  50] ; [10  3],[330.7443038  51.2556962] ; [11.2556962  1.7443038],0
n2,1,0.345579,0.889624,[61 17] ; [1 1],[60.45 17.55] ; [1.55 0.45],0
v1,1,0.368447,0.808897,[220 155] ; [6 7],[218.42783505 156.57216495] ; [7.57216495 5.42783505],0
a6,1,0.403418,0.698116,[250 134] ; [7 6],[248.58438287 135.41561713] ; [8.41561713 4.58438287],0
a8,1,0.420243,0.649636,[ 57 300] ; [ 1 12],[ 55.96216216 301.03783784] ; [ 2.03783784 10.96216216],0
d3,1,0.442887,0.588791,[274 110] ; [8 5],[272.76574307 111.23425693] ; [9.23425693 3.76574307],0
p5,1,0.480101,0.498634,[ 56 325] ; [ 1 12],[ 55.11928934 325.88071066] ; [ 1.88071066 11.11928934],0
s4,1,0.487101,0.482924,[ 90 290] ; [ 2 11],[ 88.956743 291.043257] ; [3.043257 9.956743],0
n3,1,0.492633,0.470769,[57 22] ; [1 1],[56.56790123 22.43209877] ; [1.43209877 0.56790123],0
a3,1,0.493701,0.46845,[297  87] ; [9 4],[295.97984887  88.02015113] ; [10.02015113  2.97984887],0
d2,1,0.501199,0.452398,[214 171] ; [6 7],[212.81407035 172.18592965] ; [7.18592965 5.81407035],0
p3,1,0.625383,0.238374,[210 174] ; [8 5],[210.86146096 173.13853904] ; [7.13853904 5.86146096],0
p6,1,0.633826,0.226909,[172 209] ; [5 8],[171.15989848 209.84010152] ; [5.84010152 7.15989848],0
v3,1,0.646628,0.210178,[167 205] ; [5 8],[166.19220779 205.80779221] ; [5.80779221 7.19220779],0
s1,1,0.660197,0.193284,[ 19 363] ; [ 1 12],[ 19.34177215 362.65822785] ; [ 0.65822785 12.34177215],0
p12,1,0.673574,0.17745,[ 44 340] ; [ 1 12],[ 43.52644836 340.47355164] ; [ 1.47355164 11.52644836],0
p1,1,0.769483,0.085879,[ 39 344] ; [ 1 12],[ 38.68686869 344.31313131] ; [ 1.31313131 11.68686869],0
n1,1,0.770017,0.08547,[31 47] ; [1 1],[31.2 46.8] ; [0.8 1.2],0
v2,1,0.841409,0.040037,[218 153] ; [8 5],[218.34895833 152.65104167] ; [7.65104167 5.34895833],0
n5,1,0.890226,0.019049,[321  65] ; [11  2],[321.18295739  64.81704261] ; [10.81704261  2.18295739],0
n4,1,0.944643,0.004821,[323  62] ; [11  2],[323.09045226  61.90954774] ; [10.90954774  2.09045226],0
b5,1,0.961881,0.002284,[235 151] ; [8 5],[235.08270677 150.91729323] ; [7.91729323 5.08270677],0
