Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4e-06,21.279517,[35 23] ; [27 84],[21.27810651 36.72189349] ; [40.72189349 70.27810651],1
a5,1,0.000314,12.987414,[45 15] ; [53 61],[33.79310345 26.20689655] ; [64.20689655 49.79310345],1
a2,1,0.004135,8.223564,[18 42] ; [ 14 100],[11.03448276 48.96551724] ; [20.96551724 93.03448276],0
a7,1,0.004966,7.89182,[45 14] ; [62 52],[36.49132948 22.50867052] ; [70.50867052 43.49132948],0
v3,1,0.005071,7.854052,[21 34] ; [20 90],[13.66666667 41.33333333] ; [27.33333333 82.66666667],0
d3,1,0.005101,7.843241,[44 16] ; [58 55],[35.37572254 24.62427746] ; [66.62427746 46.37572254],0
a3,1,0.008809,6.861171,[43 16] ; [59 54],[34.98837209 24.01162791] ; [67.01162791 45.98837209],0
s6,1,0.032223,4.58657,[30 30] ; [38 76],[23.44827586 36.55172414] ; [44.55172414 69.44827586],0
s7,1,0.03899,4.261313,[19 38] ; [20 86],[13.63803681 43.36196319] ; [25.36196319 80.63803681],0
r1,1,0.045182,4.011816,[44 14] ; [69 45],[38.10465116 19.89534884] ; [74.89534884 39.10465116],0
u1,1,0.055347,3.671596,[12 48] ; [ 11 103],[ 7.93103448 52.06896552] ; [15.06896552 98.93103448],0
r2,1,0.069348,3.298383,[53  6] ; [89 24],[48.70930233 10.29069767] ; [93.29069767 19.70930233],0
u4,1,0.091424,2.849123,[ 4 56] ; [  2 112],[ 2.06896552 57.93103448] ; [  3.93103448 110.06896552],0
d4,1,0.095416,2.780546,[46 14] ; [72 40],[41.1627907 18.8372093] ; [76.8372093 35.1627907],0
a6,1,0.107193,2.595132,[40 20] ; [61 52],[35.02890173 24.97109827] ; [65.97109827 47.02890173],0
v4,1,0.110004,2.554158,[51  8] ; [86 27],[46.99418605 12.00581395] ; [90.00581395 22.99418605],0
r3,1,0.116063,2.469655,[51  8] ; [87 27],[47.06358382 11.93641618] ; [90.93641618 23.06358382],0
p2,1,0.117368,2.452096,[39 21] ; [60 54],[34.13793103 25.86206897] ; [64.86206897 49.13793103],0
p11,1,0.153171,2.040387,[31 29] ; [46 68],[26.55172414 33.44827586] ; [50.44827586 63.55172414],0
p3,1,0.16248,1.950992,[21 38] ; [29 85],[17.05202312 41.94797688] ; [32.94797688 81.05202312],0
a1,1,0.178406,1.810851,[ 2 58] ; [ 10 104],[ 4.13793103 55.86206897] ; [  7.86206897 106.13793103],0
d1,1,0.188168,1.731904,[31 29] ; [47 67],[26.89655172 33.10344828] ; [51.10344828 62.89655172],0
d2,1,0.223151,1.483993,[31 29] ; [47 65],[27.20930233 32.79069767] ; [50.79069767 61.20930233],0
n2,1,0.238977,1.386618,[13  6] ; [28 25],[10.81944444  8.18055556] ; [30.18055556 22.81944444],0
b1,1,0.243599,1.359647,[26 34] ; [60 54],[29.65517241 30.34482759] ; [56.34482759 57.65517241],0
n4,1,0.246689,1.341958,[40 19] ; [67 47],[36.49132948 22.50867052] ; [70.50867052 43.49132948],0
s2,1,0.28456,1.145184,[18 41] ; [26 87],[15.09302326 43.90697674] ; [28.90697674 84.09302326],0
n3,1,0.307208,1.042641,[13  6] ; [28 23],[11.12857143  7.87142857] ; [29.87142857 21.12857143],0
p8,1,0.319035,0.992898,[21 39] ; [31 81],[18.13953488 41.86046512] ; [33.86046512 78.13953488],0
a4,1,0.320281,0.987799,[26 33] ; [41 72],[22.98255814 36.01744186] ; [44.01744186 68.98255814],0
n6,1,0.325907,0.965092,[39 20] ; [66 47],[36.01744186 22.98255814] ; [68.98255814 44.01744186],0
s3,1,0.347258,0.883452,[25 33] ; [40 72],[22.17647059 35.82352941] ; [42.82352941 69.17647059],0
n1,1,0.376859,0.780923,[ 9 10] ; [19 34],[ 7.38888889 11.61111111] ; [20.61111111 32.38888889],0
d5,1,0.408313,0.683708,[43 17] ; [74 39],[40.57803468 19.42196532] ; [76.42196532 36.57803468],0
s8,1,0.418403,0.654798,[13 47] ; [19 95],[11.03448276 48.96551724] ; [20.96551724 93.03448276],0
r4,1,0.430288,0.622046,[44 16] ; [77 37],[41.72413793 18.27586207] ; [79.27586207 34.72413793],0
s1,1,0.481557,0.495335,[ 3 56] ; [  9 104],[ 4.11627907 54.88372093] ; [  7.88372093 105.11627907],0
a8,1,0.58124,0.304234,[ 5 45] ; [  8 100],[ 4.11392405 45.88607595] ; [ 8.88607595 99.11392405],0
b5,1,0.635919,0.224119,[38 22] ; [68 46],[36.55172414 23.44827586] ; [69.44827586 44.55172414],0
n5,1,0.73342,0.115994,[31 28] ; [63 51],[32.05780347 26.94219653] ; [61.94219653 52.05780347],0
b2,1,0.772654,0.083466,[13 24] ; [22 46],[12.33333333 24.66666667] ; [22.66666667 45.33333333],0
b3,1,0.772654,0.083466,[13 24] ; [22 46],[12.33333333 24.66666667] ; [22.66666667 45.33333333],0
u3,1,0.781397,0.077005,[9 8] ; [27 28],[8.5 8.5] ; [27.5 27.5],0
p6,1,0.784418,0.074838,[12 46] ; [25 86],[12.69822485 45.30177515] ; [24.30177515 86.69822485],0
