Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,305.05533,[334  51] ; [ 97 298],[212.73717949 172.26282051] ; [218.26282051 176.73717949],1
s6,1,0.0,155.275799,[326  54] ; [170 227],[242.57400257 137.42599743] ; [253.42599743 143.57400257],1
s7,1,0.0,151.713666,[252 118] ; [ 90 294],[167.82493369 202.17506631] ; [174.17506631 209.82493369],1
s8,1,0.0,118.725892,[231 156] ; [ 86 313],[156.08015267 230.91984733] ; [160.91984733 238.08015267],1
s5,1,0.0,77.722708,[167 204] ; [ 62 331],[111.20287958 259.79712042] ; [117.79712042 275.20287958],1
s4,1,0.0,33.10187,[ 97 285] ; [ 39 360],[ 66.51984635 315.48015365] ; [ 69.48015365 329.51984635],1
p10,1,2e-06,22.437643,[325  59] ; [279 117],[297.35384615  86.64615385] ; [306.64615385  89.35384615],1
p9,1,7e-06,20.164681,[333  48] ; [296 100],[308.42857143  72.57142857] ; [320.57142857  75.42857143],1
u1,1,3e-05,17.393581,[ 89 299] ; [ 47 354],[ 66.87959442 321.12040558] ; [ 69.12040558 331.87959442],1
p6,1,0.000152,14.348858,[151 232] ; [105 289],[126.18790219 256.81209781] ; [129.81209781 264.18790219],1
p12,1,0.000412,12.47526,[ 30 356] ; [  9 387],[ 19.25063939 366.74936061] ; [ 19.74936061 376.25063939],1
p4,1,0.000695,11.502892,[231 156] ; [189 208],[207.32142857 179.67857143] ; [212.67857143 184.32142857],1
d4,1,0.000883,11.058693,[331  55] ; [305  94],[312.73375796  73.26624204] ; [323.26624204  75.73375796],1
d1,1,0.001707,9.840792,[246 142] ; [210 191],[224.24334601 163.75665399] ; [231.75665399 169.24334601],0
a5,1,0.003162,8.711445,[297  91] ; [269 132],[278.33713561 109.66286439] ; [287.66286439 113.33713561],0
r3,1,0.00423,8.182228,[374  12] ; [369  31],[364.88295165  21.11704835] ; [378.11704835  21.88295165],0
d2,1,0.005577,7.68215,[205 181] ; [172 226],[185.61479592 200.38520408] ; [191.38520408 206.61479592],0
u3,1,0.005688,7.646609,[68 31] ; [70 68],[57.64556962 41.35443038] ; [80.35443038 57.64556962],0
n5,1,0.008365,6.953665,[292  93] ; [268 130],[275.35121328 109.64878672] ; [284.64878672 113.35121328],0
a2,1,0.009349,6.754856,[108 280] ; [ 80 321],[ 92.45120406 295.54879594] ; [ 95.54879594 305.45120406],0
v2,1,0.009679,6.693107,[222 148] ; [196 191],[204.30647292 165.69352708] ; [213.69352708 173.30647292],0
v4,1,0.010333,6.576559,[376  11] ; [372  27],[368.29007634  18.70992366] ; [379.70992366  19.29007634],0
a3,1,0.013464,6.107098,[287 100] ; [263 135],[271.14649682 115.85350318] ; [278.85350318 119.14649682],0
p7,1,0.014556,5.969375,[241 133] ; [221 175],[224.4 149.6] ; [237.6 158.4],0
d5,1,0.015081,5.906949,[324  61] ; [310  91],[310.54707379  74.45292621] ; [323.45292621  77.54707379],0
r4,1,0.018273,5.569753,[363  25] ; [356  45],[353.57667934  34.42332066] ; [365.42332066  35.57667934],0
v3,1,0.018777,5.522192,[153 219] ; [128 261],[137.36136662 234.63863338] ; [143.63863338 245.36136662],0
v1,1,0.022702,5.191153,[207 170] ; [184 210],[191.18936446 185.81063554] ; [199.81063554 194.18936446],0
a8,1,0.029722,4.725298,[ 55 303] ; [ 36 325],[ 45.31015299 312.68984701] ; [ 45.68984701 315.31015299],0
s1,1,0.030513,4.68018,[ 17 365] ; [  7 389],[ 11.7840617 370.2159383] ; [ 12.2159383 383.7840617],0
p3,1,0.038514,4.282175,[190 197] ; [167 233],[175.55146125 211.44853875] ; [181.44853875 218.55146125],0
r1,1,0.046156,3.975895,[320  65] ; [309  90],[308.88392857  76.11607143] ; [320.11607143  78.88392857],0
p2,1,0.05169,3.785784,[322  65] ; [310  89],[311.17557252  75.82442748] ; [320.82442748  78.17557252],0
