Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,50.297747,[36 63] ; [68  8],[58.83428571 40.16571429] ; [45.16571429 30.83428571],1
d2,1,0.0,45.725692,[17 83] ; [51 25],[38.63636364 61.36363636] ; [29.36363636 46.63636364],1
d4,1,0.0,42.174685,[55 45] ; [74  1],[73.71428571 26.28571429] ; [55.28571429 19.71428571],1
d5,1,0.0,42.105765,[51 49] ; [73  3],[70.45454545 29.54545455] ; [53.54545455 22.45454545],1
a2,1,0.000198,13.849845,[ 6 94] ; [20 57],[14.68926554 85.31073446] ; [11.31073446 65.68926554],1
a4,1,0.000457,12.284363,[24 76] ; [38 39],[35.02824859 64.97175141] ; [26.97175141 50.02824859],1
a5,1,0.002655,9.030484,[49 51] ; [55 22],[58.75706215 41.24293785] ; [45.24293785 31.75706215],0
a3,1,0.005344,7.759115,[53 46] ; [57 20],[61.875 37.125] ; [48.125 28.875],0
r2,1,0.007586,7.128727,[76 23] ; [69  6],[82.5 16.5] ; [62.5 12.5],0
u1,1,0.008124,7.005827,[ 2 98] ; [ 9 68],[ 6.21468927 93.78531073] ; [ 4.78531073 72.21468927],0
s6,1,0.008773,6.868485,[38 62] ; [44 32],[46.59090909 53.40909091] ; [35.40909091 40.59090909],0
v2,1,0.009398,6.745591,[32 62] ; [39 33],[40.20481928 53.79518072] ; [30.79518072 41.20481928],0
a7,1,0.022096,5.23821,[56 44] ; [56 21],[63.27683616 36.72316384] ; [48.72316384 28.27683616],0
s8,1,0.038425,4.286128,[20 80] ; [26 51],[25.98870056 74.01129944] ; [20.01129944 56.98870056],0
b4,1,0.042487,4.115711,[47 53] ; [48 29],[53.67231638 46.32768362] ; [41.32768362 35.67231638],0
r3,1,0.048863,3.880071,[76 23] ; [68  9],[81. 18.] ; [63. 14.],0
a8,1,0.049005,3.875181,[13 83] ; [ 3 66],[ 9.30909091 86.69090909] ; [ 6.69090909 62.30909091],0
s2,1,0.057194,3.616931,[32 68] ; [35 41],[38.06818182 61.93181818] ; [28.93181818 47.06818182],0
n2,1,0.073371,3.205937,[27  9] ; [15 13],[23.625 12.375] ; [18.375  9.625],0
r4,1,0.080478,3.055214,[63 37] ; [58 19],[68.36158192 31.63841808] ; [52.63841808 24.36158192],0
r1,1,0.090453,2.866286,[63 37] ; [57 19],[68.18181818 31.81818182] ; [51.81818182 24.18181818],0
u2,1,0.095057,2.786583,[27 19] ; [16  4],[29.96969697 16.03030303] ; [13.03030303  6.96969697],0
p10,1,0.105977,2.613217,[48 50] ; [46 29],[53.24855491 44.75144509] ; [40.75144509 34.24855491],0
b5,1,0.110497,2.547092,[53 47] ; [50 27],[58.1920904 41.8079096] ; [44.8079096 32.1920904],0
p4,1,0.123983,2.366275,[33 66] ; [34 42],[37.90285714 61.09714286] ; [29.09714286 46.90285714],0
s5,1,0.127383,2.324116,[14 83] ; [17 55],[17.79289941 79.20710059] ; [13.20710059 58.79289941],0
p3,1,0.178828,1.807336,[29 71] ; [29 46],[33.14285714 66.85714286] ; [24.85714286 50.14285714],0
a1,1,0.18055,1.793091,[ 9 91] ; [ 3 74],[ 6.77966102 93.22033898] ; [ 5.22033898 71.77966102],0
s3,1,0.212816,1.552166,[46 53] ; [42 33],[50.06896552 48.93103448] ; [37.93103448 37.06896552],0
n5,1,0.218355,1.515152,[46 52] ; [29 48],[42. 56.] ; [33. 44.],0
u3,1,0.234607,1.412709,[25 21] ; [14  6],[27.18181818 18.81818182] ; [11.81818182  8.18181818],0
p9,1,0.305196,1.051351,[57 41] ; [50 26],[60.26436782 37.73563218] ; [46.73563218 29.26436782],0
v4,1,0.346652,0.885676,[77 21] ; [64 12],[79.4137931 18.5862069] ; [61.5862069 14.4137931],0
b1,1,0.359007,0.841363,[55 45] ; [37 40],[51.97740113 48.02259887] ; [40.02259887 36.97740113],0
p1,1,0.395163,0.722995,[10 89] ; [ 5 72],[ 8.4375 90.5625] ; [ 6.5625 70.4375],0
p6,1,0.407799,0.685209,[19 79] ; [18 55],[21.20467836 76.79532164] ; [15.79532164 57.20467836],0
s7,1,0.499439,0.456128,[26 67] ; [23 47],[27.95705521 65.04294479] ; [21.04294479 48.95705521],0
a6,1,0.572244,0.318942,[63 37] ; [51 25],[64.77272727 35.22727273] ; [49.22727273 26.77272727],0
p2,1,0.572244,0.318942,[63 37] ; [51 25],[64.77272727 35.22727273] ; [49.22727273 26.77272727],0
n3,1,0.601885,0.272162,[23 12] ; [16 11],[22.01612903 12.98387097] ; [16.98387097 10.01612903],0
v1,1,0.605333,0.267027,[38 60] ; [32 43],[39.65317919 58.34682081] ; [30.34682081 44.65317919],0
s1,1,0.634231,0.226366,[ 5 94] ; [ 5 69],[ 5.72254335 93.27745665] ; [ 4.27745665 69.72254335],0
p7,1,0.649217,0.206889,[44 52] ; [37 38],[45.47368421 50.52631579] ; [35.52631579 39.47368421],0
b3,1,0.656005,0.198413,[13 37] ; [15 35],[14. 36.] ; [14. 36.],0
b2,1,0.656005,0.198413,[13 37] ; [15 35],[14. 36.] ; [14. 36.],0
p12,1,0.778111,0.079401,[ 2 97] ; [ 2 73],[ 2.27586207 96.72413793] ; [ 1.72413793 73.27586207],0
v3,1,0.795587,0.067113,[23 73] ; [18 52],[23.71084337 72.28915663] ; [17.28915663 52.71084337],0
p8,1,0.820586,0.051435,[34 65] ; [27 48],[34.70689655 64.29310345] ; [26.29310345 48.70689655],0
n4,1,0.900436,0.015653,[51 49] ; [40 37],[51.41242938 48.58757062] ; [39.58757062 37.41242938],0
