Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,6.2e-05,16.036702,[25 13] ; [16 47],[15.42574257 22.57425743] ; [25.57425743 37.42574257],1
p6,1,0.008502,6.924543,[18 20] ; [14 49],[12.03960396 25.96039604] ; [19.96039604 43.03960396],0
d3,1,0.019726,5.435993,[17 21] ; [43 20],[22.57425743 15.42574257] ; [37.42574257 25.57425743],0
p7,1,0.030172,4.699492,[19 19] ; [17 43],[13.95918367 24.04081633] ; [22.04081633 37.95918367],0
r3,1,0.089339,2.886248,[37  1] ; [56  8],[34.64705882  3.35294118] ; [58.35294118  5.64705882],0
p8,1,0.119425,2.42484,[13 25] ; [13 51],[ 9.68627451 28.31372549] ; [16.31372549 47.68627451],0
a5,1,0.149292,2.079467,[29  9] ; [40 24],[25.70588235 12.29411765] ; [43.29411765 20.70588235],0
b3,1,0.151914,2.052923,[12 15] ; [11 29],[ 9.26865672 17.73134328] ; [13.73134328 26.26865672],0
b2,1,0.151914,2.052923,[12 15] ; [11 29],[ 9.26865672 17.73134328] ; [13.73134328 26.26865672],0
a2,1,0.152696,2.045113,[ 5 33] ; [16 48],[ 7.82352941 30.17647059] ; [13.17647059 50.82352941],0
a7,1,0.228474,1.450337,[21 17] ; [43 21],[23.84313725 14.15686275] ; [40.15686275 23.84313725],0
r2,1,0.328636,0.954266,[36  2] ; [57  7],[34.64705882  3.35294118] ; [58.35294118  5.64705882],0
p1,1,0.328636,0.954266,[ 2 36] ; [ 7 57],[ 3.35294118 34.64705882] ; [ 5.64705882 58.35294118],0
b5,1,0.397654,0.715408,[23 15] ; [44 20],[24.96078431 13.03921569] ; [42.03921569 21.96078431],0
b4,1,0.434968,0.609521,[22 16] ; [42 22],[23.84313725 14.15686275] ; [40.15686275 23.84313725],0
d4,1,0.448055,0.575566,[27 11] ; [49 14],[28.59405941  9.40594059] ; [47.40594059 15.59405941],0
r4,1,0.468471,0.52558,[35  3] ; [56  8],[33.90196078  4.09803922] ; [57.09803922  6.90196078],0
n4,1,0.46903,0.52426,[27 11] ; [41 23],[25.33333333 12.66666667] ; [42.66666667 21.33333333],0
n1,1,0.522903,0.408163,[5 4] ; [ 9 12],[4.2 4.8] ; [ 9.8 11.2],0
p5,1,0.538138,0.379002,[ 5 32] ; [ 6 57],[ 4.07 32.93] ; [ 6.93 56.07],0
n6,1,0.570526,0.321803,[32  6] ; [51 13],[30.92156863  7.07843137] ; [52.07843137 11.92156863],0
s5,1,0.577635,0.310073,[16 20] ; [24 38],[14.69387755 21.30612245] ; [25.30612245 36.69387755],0
d5,1,0.59083,0.28905,[29  9] ; [45 18],[27.84158416 10.15841584] ; [46.15841584 16.84158416],0
a3,1,0.614062,0.254302,[26 12] ; [40 23],[24.83168317 13.16831683] ; [41.16831683 21.83168317],0
v4,1,0.617329,0.249639,[35  3] ; [57  7],[34.2745098  3.7254902] ; [57.7254902  6.2745098],0
p11,1,0.624116,0.240125,[25 13] ; [39 25],[23.84313725 14.15686275] ; [40.15686275 23.84313725],0
d2,1,0.625478,0.238243,[20 18] ; [30 33],[18.81188119 19.18811881] ; [31.18811881 31.81188119],0
u1,1,0.627844,0.234996,[ 8 30] ; [11 53],[ 7.07843137 30.92156863] ; [11.92156863 52.07843137],0
u2,1,0.635256,0.225,[6 6] ; [14 10],[6.66666667 5.33333333] ; [13.33333333 10.66666667],0
s7,1,0.710674,0.137604,[19 17] ; [34 26],[19.875 16.125] ; [33.125 26.875],0
a6,1,0.732823,0.116535,[21 17] ; [37 26],[21.82178218 16.17821782] ; [36.17821782 26.82178218],0
s4,1,0.738973,0.111032,[10 27] ; [19 44],[10.73 26.27] ; [18.27 44.73],0
s1,1,0.76238,0.09142,[ 3 35] ; [ 6 56],[ 3.42 34.58] ; [ 5.58 56.42],0
v3,1,0.763865,0.090245,[15 21] ; [26 32],[15.70212766 20.29787234] ; [25.29787234 32.70212766],0
a8,1,0.772161,0.083839,[ 4 32] ; [ 8 53],[ 4.45360825 31.54639175] ; [ 7.54639175 53.45360825],0
p10,1,0.77638,0.080679,[24 14] ; [38 25],[23.32673267 14.67326733] ; [38.67326733 24.32673267],0
b1,1,0.797143,0.066073,[20 18] ; [32 32],[19.37254902 18.62745098] ; [32.62745098 31.37254902],0
s3,1,0.803391,0.061982,[24 14] ; [37 24],[23.41414141 14.58585859] ; [37.58585859 23.41414141],0
u3,1,0.806179,0.060201,[8 4] ; [15  9],[7.66666667 4.33333333] ; [15.33333333  8.66666667],0
a4,1,0.818341,0.052753,[16 22] ; [28 35],[16.55445545 21.44554455] ; [27.44554455 35.55445545],0
s2,1,0.845142,0.03815,[24 14] ; [41 22],[24.45544554 13.54455446] ; [40.54455446 22.45544554],0
p9,1,0.855496,0.033164,[26 12] ; [42 21],[25.58415842 12.41584158] ; [42.41584158 20.58415842],0
n3,1,0.872832,0.02562,[6 3] ; [14  8],[5.80645161 3.19354839] ; [14.19354839  7.80645161],0
v1,1,0.89189,0.018472,[17 18] ; [32 32],[17.32323232 17.67676768] ; [31.67676768 32.32323232],0
u4,1,0.896417,0.016949,[ 2 36] ; [ 3 61],[ 1.8627451 36.1372549] ; [ 3.1372549 60.8627451],0
s8,1,0.916784,0.010917,[20 18] ; [33 31],[19.74509804 18.25490196] ; [33.25490196 30.74509804],0
d1,1,0.916784,0.010917,[20 18] ; [33 31],[19.74509804 18.25490196] ; [33.25490196 30.74509804],0
