Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,88.266352,[ 58 206] ; [226 155],[116.24186047 147.75813953] ; [167.75813953 213.24186047],1
v1,1,0.0,49.748485,[108 157] ; [261 119],[151.60465116 113.39534884] ; [217.39534884 162.60465116],1
d2,1,0.003428,8.564382,[121 148] ; [219 168],[139.42073171 129.57926829] ; [200.57926829 186.42073171],0
d1,1,0.003985,8.290812,[149 122] ; [257 132],[166.70606061 104.29393939] ; [239.29393939 149.70606061],0
p9,1,0.006155,7.504478,[218  51] ; [338  43],[230.09846154  38.90153846] ; [325.90153846  55.09846154],0
p10,1,0.007201,7.222248,[210  58] ; [330  52],[222.64615385  45.35384615] ; [317.35384615  64.64615385],0
s8,1,0.010606,6.530193,[113 158] ; [199 185],[129.0870229 141.9129771] ; [182.9129771 201.0870229],0
p3,1,0.01217,6.28597,[130 140] ; [223 161],[145.73394495 124.26605505] ; [207.26605505 176.73394495],0
p7,1,0.013056,6.161444,[162 106] ; [264 114],[176.73065015  91.26934985] ; [249.26934985 128.73065015],0
a5,1,0.016012,5.801513,[197  74] ; [313  75],[209.72685888  61.27314112] ; [300.27314112  87.72685888],0
a3,1,0.02146,5.289014,[187  83] ; [299  88],[199.7260274  70.2739726] ; [286.2739726 100.7260274],0
n3,1,0.024277,5.074702,[36 18] ; [54 10],[41.18644068 12.81355932] ; [48.81355932 15.18644068],0
d4,1,0.031337,4.63441,[216  53] ; [335  52],[225.94359756  43.05640244] ; [325.05640244  61.94359756],0
a1,1,0.043913,4.059919,[  8 263] ; [ 25 364],[ 13.55 257.45] ; [ 19.45 369.55],0
d3,1,0.046988,3.945819,[175  95] ; [279 108],[186.57534247  83.42465753] ; [267.42465753 119.57534247],0
s7,1,0.04761,3.923703,[130 129] ; [213 153],[142.1392 116.8608] ; [200.8608 165.1392],0
s4,1,0.048935,3.877594,[ 47 218] ; [ 47 338],[ 38.32307692 226.67692308] ; [ 55.67692308 329.32307692],0
s1,1,0.050253,3.832997,[ 14 253] ; [  9 373],[  9.46224961 257.53775039] ; [ 13.53775039 368.46224961],0
b1,1,0.0843,2.979992,[117 154] ; [142 247],[106.3469697 164.6530303] ; [152.6530303 236.3469697],0
d5,1,0.090657,2.862667,[216  53] ; [331  57],[223.96194825  45.03805175] ; [323.03805175  64.96194825],0
a7,1,0.098407,2.73117,[185  86] ; [287 100],[194.39513678  76.60486322] ; [277.60486322 109.39513678],0
p11,1,0.099143,2.719281,[215  56] ; [328  61],[222.95909091  48.04090909] ; [320.04090909  68.95909091],0
p12,1,0.102473,2.666619,[ 18 250] ; [ 40 344],[ 23.8404908 244.1595092] ; [ 34.1595092 349.8404908],0
s5,1,0.12774,2.319761,[ 80 181] ; [135 235],[ 88.93026941 172.06973059] ; [126.06973059 243.93026941],0
r1,1,0.137508,2.205626,[217  53] ; [329  59],[224.04255319  45.95744681] ; [321.95744681  66.04255319],0
n2,1,0.168473,1.89648,[40 17] ; [51 12],[43.225 13.775] ; [47.775 15.225],0
s2,1,0.187516,1.737028,[132 137] ; [208 175],[140.27607362 128.72392638] ; [199.72392638 183.27607362],0
a6,1,0.188963,1.725684,[175  95] ; [269 117],[182.74390244  87.25609756] ; [261.25609756 124.74390244],0
v4,1,0.206071,1.598819,[261   9] ; [366  21],[257.67123288  12.32876712] ; [369.32876712  17.67123288],0
u1,1,0.236258,1.402782,[ 49 222] ; [ 85 304],[ 55.02121212 215.97878788] ; [ 78.97878788 310.02121212],0
u4,1,0.251667,1.314026,[  4 267] ; [ 11 378],[  6.15909091 264.84090909] ; [  8.84090909 380.15909091],0
n1,1,0.265491,1.239897,[26 29] ; [23 39],[23.03418803 31.96581197] ; [25.96581197 36.03418803],0
p8,1,0.30003,1.07406,[140 130] ; [211 166],[146.47604328 123.52395672] ; [204.52395672 172.47604328],0
p6,1,0.303501,1.058749,[103 167] ; [159 218],[109.33539413 160.66460587] ; [152.66460587 224.33539413],0
n6,1,0.31848,0.995179,[236  34] ; [347  39],[239.95426829  30.04573171] ; [343.04573171  42.95426829],0
p4,1,0.398091,0.714086,[168 102] ; [250 132],[173.09815951  96.90184049] ; [244.90184049 137.09815951],0
a2,1,0.446682,0.579058,[ 66 205] ; [105 284],[ 70.21363636 200.78636364] ; [100.78636364 288.21363636],0
a8,1,0.50643,0.441436,[ 39 210] ; [ 61 283],[ 41.98988196 207.01011804] ; [ 58.01011804 285.98988196],0
b4,1,0.51877,0.416339,[152 119] ; [228 161],[156.03030303 114.96969697] ; [223.96969697 165.03030303],0
u3,1,0.633731,0.227036,[50 33] ; [51 39],[48.4566474 34.5433526] ; [52.5433526 37.4566474],0
r4,1,0.642835,0.215054,[254  17] ; [361  28],[252.52272727  18.47727273] ; [362.47727273  26.52272727],0
p1,1,0.646673,0.21012,[ 25 244] ; [ 32 355],[ 23.37347561 245.62652439] ; [ 33.62652439 353.37347561],0
