Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,66.754643,[29 16] ; [267   6],[41.88679245  3.11320755] ; [254.11320755  18.88679245],1
v4,1,0.0,60.772395,[28 16] ; [266   8],[40.67924528  3.32075472] ; [253.32075472  20.67924528],1
r1,1,0.0,59.666338,[16 31] ; [232  41],[36.425 10.575] ; [211.575  61.425],1
r2,1,0.0,56.799573,[28 16] ; [263   9],[40.51898734  3.48101266] ; [250.48101266  21.51898734],1
p2,1,1.8e-05,18.438369,[24 22] ; [222  52],[35.3625 10.6375] ; [210.6375  63.3625],1
n6,1,2.2e-05,18.040384,[24 21] ; [224  50],[34.98432602 10.01567398] ; [213.01567398  60.98432602],1
p9,1,3.4e-05,17.194518,[25 22] ; [216  51],[36.07324841 10.92675159] ; [204.92675159  62.07324841],1
p11,1,7.4e-05,15.695527,[22 25] ; [206  68],[33.38317757 13.61682243] ; [194.61682243  79.38317757],1
s6,1,8.3e-05,15.480734,[15 31] ; [172  99],[27.13564669 18.86435331] ; [159.86435331 111.13564669],1
n4,1,0.001843,9.699472,[23 24] ; [196  77],[32.165625 14.834375] ; [186.834375  86.165625],0
s8,1,0.005056,7.859213,[ 7 39] ; [ 99 174],[15.28526646 30.71473354] ; [ 90.71473354 182.28526646],0
p4,1,0.008904,6.841916,[15 32] ; [143 129],[23.27899687 23.72100313] ; [134.72100313 137.27899687],0
n3,1,0.01053,6.542997,[11 10] ; [57 14],[15.52173913  5.47826087] ; [52.47826087 18.52173913],0
p10,1,0.012629,6.220366,[27 18] ; [209  61],[33.71428571 11.28571429] ; [202.28571429  67.71428571],0
a6,1,0.013444,6.109783,[29 18] ; [214  59],[35.690625 11.309375] ; [207.309375  65.690625],0
a3,1,0.026282,4.937346,[25 21] ; [194  80],[31.48125 14.51875] ; [187.51875  86.48125],0
p7,1,0.028576,4.792961,[18 26] ; [157 111],[24.67948718 19.32051282] ; [150.32051282 117.67948718],0
s5,1,0.046586,3.960263,[ 6 37] ; [ 76 192],[11.33762058 31.66237942] ; [ 70.66237942 197.33762058],0
p3,1,0.048933,3.877655,[12 35] ; [111 162],[18.065625 28.934375] ; [104.934375 168.065625],0
a5,1,0.051486,3.792402,[26 21] ; [191  83],[31.77258567 15.22741433] ; [185.22741433  88.77258567],0
s7,1,0.053017,3.743381,[12 32] ; [112 150],[17.83006536 26.16993464] ; [106.16993464 155.83006536],0
a1,1,0.053877,3.716506,[ 5 42] ; [ 11 263],[ 2.34267913 44.65732087] ; [ 13.65732087 260.34267913],0
u3,1,0.069663,3.290934,[ 8 13] ; [47 31],[11.66666667  9.33333333] ; [43.33333333 34.66666667],0
s4,1,0.072033,3.236073,[13 34] ; [ 45 225],[ 8.59936909 38.40063091] ; [ 49.40063091 220.59936909],0
d1,1,0.088463,2.902129,[21 26] ; [159 115],[26.35514019 20.64485981] ; [153.64485981 120.35514019],0
d3,1,0.088848,2.89512,[30 16] ; [210  63],[34.60815047 11.39184953] ; [205.39184953  67.60815047],0
v3,1,0.094471,2.796494,[ 8 38] ; [ 78 188],[12.67948718 33.32051282] ; [ 73.32051282 192.67948718],0
d4,1,0.10066,2.69506,[35 12] ; [230  43],[38.921875  8.078125] ; [226.078125  46.921875],0
s2,1,0.100873,2.691686,[16 30] ; [131 143],[21.13125 24.86875] ; [125.86875 148.13125],0
s3,1,0.155441,2.018024,[20 26] ; [149 123],[24.44654088 21.55345912] ; [144.55345912 127.44654088],0
v2,1,0.165117,1.926728,[16 30] ; [120 142],[20.31168831 25.68831169] ; [115.68831169 146.31168831],0
a2,1,0.191073,1.709327,[ 8 39] ; [ 71 203],[11.56697819 35.43302181] ; [ 67.43302181 206.56697819],0
p8,1,0.194924,1.68,[16 29] ; [124 146],[20. 25.] ; [120. 150.],0
u1,1,0.200833,1.636306,[ 5 42] ; [ 50 224],[ 8.0529595 38.9470405] ; [ 46.9470405 227.0529595],0
a4,1,0.227667,1.455376,[15 32] ; [113 161],[18.74143302 28.25856698] ; [109.25856698 164.74143302],0
