Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.52381,[19 38] ; [20  1],[28.5 28.5] ; [10.5 10.5],1
v3,1,0.293713,1.102524,[18 40] ; [ 4 17],[16.15189873 41.84810127] ; [ 5.84810127 15.15189873],0
p10,1,0.293866,1.101825,[15 44] ; [ 3 18],[13.275 45.725] ; [ 4.725 16.275],0
b5,1,0.322423,0.979092,[32 27] ; [14  7],[33.925 25.075] ; [12.075  8.925],0
a7,1,0.348878,0.877536,[29 29] ; [13  8],[30.83544304 27.16455696] ; [11.16455696  9.83544304],0
d1,1,0.382395,0.762989,[17 42] ; [ 4 17],[15.4875 43.5125] ; [ 5.5125 15.4875],0
n2,1,0.415439,0.663182,[13 11] ; [5 2],[13.93548387 10.06451613] ; [4.06451613 2.93548387],0
u1,1,0.439469,0.59767,[ 1 58] ; [ 1 20],[ 1.475 57.525] ; [ 0.525 20.475],0
b1,1,0.445876,0.581114,[28 31] ; [12  9],[29.5 29.5] ; [10.5 10.5],0
n3,1,0.462562,0.539688,[14 11] ; [5 2],[14.84375 10.15625] ; [4.15625 2.84375],0
v2,1,0.468231,0.526148,[19 37] ; [ 9 12],[20.36363636 35.63636364] ; [ 7.63636364 13.36363636],0
u3,1,0.475336,0.509546,[20 17] ; [6 8],[18.8627451 18.1372549] ; [7.1372549 6.8627451],0
s5,1,0.487984,0.480968,[ 8 51] ; [ 4 16],[ 8.96202532 50.03797468] ; [ 3.03797468 16.96202532],0
s4,1,0.49877,0.457552,[13 46] ; [ 3 17],[11.94936709 47.05063291] ; [ 4.05063291 15.94936709],0
s1,1,0.579085,0.307717,[ 5 54] ; [ 1 20],[ 4.425 54.575] ; [ 1.575 19.425],0
d3,1,0.580556,0.305337,[24 35] ; [10 11],[25.075 33.925] ; [ 8.925 12.075],0
n5,1,0.601975,0.272028,[32 27] ; [10 11],[30.975 28.025] ; [11.025  9.975],0
a6,1,0.634452,0.226071,[26 33] ; [ 8 13],[25.075 33.925] ; [ 8.925 12.075],0
d2,1,0.658638,0.195182,[19 39] ; [ 8 13],[19.82278481 38.17721519] ; [ 7.17721519 13.82278481],0
n6,1,0.72913,0.119912,[39 20] ; [13  8],[38.35 20.65] ; [13.65  7.35],0
a3,1,0.746121,0.10482,[22 37] ; [ 7 14],[21.3875 37.6125] ; [ 7.6125 13.3875],0
r1,1,0.75564,0.096852,[36 23] ; [12  9],[35.4 23.6] ; [12.6  8.4],0
a1,1,0.776243,0.08078,[ 2 57] ; [ 1 20],[ 2.2125 56.7875] ; [ 0.7875 20.2125],0
d4,1,0.841791,0.039841,[34 23] ; [12  9],[33.61538462 23.38461538] ; [12.38461538  8.61538462],0
r2,1,0.852956,0.034354,[43 15] ; [16  5],[43.3164557 14.6835443] ; [15.6835443  5.3164557],0
v1,1,0.867102,0.028003,[13 46] ; [ 5 16],[13.275 45.725] ; [ 4.725 16.275],0
n4,1,0.88351,0.021469,[32 27] ; [11 10],[31.7125 27.2875] ; [11.2875  9.7125],0
p1,1,0.883818,0.021354,[ 5 54] ; [ 2 19],[ 5.1625 53.8375] ; [ 1.8375 19.1625],0
a4,1,0.883818,0.021354,[ 5 54] ; [ 2 19],[ 5.1625 53.8375] ; [ 1.8375 19.1625],0
s8,1,0.8989,0.016142,[12 47] ; [ 4 17],[11.8 47.2] ; [ 4.2 16.8],0
