Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,318.406561,[332  38] ; [ 79 258],[215.09193777 154.90806223] ; [195.90806223 141.09193777],1
s7,1,0.0,136.33817,[258  98] ; [ 90 235],[181.92070485 174.07929515] ; [166.07929515 158.92070485],1
s6,1,0.0,130.616139,[325  43] ; [162 172],[255.29344729 112.70655271] ; [231.70655271 102.29344729],1
s8,1,0.0,90.560759,[234 137] ; [ 93 246],[170.86901408 200.13098592] ; [156.13098592 182.86901408],1
s5,1,0.0,52.052683,[170 187] ; [ 71 261],[124.87227866 232.12772134] ; [116.12772134 215.87227866],1
s4,1,5e-06,20.999123,[ 80 287] ; [ 31 306],[ 57.86505682 309.13494318] ; [ 53.13494318 283.86505682],1
p6,1,6.9e-05,15.84825,[161 205] ; [ 99 237],[135.55555556 230.44444444] ; [124.44444444 211.55555556],1
p12,1,0.000174,14.098016,[ 44 324] ; [ 14 322],[ 30.31818182 337.68181818] ; [ 27.68181818 308.31818182],1
n5,1,0.000201,13.826383,[296  74] ; [229 109],[274.36440678  95.63559322] ; [250.63559322  87.36440678],1
d1,1,0.000647,11.635515,[252 121] ; [188 153],[229.85994398 143.14005602] ; [210.14005602 130.85994398],1
d2,1,0.000654,11.614727,[209 161] ; [149 192],[186.30098453 183.69901547] ; [171.69901547 169.30098453],1
u1,1,0.000742,11.380321,[ 95 278] ; [ 52 289],[ 76.79411765 296.20588235] ; [ 70.20588235 270.79411765],1
p9,1,0.000915,10.992247,[322  43] ; [267  71],[305.81081081  59.18918919] ; [283.18918919  54.81081081],1
p4,1,0.001265,10.392603,[244 124] ; [184 154],[223.09348442 144.90651558] ; [204.90651558 133.09348442],0
p10,1,0.001399,10.206471,[316  52] ; [257  79],[299.52272727  68.47727273] ; [273.47727273  62.52272727],0
a2,1,0.003181,8.700605,[115 258] ; [ 72 269],[ 97.69047619 275.30952381] ; [ 89.30952381 251.69047619],0
d4,1,0.005722,7.635866,[326  43] ; [275  65],[312.79125529  56.20874471] ; [288.20874471  51.79125529],0
a3,1,0.006229,7.482743,[286  85] ; [231 109],[269.77074543 101.22925457] ; [247.22925457  92.77074543],0
v3,1,0.009421,6.741273,[164 192] ; [119 209],[147.29239766 208.70760234] ; [135.70760234 192.29239766],0
u4,1,0.011879,6.328898,[ 14 359] ; [  3 338],[  8.88095238 364.11904762] ; [  8.11904762 332.88095238],0
n6,1,0.013703,6.075992,[319  48] ; [273  68],[306.8700565  60.1299435] ; [285.1299435  55.8700565],0
a4,1,0.0145,5.976249,[191 181] ; [143 196],[174.75105485 197.24894515] ; [159.24894515 179.75105485],0
v4,1,0.031528,4.623972,[366   7] ; [322  16],[360.93389592  12.06610408] ; [327.06610408  10.93389592],0
r2,1,0.034157,4.486809,[367   5] ; [325  13],[362.56901408   9.43098592] ; [329.43098592   8.56901408],0
s1,1,0.04429,4.045463,[ 18 351] ; [  7 330],[ 13.06657224 355.93342776] ; [ 11.93342776 325.06657224],0
a6,1,0.045027,4.017644,[245 124] ; [250  91],[257.26056338 111.73943662] ; [237.73943662 103.26056338],0
n4,1,0.045843,3.987354,[302  70] ; [255  85],[291.01685393  80.98314607] ; [265.98314607  74.01685393],0
p7,1,0.06336,3.447171,[247 110] ; [210 126],[235.42424242 121.57575758] ; [221.57575758 114.42424242],0
v1,1,0.067752,3.336654,[214 148] ; [175 160],[202.03443329 159.96556671] ; [186.96556671 148.03443329],0
u3,1,0.0742,3.187564,[60 25] ; [64 46],[54.05128205 30.94871795] ; [69.94871795 40.05128205],0
p3,1,0.090518,2.865132,[195 173] ; [159 182],[183.74047955 184.25952045] ; [170.25952045 170.74047955],0
p5,1,0.092303,2.833751,[ 48 318] ; [ 31 309],[ 40.95467422 325.04532578] ; [ 38.04532578 301.95467422],0
n2,1,0.107121,2.596195,[55 16] ; [47 25],[50.64335664 20.35664336] ; [51.35664336 20.64335664],0
n1,1,0.112124,2.524029,[29 42] ; [20 51],[24.5 46.5] ; [24.5 46.5],0
d5,1,0.13598,2.222872,[314  56] ; [275  66],[306.51195499  63.48804501] ; [282.48804501  58.51195499],0
b3,1,0.155554,2.016924,[ 95 131] ; [ 71 130],[ 87.85948478 138.14051522] ; [ 78.14051522 122.85948478],0
