Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,70.909754,[126  30] ; [ 89 148],[85.34351145 70.65648855] ; [129.65648855 107.34351145],1
s3,1,0.0,32.643774,[114  39] ; [107 130],[86.7 66.3] ; [134.3 102.7],1
s6,1,0.0,31.565354,[138  18] ; [150  89],[113.74177215  42.25822785] ; [174.25822785  64.74177215],1
p5,1,0.0,30.292154,[ 42 115] ; [ 16 222],[ 23.05316456 133.94683544] ; [ 34.94683544 203.05316456],1
s8,1,0.0,29.554073,[105  51] ; [ 94 145],[78.59240506 77.40759494] ; [120.40759494 118.59240506],1
s7,1,3.5e-05,17.151348,[100  50] ; [102 125],[80.37135279 69.62864721] ; [121.62864721 105.37135279],1
a3,1,0.000571,11.867282,[132  24] ; [165  73],[117.59390863  38.40609137] ; [179.40609137  58.59390863],1
d1,1,0.000808,11.223675,[115  42] ; [136 104],[99.26196474 57.73803526] ; [151.73803526  88.26196474],1
s4,1,0.000965,10.894165,[ 35 119] ; [ 25 214],[ 23.51145038 130.48854962] ; [ 36.48854962 202.51145038],1
d4,1,0.001224,10.453612,[143  13] ; [191  49],[131.57575758  24.42424242] ; [202.42424242  37.57575758],0
p6,1,0.001467,10.119429,[83 71] ; [ 89 148],[67.74424552 86.25575448] ; [104.25575448 132.74424552],0
p10,1,0.001548,10.020129,[147   9] ; [198  39],[136.94656489  19.05343511] ; [208.05343511  28.94656489],0
a5,1,0.002134,9.430149,[136  21] ; [177  63],[123.78085642  33.21914358] ; [189.21914358  50.78085642],0
d5,1,0.003231,8.671946,[141  15] ; [190  50],[130.39393939  25.60606061] ; [200.60606061  39.39393939],0
p7,1,0.007489,7.151652,[121  32] ; [155  78],[109.39896373  43.60103627] ; [166.60103627  66.39896373],0
p8,1,0.010189,6.601518,[105  50] ; [128 106],[92.84061697 62.15938303] ; [140.15938303  93.84061697],0
a4,1,0.012793,6.197559,[89 68] ; [104 133],[76.90609137 80.09390863] ; [116.09390863 120.90609137],0
p9,1,0.014142,6.020345,[147   9] ; [205  32],[139.72519084  16.27480916] ; [212.27480916  24.72519084],0
p1,1,0.01558,5.84968,[ 22 135] ; [ 16 223],[ 15.06565657 141.93434343] ; [ 22.93434343 216.06565657],0
p12,1,0.016191,5.782064,[ 22 135] ; [ 16 222],[ 15.10379747 141.89620253] ; [ 22.89620253 215.10379747],0
b5,1,0.035965,4.398751,[89 68] ; [161  79],[98.86649874 58.13350126] ; [151.13350126  88.86649874],0
r4,1,0.038932,4.263832,[152   5] ; [220  20],[147.11335013   9.88664987] ; [224.88664987  15.11335013],0
p4,1,0.049736,3.850321,[116  40] ; [156  84],[107.15151515  48.84848485] ; [164.84848485  75.15151515],0
p3,1,0.05109,3.805336,[99 58] ; [127 112],[89.6010101 67.3989899] ; [136.3989899 102.6010101],0
u1,1,0.064593,3.415341,[ 41 116] ; [ 44 196],[ 33.61460957 123.38539043] ; [ 51.38539043 188.61460957],0
d2,1,0.069677,3.290616,[88 68] ; [113 127],[79.18181818 76.81818182] ; [121.81818182 118.18181818],0
a2,1,0.081881,3.027159,[ 49 108] ; [ 56 184],[ 41.52392947 115.47607053] ; [ 63.47607053 176.52392947],0
a6,1,0.086058,2.946609,[99 57] ; [172  68],[106.75757576  49.24242424] ; [164.24242424  75.75757576],0
v4,1,0.101789,2.677284,[154   2] ; [230  10],[151.27272727   4.72727273] ; [232.72727273   7.27272727],0
n2,1,0.11524,2.480843,[25  3] ; [28 10],[22.48484848  5.51515152] ; [30.51515152  7.48484848],0
r1,1,0.178065,1.813704,[137  19] ; [198  41],[132.30379747  23.69620253] ; [202.69620253  36.30379747],0
