Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,35.092951,[ 70 182] ; [177 163],[105.14189189 146.85810811] ; [141.85810811 198.14189189],1
v2,1,0.0,31.347177,[118 130] ; [242 102],[150.81081081  97.18918919] ; [209.18918919 134.81081081],1
n5,1,3e-05,17.410909,[179  77] ; [296  56],[200.  56.] ; [275.  77.],1
p4,1,3.9e-05,16.915153,[141 117] ; [250 103],[165.10310966  92.89689034] ; [225.89689034 127.10310966],1
p3,1,0.000113,14.898419,[117 142] ; [215 138],[140.50326797 118.49673203] ; [191.49673203 161.50326797],1
p6,1,0.000164,14.209924,[ 82 174] ; [165 184],[104.51570248 151.48429752] ; [142.48429752 206.51570248],1
s8,1,0.000183,13.998996,[103 155] ; [195 158],[125.83306056 132.16693944] ; [172.16693944 180.83306056],1
p8,1,0.000856,11.116217,[121 135] ; [212 136],[141.13907285 114.86092715] ; [191.86092715 156.13907285],1
s5,1,0.001023,10.78474,[ 74 174] ; [147 194],[ 93.05263158 154.94736842] ; [127.94736842 213.05263158],0
p12,1,0.003469,8.542993,[ 12 246] ; [ 40 313],[ 21.95744681 236.04255319] ; [ 30.04255319 322.95744681],0
v4,1,0.00409,8.243445,[238  18] ; [345   8],[245.07060755  10.92939245] ; [337.92939245  15.07060755],0
p7,1,0.004288,8.157443,[157  98] ; [249  94],[173.1270903  81.8729097] ; [232.8729097 110.1270903],0
p5,1,0.009114,6.800332,[ 22 236] ; [ 55 297],[ 32.56721311 225.43278689] ; [ 44.43278689 307.56721311],0
s6,1,0.010712,6.512424,[166  88] ; [260  87],[180.03993344  73.96006656] ; [245.96006656 101.03993344],0
p10,1,0.02628,4.937532,[227  30] ; [329  23],[234.63382594  22.36617406] ; [321.36617406  30.63382594],0
s2,1,0.029828,4.719162,[124 134] ; [201 152],[137.23404255 120.76595745] ; [187.76595745 165.23404255],0
r1,1,0.030027,4.707728,[200  58] ; [298  55],[210.28477905  47.71522095] ; [287.71522095  65.28477905],0
p11,1,0.032103,4.592997,[203  56] ; [302  53],[213.02117264  45.97882736] ; [291.97882736  63.02117264],0
p2,1,0.037089,4.346312,[217  40] ; [317  35],[225.34975369  31.65024631] ; [308.65024631  43.34975369],0
r4,1,0.037192,4.3416,[229  30] ; [331  24],[236.22149837  22.77850163] ; [323.77850163  31.22149837],0
r2,1,0.038902,4.26516,[238  16] ; [341  10],[243.08429752  10.91570248] ; [335.91570248  15.08429752],0
b5,1,0.046248,3.972526,[145 114] ; [227 128],[156.91856678 102.08143322] ; [215.08143322 139.91856678],0
b2,1,0.051904,3.778869,[47 97] ; [ 97 130],[55.89218329 88.10781671] ; [ 88.10781671 138.89218329],0
b3,1,0.051904,3.778869,[47 97] ; [ 97 130],[55.89218329 88.10781671] ; [ 88.10781671 138.89218329],0
n4,1,0.055016,3.681598,[198  61] ; [292  61],[207.36928105  51.63071895] ; [282.63071895  70.36928105],0
u1,1,0.077113,3.12472,[ 46 213] ; [ 84 271],[ 54.83713355 204.16286645] ; [ 75.16286645 279.83713355],0
s1,1,0.099351,2.715939,[ 10 247] ; [  6 343],[  6.78547855 250.21452145] ; [  9.21452145 339.78547855],0
a8,1,0.104036,2.642551,[ 28 211] ; [ 53 266],[ 34.69354839 204.30645161] ; [ 46.30645161 272.69354839],0
u4,1,0.111688,2.530176,[  3 256] ; [ 11 344],[  5.90553746 253.09446254] ; [  8.09446254 346.90553746],0
u3,1,0.113736,2.501533,[30 31] ; [50 30],[34.60992908 26.39007092] ; [45.39007092 34.60992908],0
s7,1,0.132417,2.263943,[121 128] ; [186 153],[130.00510204 118.99489796] ; [176.99489796 162.00510204],0
a5,1,0.165717,1.92127,[199  60] ; [289  66],[205.85016287  53.14983713] ; [282.14983713  72.85016287],0
a1,1,0.165929,1.91934,[  9 250] ; [ 21 334],[ 12.65472313 246.34527687] ; [ 17.34527687 337.65472313],0
n6,1,0.209932,1.571892,[219  39] ; [311  41],[224.16393443  33.83606557] ; [305.83606557  46.16393443],0
n1,1,0.229941,1.441227,[28 48] ; [30 34],[31.48571429 44.51428571] ; [26.51428571 37.48571429],0
s4,1,0.323727,0.97383,[ 49 208] ; [ 56 294],[ 44.45634267 212.54365733] ; [ 60.54365733 289.45634267],0
a4,1,0.366983,0.813856,[128 131] ; [188 166],[133.51386623 125.48613377] ; [182.48613377 171.51386623],0
b4,1,0.36744,0.812303,[146 113] ; [213 142],[151.43485342 107.56514658] ; [207.56514658 147.43485342],0
d3,1,0.374001,0.790326,[202  56] ; [267  88],[197.39314845  60.60685155] ; [271.60685155  83.39314845],0
d4,1,0.440031,0.596201,[230  29] ; [322  33],[232.84690554  26.15309446] ; [319.15309446  35.84690554],0
u2,1,0.455886,0.555978,[33 29] ; [47 32],[35.17730496 26.82269504] ; [44.82269504 34.17730496],0
a6,1,0.458172,0.550356,[185  74] ; [243 111],[180.83523654  78.16476346] ; [247.16476346 106.83523654],0
p1,1,0.489832,0.476896,[ 18 240] ; [ 30 323],[ 20.26841244 237.73158756] ; [ 27.73158756 325.26841244],0
a3,1,0.51782,0.418234,[196  63] ; [275  78],[199.32843137  59.67156863] ; [271.67156863  81.32843137],0
d1,1,0.564751,0.331545,[182  77] ; [257  98],[185.18078176  73.81921824] ; [253.81921824 101.18078176],0
