Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,57.995947,[264   8] ; [35 18],[250.24  21.76] ; [48.76  4.24],1
r2,1,0.0,31.872085,[263   6] ; [40 11],[254.709375  14.290625] ; [48.290625  2.709375],1
a5,1,2.3e-05,17.903186,[225  47] ; [30 23],[213.41538462  58.58461538] ; [41.58461538 11.41538462],1
a6,1,0.000578,11.845794,[197  73] ; [26 27],[186.40866873  83.59133127] ; [36.59133127 16.40866873],1
r3,1,0.003185,8.698132,[268   3] ; [49  4],[265.14506173   5.85493827] ; [51.85493827  1.14506173],0
a2,1,0.005493,7.709605,[ 81 191] ; [ 6 47],[ 72.81230769 199.18769231] ; [14.18769231 38.81230769],0
u1,1,0.00589,7.583599,[ 67 205] ; [ 4 49],[ 59.42153846 212.57846154] ; [11.57846154 41.42153846],0
v4,1,0.014052,6.031642,[264   7] ; [47  5],[260.93188854  10.06811146] ; [50.06811146  1.93188854],0
a7,1,0.01838,5.559605,[206  65] ; [32 21],[199.06790123  71.93209877] ; [38.93209877 14.06790123],0
d2,1,0.020051,5.40745,[149 121] ; [20 33],[141.26934985 128.73065015] ; [27.73065015 25.26934985],0
a3,1,0.023832,5.106794,[213  58] ; [34 19],[206.59567901  64.40432099] ; [40.40432099 12.59567901],0
p2,1,0.038146,4.29851,[240  29] ; [41 11],[235.47975078  33.52024922] ; [45.52024922  6.47975078],0
a4,1,0.039689,4.231144,[139 132] ; [19 34],[132.15432099 138.84567901] ; [25.84567901 27.15432099],0
s1,1,0.042802,4.103209,[  6 261] ; [ 4 49],[  8.34375 258.65625] ; [ 1.65625 51.34375],0
b1,1,0.049837,3.846923,[ 90 182] ; [25 28],[ 96.24615385 175.75384615] ; [18.75384615 34.24615385],0
d1,1,0.069981,3.283468,[184  88] ; [29 24],[178.26461538  93.73538462] ; [34.73538462 18.26461538],0
a8,1,0.12267,2.382899,[ 41 197] ; [ 4 44],[ 37.44755245 200.55244755] ; [ 7.55244755 40.44755245],0
d4,1,0.189161,1.724137,[238  33] ; [43 10],[235.03395062  35.96604938] ; [45.96604938  7.03395062],0
s8,1,0.192801,1.696082,[142 125] ; [23 30],[137.671875 129.328125] ; [27.328125 25.671875],0
u2,1,0.213613,1.546767,[36 23] ; [ 8 10],[33.71428571 25.28571429] ; [10.28571429  7.71428571],0
s5,1,0.302294,1.064047,[104 162] ; [15 33],[100.8089172 165.1910828] ; [18.1910828 29.8089172],0
b3,1,0.317113,1.000817,[72 98] ; [12 24],[ 69.32038835 100.67961165] ; [14.67961165 21.32038835],0
b2,1,0.317113,1.000817,[72 98] ; [12 24],[ 69.32038835 100.67961165] ; [14.67961165 21.32038835],0
n2,1,0.333759,0.93426,[34  9] ; [10  5],[32.62068966 10.37931034] ; [11.37931034  3.62068966],0
u3,1,0.358846,0.841927,[38 21] ; [10  9],[36.30769231 22.69230769] ; [11.69230769  7.30769231],0
s7,1,0.363212,0.826759,[147 111] ; [25 25],[144.07792208 113.92207792] ; [27.92207792 22.07792208],0
n4,1,0.398166,0.713857,[223  48] ; [41 12],[220.81481481  50.18518519] ; [43.18518519  9.81481481],0
d5,1,0.405438,0.692139,[232  39] ; [43 10],[230.0154321  40.9845679] ; [44.9845679  8.0154321],0
p12,1,0.408196,0.684049,[ 31 236] ; [ 4 48],[ 29.29467085 237.70532915] ; [ 5.70532915 46.29467085],0
d3,1,0.438747,0.599558,[203  68] ; [37 16],[200.74074074  70.25925926] ; [39.25925926 13.74074074],0
p8,1,0.47841,0.502485,[159 105] ; [28 23],[156.72380952 107.27619048] ; [30.27619048 20.72380952],0
p6,1,0.487096,0.482934,[120 143] ; [25 24],[122.2275641 140.7724359] ; [22.7724359 26.2275641],0
a1,1,0.539198,0.377029,[ 16 256] ; [ 2 51],[ 15.06461538 256.93538462] ; [ 2.93538462 50.06461538],0
p10,1,0.543267,0.369518,[227  38] ; [42  9],[225.58544304  39.41455696] ; [43.41455696  7.58544304],0
v3,1,0.551998,0.35375,[161 103] ; [30 23],[159.06624606 104.93375394] ; [31.93375394 21.06624606],0
p3,1,0.579192,0.307542,[157 111] ; [32 19],[158.78369906 109.21630094] ; [30.21630094 20.78369906],0
s4,1,0.579436,0.307147,[ 33 235] ; [ 8 45],[ 34.2305296 233.7694704] ; [ 6.7694704 46.2305296],0
u4,1,0.5834,0.300771,[  9 263] ; [ 1 52],[  8.36923077 263.63076923] ; [ 1.63076923 51.36923077],0
p5,1,0.590568,0.289458,[ 38 231] ; [ 9 44],[ 39.26397516 229.73602484] ; [ 7.73602484 45.26397516],0
p11,1,0.609041,0.261573,[223  49] ; [45  8],[224.29538462  47.70461538] ; [43.70461538  9.29538462],0
n5,1,0.616598,0.250678,[221  48] ; [42 11],[219.71118012  49.28881988] ; [43.28881988  9.71118012],0
p1,1,0.632983,0.228038,[ 26 244] ; [ 4 49],[ 25.07739938 244.92260062] ; [ 4.92260062 48.07739938],0
n6,1,0.634824,0.225576,[234  34] ; [45  8],[232.93457944  35.06542056] ; [46.06542056  6.93457944],0
p9,1,0.64163,0.216616,[235  29] ; [46  7],[234.01892744  29.98107256] ; [46.98107256  6.01892744],0
