Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000507,12.091429,[13 32] ; [12  3],[18.75 26.25] ; [6.25 8.75],1
r2,1,0.000876,11.071847,[18 25] ; [13  1],[23.38596491 19.61403509] ; [7.61403509 6.38596491],1
d5,1,0.003583,8.484136,[23 22] ; [14  1],[27.75 17.25] ; [9.25 5.75],0
p8,1,0.015802,5.824785,[ 5 38] ; [6 9],[ 8.15517241 34.84482759] ; [ 2.84482759 12.15517241],0
p2,1,0.019076,5.494505,[12 33] ; [9 6],[15.75 29.25] ; [5.25 9.75],0
v2,1,0.026203,4.942588,[10 34] ; [8 7],[13.42372881 30.57627119] ; [ 4.57627119 10.42372881],0
n6,1,0.035808,4.406202,[18 25] ; [11  4],[21.5 21.5] ; [7.5 7.5],0
s8,1,0.036651,4.366577,[ 3 42] ; [ 4 11],[ 5.25 39.75] ; [ 1.75 13.25],0
s6,1,0.043114,4.090909,[ 9 36] ; [7 8],[12. 33.] ; [ 4. 11.],0
u2,1,0.050924,3.810784,[ 2 15] ; [3 3],[ 3.69565217 13.30434783] ; [1.30434783 4.69565217],0
a8,1,0.071415,3.250186,[ 4 39] ; [ 4 10],[ 6.03508772 36.96491228] ; [ 1.96491228 12.03508772],0
a7,1,0.100861,2.69188,[19 26] ; [10  5],[21.75 23.25] ; [7.25 7.75],0
d4,1,0.103843,2.645503,[29 16] ; [13  2],[31.5 13.5] ; [10.5  4.5],0
p9,1,0.142219,2.153786,[16 26] ; [9 6],[18.42105263 23.57894737] ; [6.57894737 8.42105263],0
b4,1,0.159599,1.978022,[27 18] ; [12  3],[29.25 15.75] ; [9.75 5.25],0
p11,1,0.17753,1.818182,[18 27] ; [9 6],[20.25 24.75] ; [6.75 8.25],0
n2,1,0.182698,1.775543,[ 9 14] ; [3 1],[10.22222222 12.77777778] ; [1.77777778 2.22222222],0
n5,1,0.223543,1.481481,[29 16] ; [7 8],[27. 18.] ; [9. 6.],0
n1,1,0.24421,1.356128,[10 13] ; [3 1],[11.07407407 11.92592593] ; [1.92592593 2.07407407],0
p7,1,0.290347,1.118012,[ 9 36] ; [ 5 10],[10.5 34.5] ; [ 3.5 11.5],0
s4,1,0.296621,1.089325,[ 8 37] ; [ 1 14],[ 6.75 38.25] ; [ 2.25 12.75],0
d3,1,0.371093,0.8,[21 24] ; [9 6],[22.5 22.5] ; [7.5 7.5],0
s3,1,0.383377,0.759845,[12 31] ; [6 9],[13.34482759 29.65517241] ; [ 4.65517241 10.34482759],0
p10,1,0.418047,0.655798,[15 28] ; [7 8],[16.31034483 26.68965517] ; [5.68965517 9.31034483],0
a5,1,0.45379,0.561167,[26 19] ; [7 8],[24.75 20.25] ; [8.25 6.75],0
v3,1,0.456057,0.555556,[ 8 37] ; [ 4 11],[ 9. 36.] ; [ 3. 12.],0
v1,1,0.47268,0.515704,[13 31] ; [ 3 12],[11.93220339 32.06779661] ; [ 4.06779661 10.93220339],0
a4,1,0.493248,0.469433,[16 28] ; [ 4 11],[14.91525424 29.08474576] ; [5.08474576 9.91525424],0
d2,1,0.603927,0.269113,[21 23] ; [6 9],[20.13559322 23.86440678] ; [6.86440678 8.13559322],0
s7,1,0.614684,0.253411,[ 9 32] ; [ 4 10],[ 9.69090909 31.30909091] ; [ 3.30909091 10.69090909],0
d1,1,0.645582,0.211516,[18 27] ; [ 5 10],[17.25 27.75] ; [5.75 9.25],0
b5,1,0.650147,0.205714,[18 27] ; [7 8],[18.75 26.25] ; [6.25 8.75],0
p5,1,0.746738,0.104293,[ 2 42] ; [ 1 14],[ 2.23728814 41.76271186] ; [ 0.76271186 14.23728814],0
u3,1,0.759209,0.093954,[ 2 15] ; [1 5],[ 2.2173913 14.7826087] ; [0.7826087 5.2173913],0
a6,1,0.763545,0.090498,[20 25] ; [6 9],[19.5 25.5] ; [6.5 8.5],0
b1,1,0.765594,0.088889,[22 23] ; [8 7],[22.5 22.5] ; [7.5 7.5],0
a3,1,0.801421,0.063257,[28 16] ; [9 6],[27.59322034 16.40677966] ; [9.40677966 5.59322034],0
p3,1,0.856428,0.032733,[10 35] ; [ 3 12],[ 9.75 35.25] ; [ 3.25 11.75],0
p4,1,0.863333,0.02963,[11 34] ; [ 4 11],[11.25 33.75] ; [ 3.75 11.25],0
n4,1,0.875821,0.02442,[29 16] ; [10  5],[29.25 15.75] ; [9.75 5.25],0
s5,1,0.92757,0.008263,[ 6 39] ; [ 2 12],[ 6.10169492 38.89830508] ; [ 1.89830508 12.10169492],0
b3,1,0.952263,0.003584,[12 21] ; [3 5],[12.07317073 20.92682927] ; [2.92682927 5.07317073],0
b2,1,0.952263,0.003584,[12 21] ; [3 5],[12.07317073 20.92682927] ; [2.92682927 5.07317073],0
s2,1,0.969872,0.001426,[ 9 35] ; [ 3 12],[ 8.94915254 35.05084746] ; [ 3.05084746 11.94915254],0
