Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000756,11.345605,[84 10] ; [5 5],[80.44230769 13.55769231] ; [8.55769231 1.44230769],1
b1,1,0.006239,7.479961,[26 68] ; [7 3],[29.82692308 64.17307692] ; [3.17307692 6.82692308],0
r1,1,0.007176,7.228369,[74 20] ; [4 6],[70.5 23.5] ; [7.5 2.5],0
v4,1,0.01222,6.278735,[87  6] ; [7 3],[84.87378641  8.12621359] ; [9.12621359 0.87378641],0
a1,1,0.018169,5.579746,[ 3 91] ; [2 8],[ 4.51923077 89.48076923] ; [0.48076923 9.51923077],0
d5,1,0.033545,4.51773,[75 19] ; [5 5],[72.30769231 21.69230769] ; [7.69230769 2.30769231],0
d1,1,0.033566,4.516665,[52 42] ; [2 8],[48.80769231 45.19230769] ; [5.19230769 4.80769231],0
a7,1,0.054807,3.687943,[73 21] ; [5 5],[70.5 23.5] ; [7.5 2.5],0
p9,1,0.054807,3.687943,[73 21] ; [5 5],[70.5 23.5] ; [7.5 2.5],0
p12,1,0.078144,3.103087,[ 5 89] ; [2 8],[ 6.32692308 87.67307692] ; [0.67307692 9.32692308],0
u2,1,0.079539,3.074307,[20 20] ; [6 1],[22.12765957 17.87234043] ; [3.87234043 3.12765957],0
p5,1,0.08082,3.048336,[ 5 88] ; [2 8],[ 6.32038835 86.67961165] ; [0.67961165 9.32038835],0
a3,1,0.097316,2.748984,[54 40] ; [3 7],[51.51923077 42.48076923] ; [5.48076923 4.51923077],0
p10,1,0.106011,2.6127,[69 24] ; [5 5],[66.81553398 26.18446602] ; [7.18446602 2.81553398],0
n6,1,0.128822,2.306638,[60 33] ; [4 6],[57.78640777 35.21359223] ; [6.21359223 3.78640777],0
s6,1,0.151939,2.052671,[52 40] ; [8 2],[54.11764706 37.88235294] ; [5.88235294 4.11764706],0
b4,1,0.161343,1.961592,[59 35] ; [4 6],[56.94230769 37.05769231] ; [6.05769231 3.94230769],0
a4,1,0.184645,1.759836,[28 66] ; [1 9],[26.21153846 67.78846154] ; [2.78846154 7.21153846],0
v2,1,0.193711,1.689166,[47 44] ; [3 7],[45.04950495 45.95049505] ; [4.95049505 5.04950495],0
p7,1,0.274533,1.193957,[67 23] ; [9 1],[68.4 21.6] ; [7.6 2.4],0
s3,1,0.312348,1.020723,[43 49] ; [3 7],[41.49019608 50.50980392] ; [4.50980392 5.49019608],0
n4,1,0.316301,1.00418,[32 62] ; [5 5],[33.44230769 60.55769231] ; [3.55769231 6.44230769],0
d3,1,0.326774,0.961638,[70 24] ; [6 4],[68.69230769 25.30769231] ; [7.30769231 2.69230769],0
s1,1,0.419484,0.65176,[ 4 90] ; [1 9],[ 4.51923077 89.48076923] ; [0.48076923 9.51923077],0
p3,1,0.465789,0.531948,[49 45] ; [4 6],[47.90384615 46.09615385] ; [5.09615385 4.90384615],0
a8,1,0.492593,0.470857,[ 4 79] ; [1 9],[ 4.46236559 78.53763441] ; [0.53763441 9.46236559],0
d4,1,0.527441,0.399319,[74 20] ; [7 3],[73.21153846 20.78846154] ; [7.78846154 2.21153846],0
p2,1,0.551418,0.354783,[76 16] ; [9 1],[76.66666667 15.33333333] ; [8.33333333 1.66666667],0
s8,1,0.554541,0.349245,[29 65] ; [4 6],[29.82692308 64.17307692] ; [3.17307692 6.82692308],0
n3,1,0.566501,0.328571,[12  6] ; [4 1],[12.52173913  5.47826087] ; [3.47826087 1.52173913],0
s4,1,0.597494,0.278792,[13 81] ; [2 8],[13.55769231 80.44230769] ; [1.44230769 8.55769231],0
n1,1,0.599275,0.276091,[ 5 13] ; [2 3],[ 5.47826087 12.52173913] ; [1.52173913 3.47826087],0
a5,1,0.604335,0.268507,[64 30] ; [6 4],[63.26923077 30.73076923] ; [6.73076923 3.26923077],0
p11,1,0.65106,0.204566,[69 25] ; [8 2],[69.59615385 24.40384615] ; [7.40384615 2.59615385],0
p6,1,0.655072,0.199566,[30 61] ; [4 6],[30.63366337 60.36633663] ; [3.36633663 6.63366337],0
r3,1,0.664283,0.188362,[88  6] ; [9 1],[87.67307692  6.32692308] ; [9.32692308 0.67307692],0
d2,1,0.746928,0.10413,[33 61] ; [3 7],[32.53846154 61.46153846] ; [3.46153846 6.53846154],0
u3,1,0.775012,0.081696,[20 19] ; [4 3],[20.34782609 18.65217391] ; [3.65217391 3.34782609],0
n2,1,0.781867,0.076667,[12  6] ; [3 2],[11.73913043  6.26086957] ; [3.26086957 1.73913043],0
p4,1,0.797469,0.065856,[51 43] ; [5 5],[50.61538462 43.38461538] ; [5.38461538 4.61538462],0
v3,1,0.813561,0.055618,[30 59] ; [3 7],[29.66666667 59.33333333] ; [3.33333333 6.66666667],0
b2,1,0.862902,0.029819,[10 41] ; [1 5],[ 9.84210526 41.15789474] ; [1.15789474 4.84210526],0
b3,1,0.862902,0.029819,[10 41] ; [1 5],[ 9.84210526 41.15789474] ; [1.15789474 4.84210526],0
s5,1,0.865416,0.028725,[25 66] ; [3 7],[25.22772277 65.77227723] ; [2.77227723 7.22772277],0
s7,1,0.897429,0.016618,[33 60] ; [3 6],[32.82352941 60.17647059] ; [3.17647059 5.82352941],0
s2,1,0.936593,0.006329,[36 57] ; [4 6],[36.11650485 56.88349515] ; [3.88349515 6.11650485],0
b5,1,0.968677,0.001542,[57 37] ; [6 4],[56.94230769 37.05769231] ; [6.05769231 3.94230769],0
v1,1,0.978478,0.000728,[36 55] ; [4 6],[36.03960396 54.96039604] ; [3.96039604 6.03960396],0
a6,1,0.979199,0.00068,[56 38] ; [6 4],[56.03846154 37.96153846] ; [5.96153846 4.03846154],0
