Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.325495,[44 29] ; [14 53],[30.24285714 42.75714286] ; [27.75714286 39.24285714],1
a8,1,0.002559,9.097806,[12 58] ; [ 1 62],[ 6.84210526 63.15789474] ; [ 6.15789474 56.84210526],0
a5,1,0.024682,5.046034,[53 20] ; [37 31],[46.59574468 26.40425532] ; [43.40425532 24.59574468],0
a3,1,0.028621,4.790264,[52 20] ; [37 31],[45.77142857 26.22857143] ; [43.22857143 24.77142857],0
n1,1,0.02908,4.762868,[14 12] ; [ 6 19],[10.19607843 15.80392157] ; [ 9.80392157 15.19607843],0
n3,1,0.047537,3.926282,[12 12] ; [20  6],[15.36  8.64] ; [16.64  9.36],0
p8,1,0.13273,2.260285,[17 56] ; [23 43],[21.00719424 51.99280576] ; [18.99280576 47.00719424],0
d2,1,0.141835,2.157932,[32 40] ; [22 46],[27.77142857 44.22857143] ; [26.22857143 41.77142857],0
a1,1,0.147486,2.098061,[ 8 65] ; [ 3 65],[ 5.69503546 67.30496454] ; [ 5.30496454 62.69503546],0
n2,1,0.14989,2.073365,[19  7] ; [14 12],[16.5  9.5] ; [16.5  9.5],0
p4,1,0.208941,1.578747,[21 52] ; [26 41],[24.50714286 48.49285714] ; [22.49285714 44.50714286],0
p11,1,0.213264,1.549129,[42 31] ; [32 36],[38.31205674 34.68794326] ; [35.68794326 32.31205674],0
a4,1,0.272701,1.203109,[29 44] ; [21 47],[25.88652482 47.11347518] ; [24.11347518 43.88652482],0
r2,1,0.31518,1.008844,[61  9] ; [55 13],[58.84057971 11.15942029] ; [57.15942029 10.84057971],0
s7,1,0.330416,0.947269,[22 46] ; [15 46],[19.50387597 48.49612403] ; [17.49612403 43.50387597],0
v2,1,0.350966,0.869961,[25 44] ; [27 34],[27.6 41.4] ; [24.4 36.6],0
v4,1,0.384603,0.755936,[54 17] ; [55 12],[56.07971014 14.92028986] ; [52.92028986 14.07971014],0
b2,1,0.391754,0.73349,[14 34] ; [ 8 30],[12.27906977 35.72093023] ; [ 9.72093023 28.27906977],0
b3,1,0.391754,0.73349,[14 34] ; [ 8 30],[12.27906977 35.72093023] ; [ 9.72093023 28.27906977],0
s8,1,0.408051,0.684472,[16 57] ; [19 49],[18.12056738 54.87943262] ; [16.87943262 51.12056738],0
p10,1,0.427775,0.628858,[36 36] ; [38 29],[38.33093525 33.66906475] ; [35.66906475 31.33093525],0
a2,1,0.454634,0.559074,[13 60] ; [ 9 59],[11.39007092 61.60992908] ; [10.60992908 57.39007092],0
u3,1,0.488729,0.479323,[12  9] ; [20 10],[13.17647059  7.82352941] ; [18.82352941 11.17647059],0
p2,1,0.492442,0.471187,[46 27] ; [39 29],[44.0070922 28.9929078] ; [40.9929078 27.0070922],0
b4,1,0.518678,0.416522,[39 34] ; [40 28],[40.90070922 32.09929078] ; [38.09929078 29.90070922],0
b1,1,0.553261,0.351507,[38 35] ; [32 36],[36.24113475 36.75886525] ; [33.75886525 34.24113475],0
r3,1,0.564315,0.332287,[55 18] ; [54 14],[56.43262411 16.56737589] ; [52.56737589 15.43262411],0
p5,1,0.568071,0.325921,[ 2 71] ; [ 3 63],[ 2.62589928 70.37410072] ; [ 2.37410072 63.62589928],0
d1,1,0.597345,0.279019,[29 44] ; [30 38],[30.54609929 42.45390071] ; [28.45390071 39.54609929],0
p9,1,0.599967,0.275045,[42 30] ; [42 25],[43.51079137 28.48920863] ; [40.48920863 26.51079137],0
p12,1,0.602344,0.271476,[ 2 70] ; [ 1 66],[ 1.55395683 70.44604317] ; [ 1.44604317 65.55395683],0
v3,1,0.614548,0.253605,[16 50] ; [18 46],[17.26153846 48.73846154] ; [16.73846154 47.26153846],0
d4,1,0.616075,0.251423,[51 21] ; [50 17],[52.31654676 19.68345324] ; [48.68345324 18.31654676],0
s1,1,0.664739,0.187818,[ 4 68] ; [ 5 63],[ 4.62857143 67.37142857] ; [ 4.37142857 63.62857143],0
a6,1,0.665953,0.186373,[47 25] ; [42 26],[45.77142857 26.22857143] ; [43.22857143 24.77142857],0
s3,1,0.667351,0.184716,[36 35] ; [32 36],[34.73381295 36.26618705] ; [33.26618705 34.73381295],0
s2,1,0.674876,0.175952,[23 49] ; [24 44],[24.17142857 47.82857143] ; [22.82857143 45.17142857],0
p7,1,0.702346,0.146043,[30 42] ; [25 40],[28.90510949 43.09489051] ; [26.09489051 38.90510949],0
v1,1,0.739201,0.11083,[27 43] ; [24 43],[26.05839416 43.94160584] ; [24.94160584 42.05839416],0
p3,1,0.760651,0.092797,[21 52] ; [18 50],[20.19148936 52.80851064] ; [18.80851064 49.19148936],0
r4,1,0.811612,0.056809,[48 25] ; [46 22],[48.66666667 24.33333333] ; [45.33333333 22.66666667],0
d3,1,0.813422,0.055703,[42 30] ; [41 27],[42.68571429 29.31428571] ; [40.31428571 27.68571429],0
u1,1,0.814436,0.055088,[ 5 68] ; [ 4 64],[ 4.65957447 68.34042553] ; [ 4.34042553 63.65957447],0
d5,1,0.818898,0.052424,[50 22] ; [46 22],[49.37142857 22.62857143] ; [46.62857143 21.37142857],0
a7,1,0.823221,0.04991,[47 26] ; [45 23],[47.63120567 25.36879433] ; [44.36879433 23.63120567],0
b5,1,0.834317,0.043751,[41 32] ; [37 31],[40.38297872 32.61702128] ; [37.61702128 30.38297872],0
s5,1,0.838281,0.041654,[12 60] ; [10 55],[11.5620438 60.4379562] ; [10.4379562 54.5620438],0
r1,1,0.877168,0.023889,[51 22] ; [46 21],[50.57857143 22.42142857] ; [46.42142857 20.57857143],0
s4,1,0.888745,0.01957,[ 7 66] ; [ 7 61],[ 7.24822695 65.75177305] ; [ 6.75177305 61.24822695],0
u2,1,0.917289,0.010785,[13  8] ; [19 11],[13.17647059  7.82352941] ; [18.82352941 11.17647059],0
p1,1,0.925268,0.008798,[ 5 67] ; [ 5 63],[ 5.14285714 66.85714286] ; [ 4.85714286 63.14285714],0
s6,1,0.947534,0.00433,[32 41] ; [29 38],[31.80714286 41.19285714] ; [29.19285714 37.80714286],0
