Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,47.854192,[142 159] ; [103  20],[173.92688679 127.07311321] ; [71.07311321 51.92688679],1
p4,1,0.0,40.418975,[134 171] ; [97 28],[163.84883721 141.15116279] ; [67.15116279 57.84883721],1
p3,1,0.0,28.835925,[107 199] ; [79 46],[132.05568445 173.94431555] ; [53.94431555 71.05568445],1
p8,1,0.0,26.933148,[121 184] ; [84 41],[145.40697674 159.59302326] ; [59.59302326 65.40697674],1
p5,1,0.000585,11.82316,[ 19 287] ; [ 21 104],[ 28.39907193 277.60092807] ; [ 11.60092807 113.39907193],1
s7,1,0.000936,10.949994,[ 65 234] ; [44 73],[ 78.34375 220.65625] ; [30.65625 86.34375],1
p2,1,0.001712,9.835279,[236  69] ; [113  12],[247.54651163  57.45348837] ; [101.45348837  23.54651163],0
p12,1,0.002796,8.93607,[ 10 296] ; [ 13 112],[ 16.32946636 289.67053364] ; [  6.67053364 118.32946636],0
a2,1,0.002977,8.821267,[ 50 258] ; [36 89],[ 61.17321016 246.82678984] ; [ 24.82678984 100.17321016],0
n4,1,0.003255,8.658461,[216  91] ; [105  20],[228.11805556  78.88194444] ; [92.88194444 32.11805556],0
r4,1,0.008677,6.888207,[256  52] ; [116   9],[264.60969977  43.39030023] ; [107.39030023  17.60969977],0
p9,1,0.013226,6.138679,[229  70] ; [109  16],[238.35377358  60.64622642] ; [99.64622642 25.35377358],0
a1,1,0.019404,5.464705,[  9 299] ; [ 10 115],[ 13.51501155 294.48498845] ; [  5.48498845 119.51501155],0
a3,1,0.023103,5.16077,[184 122] ; [89 35],[194.2744186 111.7255814] ; [78.7255814 45.2744186],0
p1,1,0.023661,5.11928,[ 19 286] ; [ 16 109],[ 24.8255814 280.1744186] ; [ 10.1744186 114.8255814],0
s2,1,0.024909,5.030194,[ 92 213] ; [51 72],[101.90420561 203.09579439] ; [41.09579439 81.90420561],0
