Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,49.166217,[127  62] ; [30 86],[97.28852459 91.71147541] ; [59.71147541 56.28852459],1
v1,1,8e-06,19.830199,[141  47] ; [58 58],[123.06578947  64.93421053] ; [75.93421053 40.06578947],1
s4,1,0.005973,7.558535,[ 26 165] ; [31 88],[ 35.11935484 155.88064516] ; [21.88064516 97.11935484],0
a7,1,0.010643,6.523947,[141  50] ; [72 48],[130.81350482  60.18649518] ; [82.18649518 37.81350482],0
r3,1,0.040551,4.194667,[188   4] ; [112   8],[184.61538462   7.38461538] ; [115.38461538   4.61538462],0
b4,1,0.045595,3.996499,[115  77] ; [58 62],[106.46153846  85.53846154] ; [66.53846154 53.46153846],0
a8,1,0.075755,3.153694,[ 35 134] ; [14 98],[ 29.46975089 139.53024911] ; [19.53024911 92.46975089],0
a3,1,0.084239,2.981166,[160  31] ; [91 29],[154.1511254  36.8488746] ; [96.8488746 23.1511254],0
b1,1,0.088541,2.900707,[ 74 118] ; [58 62],[ 81.23076923 110.76923077] ; [50.76923077 69.23076923],0
p7,1,0.101819,2.676815,[141  45] ; [80 39],[134.77377049  51.22622951] ; [86.22622951 32.77377049],0
n3,1,0.111524,2.532485,[27  8] ; [17 12],[24.0625 10.9375] ; [19.9375  9.0625],0
p3,1,0.120976,2.404634,[121  71] ; [65 55],[114.46153846  77.53846154] ; [71.53846154 48.46153846],0
n2,1,0.124447,2.360444,[30  5] ; [21  9],[27.46153846  7.53846154] ; [23.53846154  6.46153846],0
a6,1,0.161199,1.962938,[131  60] ; [73 47],[125.28617363  65.71382637] ; [78.71382637 41.28617363],0
p11,1,0.176092,1.830301,[162  30] ; [94 26],[157.53846154  34.46153846] ; [98.46153846 21.53846154],0
d4,1,0.209822,1.572652,[168  24] ; [98 21],[164.21864952  27.78135048] ; [101.78135048  17.21864952],0
u4,1,0.244141,1.356522,[ 10 182] ; [  3 117],[  8. 184.] ; [  5. 115.],0
s7,1,0.256045,1.290014,[152  30] ; [90 25],[148.2962963  33.7037037] ; [93.7037037 21.2962963],0
s1,1,0.267337,1.230358,[  5 183] ; [  6 112],[  6.75816993 181.24183007] ; [  4.24183007 113.75816993],0
p2,1,0.277627,1.178669,[167  25] ; [99 21],[163.69230769  28.30769231] ; [102.30769231  17.69230769],0
p9,1,0.291966,1.110531,[176  14] ; [107  13],[173.4516129  16.5483871] ; [109.5483871  10.4516129],0
s2,1,0.299729,1.075399,[142  47] ; [83 36],[138.06818182  50.93181818] ; [86.93181818 32.06818182],0
a5,1,0.325634,0.966182,[159  33] ; [94 26],[155.69230769  36.30769231] ; [97.30769231 22.69230769],0
s6,1,0.374261,0.789469,[157  33] ; [102  16],[159.77272727  30.22727273] ; [99.22727273 18.77272727],0
d5,1,0.389373,0.7409,[168  24] ; [100  19],[165.45337621  26.54662379] ; [102.54662379  16.45337621],0
u1,1,0.397687,0.715309,[ 48 144] ; [25 95],[ 44.92307692 147.07692308] ; [28.07692308 91.92307692],0
a1,1,0.430256,0.622134,[ 12 180] ; [  5 115],[ 10.46153846 181.53846154] ; [  6.53846154 113.46153846],0
n4,1,0.445013,0.583322,[176  16] ; [106  13],[174.09646302  17.90353698] ; [107.90353698  11.09646302],0
p8,1,0.46126,0.542835,[120  67] ; [72 48],[116.95114007  70.04885993] ; [75.04885993 44.95114007],0
s5,1,0.466521,0.530205,[87 95] ; [50 65],[83.95286195 98.04713805] ; [53.04713805 61.95286195],0
p10,1,0.476405,0.50708,[171  19] ; [104  15],[169.09385113  20.90614887] ; [105.90614887  13.09385113],0
b5,1,0.478873,0.501429,[115  77] ; [67 53],[112.  80.] ; [70. 50.],0
p6,1,0.484162,0.489474,[98 92] ; [57 63],[95. 95.] ; [60. 60.],0
s3,1,0.504453,0.445556,[139  49] ; [92 27],[141.45928339  46.54071661] ; [89.54071661 29.45928339],0
p5,1,0.504889,0.444645,[ 32 160] ; [23 94],[ 34.17475728 157.82524272] ; [20.82524272 96.17475728],0
n6,1,0.506473,0.441348,[177  15] ; [113   7],[178.46153846  13.53846154] ; [111.53846154   8.46153846],0
n1,1,0.532149,0.390286,[15 18] ; [16 14],[16.23809524 16.76190476] ; [14.76190476 15.23809524],0
u3,1,0.583378,0.300806,[22 10] ; [18 11],[20.98360656 11.01639344] ; [19.01639344  9.98360656],0
d2,1,0.599278,0.276086,[113  79] ; [67 53],[110.76923077  81.23076923] ; [69.23076923 50.76923077],0
r4,1,0.607366,0.264029,[179  13] ; [110  10],[177.84615385  14.15384615] ; [111.15384615   8.84615385],0
p1,1,0.616297,0.251107,[ 16 176] ; [ 12 108],[ 17.23076923 174.76923077] ; [ 10.76923077 109.23076923],0
b2,1,0.633564,0.227259,[57 78] ; [36 43],[58.6682243 76.3317757] ; [34.3317757 44.6682243],0
b3,1,0.633564,0.227259,[57 78] ; [36 43],[58.6682243 76.3317757] ; [34.3317757 44.6682243],0
v4,1,0.703088,0.14528,[183   8] ; [116   4],[183.63022508   7.36977492] ; [115.36977492   4.63022508],0
a2,1,0.704486,0.143847,[ 55 137] ; [32 88],[ 53.53846154 138.46153846] ; [33.46153846 86.53846154],0
p12,1,0.732402,0.116918,[ 25 166] ; [ 14 105],[ 24.02903226 166.97096774] ; [ 14.97096774 104.02903226],0
d1,1,0.743024,0.107486,[133  59] ; [81 39],[131.69230769  60.30769231] ; [82.30769231 37.69230769],0
r1,1,0.751081,0.100625,[167  25] ; [102  17],[166.07073955  25.92926045] ; [102.92926045  16.07073955],0
p4,1,0.804935,0.060992,[136  55] ; [87 33],[136.95498392  54.04501608] ; [86.04501608 33.95498392],0
r2,1,0.825938,0.048362,[182   7] ; [114   5],[181.63636364   7.36363636] ; [114.36363636   4.63636364],0
a4,1,0.900238,0.015715,[93 99] ; [59 61],[93.53846154 98.46153846] ; [58.46153846 61.53846154],0
d3,1,0.938511,0.005951,[132  60] ; [82 38],[131.69230769  60.30769231] ; [82.30769231 37.69230769],0
u2,1,0.952297,0.003579,[19 13] ; [17 12],[18.8852459 13.1147541] ; [17.1147541 11.8852459],0
