Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,77.302613,[ 50 182] ; [199 140],[101.16987741 130.83012259] ; [147.83012259 191.16987741],1
v1,1,0.0,33.072066,[102 129] ; [231 107],[135.18980668  95.81019332] ; [197.81019332 140.18980668],1
r3,1,0.000896,11.031237,[218  17] ; [338   6],[225.66493955   9.33506045] ; [330.33506045  13.66493955],1
d2,1,0.002907,8.865086,[106 129] ; [199 146],[123.57758621 111.42241379] ; [181.42241379 163.57758621],0
d1,1,0.00556,7.68749,[135 102] ; [236 110],[150.81818182  86.18181818] ; [220.18181818 125.81818182],0
r1,1,0.00853,6.918736,[180  57] ; [292  53],[192.20618557  44.79381443] ; [279.79381443  65.20618557],0
p7,1,0.0132,6.142163,[145  88] ; [245  95],[158.58638743  74.41361257] ; [231.41361257 108.58638743],0
a5,1,0.014061,6.030465,[176  61] ; [286  60],[187.81132075  49.18867925] ; [274.18867925  71.81132075],0
p3,1,0.023457,5.134345,[121 115] ; [209 135],[134.27586207 101.72413793] ; [195.72413793 148.27586207],0
s1,1,0.024322,5.071521,[ 13 221] ; [  7 334],[  8.13913043 225.86086957] ; [ 11.86086957 329.13913043],0
d5,1,0.024362,5.068642,[188  47] ; [300  45],[197.72413793  37.27586207] ; [290.27586207  54.72413793],0
s4,1,0.042937,4.097896,[ 45 188] ; [ 45 299],[ 36.34315425 196.65684575] ; [ 53.65684575 290.34315425],0
s8,1,0.043674,4.069123,[108 129] ; [185 157],[119.93264249 117.06735751] ; [173.06735751 168.93264249],0
r4,1,0.044461,4.038958,[210  27] ; [323  23],[216.67409949  20.32590051] ; [316.32590051  29.67409949],0
d4,1,0.046187,3.974778,[190  45] ; [300  45],[198.53448276  36.46551724] ; [291.46551724  53.53448276],0
p10,1,0.047193,3.938495,[210  26] ; [322  22],[216.46896552  19.53103448] ; [315.53103448  28.46896552],0
a3,1,0.048189,3.903399,[170  65] ; [274  71],[179.89655172  55.10344828] ; [264.10344828  80.89655172],0
d3,1,0.049972,3.842397,[153  83] ; [250  95],[163.69707401  72.30292599] ; [239.30292599 105.69707401],0
b1,1,0.063991,3.430791,[ 98 139] ; [117 229],[ 87.40137221 149.59862779] ; [127.59862779 218.40137221],0
p12,1,0.066865,3.358344,[ 17 218] ; [ 41 304],[ 23.5 211.5] ; [ 34.5 310.5],0
s7,1,0.072478,3.225998,[120 109] ; [197 131],[130.32854578  98.67145422] ; [186.67145422 141.32854578],0
a7,1,0.09914,2.719332,[161  76] ; [256  89],[169.80927835  67.19072165] ; [247.19072165  97.80927835],0
p11,1,0.103559,2.649853,[193  44] ; [299  47],[200.00686106  36.99313894] ; [291.99313894  54.00686106],0
u1,1,0.122838,2.380763,[ 41 196] ; [ 78 268],[ 48.37564322 188.62435678] ; [ 70.62435678 275.37564322],0
u4,1,0.138271,2.197099,[  3 234] ; [ 11 335],[  5.69125214 231.30874786] ; [  8.30874786 337.69125214],0
n3,1,0.147723,2.095605,[37 15] ; [44  9],[40.11428571 11.88571429] ; [40.88571429 12.11428571],0
a6,1,0.195286,1.67728,[154  82] ; [242 102],[161.13103448  74.86896552] ; [234.86896552 109.13103448],0
n6,1,0.232302,1.426711,[209  27] ; [314  29],[213.17443869  22.82556131] ; [309.82556131  33.17443869],0
s2,1,0.257244,1.283526,[121 114] ; [193 150],[127.66435986 107.33564014] ; [186.33564014 156.66435986],0
a1,1,0.265372,1.240514,[ 10 227] ; [ 22 324],[ 13.00857633 223.99142367] ; [ 18.99142367 327.00857633],0
p8,1,0.301252,1.068646,[129 107] ; [200 139],[135.03304348 100.96695652] ; [193.96695652 145.03304348],0
r2,1,0.30239,1.063626,[219  14] ; [326  14],[221.61431065  11.38568935] ; [323.38568935  16.61431065],0
a8,1,0.331482,0.943101,[ 33 184] ; [ 57 252],[ 37.12927757 179.87072243] ; [ 52.87072243 256.12927757],0
n1,1,0.382672,0.7621,[25 27] ; [21 32],[22.78095238 29.21904762] ; [23.21904762 29.78095238],0
s5,1,0.397364,0.71629,[ 79 147] ; [127 203],[ 83.73381295 142.26618705] ; [122.26618705 207.73381295],0
b5,1,0.397726,0.71519,[148  89] ; [204 142],[143.09433962  93.90566038] ; [208.90566038 137.09433962],0
a2,1,0.421162,0.647071,[ 58 179] ; [ 95 251],[ 62.19725557 174.80274443] ; [ 90.80274443 255.19725557],0
p6,1,0.448818,0.573635,[ 98 138] ; [152 188],[102.43055556 133.56944444] ; [147.56944444 192.43055556],0
n5,1,0.522,0.409941,[205  31] ; [304  39],[207.46804836  28.53195164] ; [301.53195164  41.46804836],0
p4,1,0.56121,0.337613,[156  81] ; [233 109],[159.22797927  77.77202073] ; [229.77202073 112.22797927],0
p5,1,0.568655,0.324938,[ 37 196] ; [ 49 297],[ 34.60794473 198.39205527] ; [ 51.39205527 294.60794473],0
v4,1,0.579565,0.306938,[225  12] ; [328  14],[226.35751295  10.64248705] ; [326.64248705  15.35751295],0
p2,1,0.609067,0.261535,[203  32] ; [303  42],[205.01724138  29.98275862] ; [300.98275862  44.01724138],0
n2,1,0.651634,0.203846,[39 14] ; [41 12],[40. 13.] ; [40. 13.],0
