Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.2e-05,19.150842,[22 45] ; [35 12],[33.5 33.5] ; [23.5 23.5],1
p3,1,0.005704,7.641663,[25 45] ; [29 18],[32.30769231 37.69230769] ; [21.69230769 25.30769231],0
p12,1,0.025468,4.991809,[ 1 70] ; [ 5 42],[ 3.61016949 67.38983051] ; [ 2.38983051 44.61016949],0
n4,1,0.058535,3.578407,[50 21] ; [41  7],[54.29411765 16.70588235] ; [36.70588235 11.29411765],0
s4,1,0.064009,3.430334,[17 53] ; [ 5 42],[13.16239316 56.83760684] ; [ 8.83760684 38.16239316],0
p5,1,0.087652,2.916982,[ 6 65] ; [ 9 38],[ 9.02542373 61.97457627] ; [ 5.97457627 41.02542373],0
p4,1,0.088808,2.895845,[34 37] ; [30 17],[38.50847458 32.49152542] ; [25.49152542 21.50847458],0
p8,1,0.118538,2.436539,[29 39] ; [27 20],[33.11304348 34.88695652] ; [22.88695652 24.11304348],0
s5,1,0.154528,2.026971,[15 53] ; [16 31],[18.33043478 49.66956522] ; [12.66956522 34.33043478],0
b4,1,0.204374,1.61084,[33 38] ; [28 20],[36.39495798 34.60504202] ; [24.60504202 23.39495798],0
s3,1,0.20667,1.5946,[32 38] ; [26 19],[35.30434783 34.69565217] ; [22.69565217 22.30434783],0
p1,1,0.213363,1.548463,[ 9 62] ; [10 37],[11.43220339 59.56779661] ; [ 7.56779661 39.43220339],0
n5,1,0.223497,1.481776,[50 20] ; [39  9],[52.79661017 17.20338983] ; [36.20338983 11.79661017],0
d1,1,0.2252,1.470927,[ 5 66] ; [ 1 47],[ 3.57983193 67.42016807] ; [ 2.42016807 45.57983193],0
p6,1,0.270729,1.213051,[20 50] ; [18 29],[22.73504274 47.26495726] ; [15.26495726 31.73504274],0
n6,1,0.281173,1.161414,[55 16] ; [41  7],[57.27731092 13.72268908] ; [38.72268908  9.27731092],0
a5,1,0.28747,1.131433,[42 29] ; [33 15],[44.74789916 26.25210084] ; [30.25210084 17.74789916],0
p7,1,0.307785,1.040155,[39 31] ; [30 16],[41.63793103 28.36206897] ; [27.36206897 18.63793103],0
d2,1,0.3122,1.021347,[19 52] ; [ 9 39],[16.70588235 54.29411765] ; [11.29411765 36.70588235],0
a4,1,0.320552,0.986694,[20 49] ; [10 38],[17.69230769 51.30769231] ; [12.30769231 35.69230769],0
n1,1,0.324534,0.970588,[12 15] ; [4 2],[13.09090909 13.90909091] ; [2.90909091 3.09090909],0
s7,1,0.33237,0.939641,[28 41] ; [21 21],[30.45945946 38.54054054] ; [18.54054054 23.45945946],0
d5,1,0.33256,0.938902,[36 35] ; [20 28],[33.41176471 37.58823529] ; [22.58823529 25.41176471],0
u1,1,0.343615,0.896898,[ 4 67] ; [ 1 47],[ 2.98319328 68.01680672] ; [ 2.01680672 45.98319328],0
v1,1,0.386887,0.748704,[34 35] ; [27 20],[36.28448276 32.71551724] ; [24.71551724 22.28448276],0
b1,1,0.396044,0.720305,[27 44] ; [22 26],[29.23529412 41.76470588] ; [19.76470588 28.23529412],0
a3,1,0.466057,0.531308,[37 32] ; [29 19],[38.92307692 30.07692308] ; [27.07692308 20.92307692],0
r3,1,0.486322,0.484653,[64  7] ; [45  3],[65.03361345  5.96638655] ; [43.96638655  4.03361345],0
p11,1,0.50119,0.452416,[54 17] ; [39  9],[55.48739496 15.51260504] ; [37.51260504 10.48739496],0
r2,1,0.513098,0.427744,[66  5] ; [46  2],[66.82352941  4.17647059] ; [45.17647059  2.82352941],0
p2,1,0.52677,0.400618,[55 16] ; [34 13],[53.55084746 17.44915254] ; [35.44915254 11.55084746],0
p10,1,0.534673,0.385503,[50 20] ; [36 11],[51.45299145 18.54700855] ; [34.54700855 12.45299145],0
a6,1,0.5508,0.355885,[42 29] ; [31 17],[43.55462185 27.44537815] ; [29.44537815 18.55462185],0
b2,1,0.553786,0.350578,[10 35] ; [ 9 23],[11.1038961 33.8961039] ; [ 7.8961039 24.1038961],0
b3,1,0.553786,0.350578,[10 35] ; [ 9 23],[11.1038961 33.8961039] ; [ 7.8961039 24.1038961],0
a8,1,0.579639,0.306818,[ 8 56] ; [ 4 40],[ 7.11111111 56.88888889] ; [ 4.88888889 39.11111111],0
a2,1,0.602029,0.271946,[ 8 63] ; [ 4 44],[ 7.15966387 63.84033613] ; [ 4.84033613 43.15966387],0
u2,1,0.662712,0.190245,[14 20] ; [ 9 10],[14.75471698 19.24528302] ; [ 8.24528302 10.75471698],0
b5,1,0.713445,0.134861,[39 32] ; [28 20],[39.97478992 31.02521008] ; [27.02521008 20.97478992],0
s2,1,0.768495,0.086639,[27 43] ; [19 27],[27.75862069 42.24137931] ; [18.24137931 27.75862069],0
a7,1,0.771014,0.084709,[47 24] ; [33 15],[47.73109244 23.26890756] ; [32.26890756 15.73109244],0
d3,1,0.787583,0.072604,[22 49] ; [16 32],[22.67226891 48.32773109] ; [15.32773109 32.67226891],0
u3,1,0.819646,0.051984,[19 15] ; [10  9],[18.60377358 15.39622642] ; [10.39622642  8.60377358],0
p9,1,0.846512,0.03747,[51 19] ; [35 12],[51.45299145 18.54700855] ; [34.54700855 12.45299145],0
s1,1,0.857028,0.032457,[ 5 64] ; [ 3 44],[ 4.75862069 64.24137931] ; [ 3.24137931 43.75862069],0
s6,1,0.889821,0.019191,[44 24] ; [31 16],[44.34782609 23.65217391] ; [30.65217391 16.34782609],0
s8,1,0.899382,0.015988,[26 44] ; [18 29],[26.32478632 43.67521368] ; [17.67521368 29.32478632],0
