Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.863706,[ 3 26] ; [78 33],[16.77857143 12.22142857] ; [64.22142857 46.77857143],1
d4,1,4.7e-05,16.584877,[17 12] ; [100  11],[24.23571429  4.76428571] ; [92.76428571 18.23571429],1
a8,1,0.000732,11.40506,[ 5 22] ; [  2 100],[ 1.46511628 25.53488372] ; [ 5.53488372 96.46511628],1
r2,1,0.00455,8.050015,[21  8] ; [101   9],[25.45323741  3.54676259] ; [96.54676259 13.45323741],0
d3,1,0.005876,7.588049,[15 14] ; [86 25],[20.92142857  8.07857143] ; [80.07857143 30.92142857],0
v2,1,0.013865,6.055267,[10 18] ; [63 39],[15.72307692 12.27692308] ; [57.27692308 44.72307692],0
d2,1,0.050984,3.808789,[ 9 20] ; [57 54],[13.67142857 15.32857143] ; [52.32857143 58.67142857],0
p5,1,0.064645,3.414027,[ 4 24] ; [  5 104],[ 1.83941606 26.16058394] ; [  7.16058394 101.83941606],0
u2,1,0.066501,3.36734,[7 2] ; [11 15],[4.62857143 4.37142857] ; [13.37142857 12.62857143],0
a4,1,0.089557,2.882318,[ 9 20] ; [54 57],[13.05 15.95] ; [49.95 61.05],0
v4,1,0.100975,2.690075,[24  5] ; [102   8],[26.28776978  2.71223022] ; [99.71223022 10.28776978],0
b1,1,0.147796,2.094853,[15 14] ; [41 70],[11.6 17.4] ; [44.4 66.6],0
r3,1,0.18213,1.780159,[25  4] ; [104   7],[26.72142857  2.27857143] ; [102.27857143   8.72142857],0
n5,1,0.225002,1.472177,[13 16] ; [36 74],[10.22302158 18.77697842] ; [38.77697842 71.22302158],0
u1,1,0.238518,1.389334,[ 2 27] ; [17 94],[ 3.93571429 25.06428571] ; [15.06428571 95.93571429],0
p4,1,0.246939,1.340537,[18 11] ; [55 55],[15.23021583 13.76978417] ; [57.76978417 52.23021583],0
s1,1,0.278524,1.174278,[ 2 27] ; [  3 108],[ 1.03571429 27.96428571] ; [  3.96428571 107.03571429],0
p7,1,0.28194,1.157715,[20  9] ; [62 45],[17.48529412 11.51470588] ; [64.51470588 42.48529412],0
u4,1,0.303315,1.05956,[ 1 28] ; [  1 110],[ 0.41428571 28.58571429] ; [  1.58571429 109.41428571],0
a2,1,0.367078,0.813534,[ 5 24] ; [28 83],[ 6.83571429 22.16428571] ; [26.16428571 84.83571429],0
s4,1,0.367078,0.813534,[ 5 24] ; [28 83],[ 6.83571429 22.16428571] ; [26.16428571 84.83571429],0
a7,1,0.371404,0.798961,[19 10] ; [82 29],[20.92142857  8.07857143] ; [80.07857143 30.92142857],0
a3,1,0.399322,0.710366,[20  9] ; [85 26],[21.75  7.25] ; [83.25 27.75],0
n2,1,0.416528,0.660091,[9 2] ; [32 14],[7.9122807 3.0877193] ; [33.0877193 12.9122807],0
u3,1,0.420287,0.649513,[4 5] ; [15 10],[5.02941176 3.97058824] ; [13.97058824 11.02941176],0
s3,1,0.422091,0.644486,[16 13] ; [51 58],[14.07971014 14.92028986] ; [52.92028986 56.07971014],0
s5,1,0.423472,0.640659,[ 8 21] ; [38 69],[ 9.80882353 19.19117647] ; [36.19117647 70.80882353],0
a1,1,0.435616,0.607803,[ 2 27] ; [  4 107],[ 1.24285714 27.75714286] ; [  4.75714286 106.24285714],0
p11,1,0.443371,0.587542,[21  8] ; [72 39],[19.26428571  9.73571429] ; [73.73571429 37.26428571],0
p1,1,0.450698,0.568896,[ 1 28] ; [  8 101],[ 1.89130435 27.10869565] ; [  7.10869565 101.89130435],0
b5,1,0.452554,0.564246,[15 14] ; [66 45],[16.77857143 12.22142857] ; [64.22142857 46.77857143],0
s7,1,0.47125,0.519043,[11 16] ; [35 70],[ 9.40909091 17.59090909] ; [36.59090909 68.40909091],0
n3,1,0.514516,0.424871,[8 3] ; [28 17],[7.07142857 3.92857143] ; [28.92857143 16.07142857],0
r1,1,0.545294,0.365816,[20  9] ; [82 28],[21.28057554  7.71942446] ; [80.71942446 29.28057554],0
p3,1,0.554741,0.348891,[11 18] ; [48 61],[12.39855072 16.60144928] ; [46.60144928 62.39855072],0
r4,1,0.56925,0.323939,[23  6] ; [93 18],[24.02857143  4.97142857] ; [91.97142857 19.02857143],0
s8,1,0.598222,0.277686,[11 18] ; [36 74],[ 9.8057554 19.1942446] ; [37.1942446 72.8057554],0
p12,1,0.606528,0.265262,[ 2 27] ; [  5 105],[ 1.46043165 27.53956835] ; [  5.53956835 104.46043165],0
p8,1,0.610546,0.259381,[15 13] ; [53 57],[13.79710145 14.20289855] ; [54.20289855 55.79710145],0
p10,1,0.615633,0.252053,[20  9] ; [81 29],[21.07194245  7.92805755] ; [79.92805755 30.07194245],0
v3,1,0.657574,0.196484,[ 7 21] ; [31 75],[ 7.94029851 20.05970149] ; [30.05970149 75.94029851],0
n6,1,0.722186,0.126408,[20  9] ; [72 38],[19.1942446  9.8057554] ; [72.8057554 37.1942446],0
a6,1,0.741595,0.108729,[20  9] ; [80 31],[20.71428571  8.28571429] ; [79.28571429 31.71428571],0
p2,1,0.778232,0.079312,[21  8] ; [76 33],[20.38405797  8.61594203] ; [76.61594203 32.38405797],0
p6,1,0.77876,0.078925,[ 6 23] ; [25 83],[ 6.5620438 22.4379562] ; [24.4379562 83.5620438],0
s6,1,0.804749,0.061111,[18 11] ; [71 39],[18.56834532 10.43165468] ; [70.43165468 39.56834532],0
b4,1,0.809703,0.057989,[16 13] ; [64 47],[16.57142857 12.42857143] ; [63.42857143 47.57142857],0
v1,1,0.834493,0.043657,[15 14] ; [54 55],[14.5 14.5] ; [54.5 54.5],0
b3,1,0.870573,0.026546,[5 8] ; [22 39],[4.74324324 8.25675676] ; [22.25675676 38.74324324],0
b2,1,0.870573,0.026546,[5 8] ; [22 39],[4.74324324 8.25675676] ; [22.25675676 38.74324324],0
p9,1,0.877475,0.023769,[23  6] ; [85 24],[22.69565217  6.30434783] ; [85.30434783 23.69565217],0
n1,1,0.915294,0.011313,[3 8] ; [13 32],[3.14285714 7.85714286] ; [12.85714286 32.14285714],0
s2,1,0.951889,0.00364,[13 16] ; [50 60],[13.14388489 15.85611511] ; [49.85611511 60.14388489],0
