Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,152.80366,[ 58 219] ; [228  90],[133.14621849 143.85378151] ; [152.85378151 165.14621849],1
s2,1,0.0,131.167125,[ 75 198] ; [238  81],[144.33952703 128.66047297] ; [168.66047297 150.33952703],1
s3,1,0.0,95.043901,[ 99 172] ; [242  75],[157.16156463 113.83843537] ; [183.83843537 133.16156463],1
s6,1,0.0,76.466819,[145 125] ; [274  43],[192.72572402  77.27427598] ; [226.27427598  90.72572402],1
a3,1,0.0,39.23193,[173 104] ; [270  48],[206.23697479  70.76302521] ; [236.76302521  81.23697479],1
s5,1,0.0,26.568556,[ 70 199] ; [145 165],[ 99.88773748 169.11226252] ; [115.11226252 194.88773748],1
p6,1,2e-06,22.459137,[ 79 197] ; [151 166],[107.04890388 168.95109612] ; [122.95109612 194.04890388],1
u1,1,5e-06,20.979052,[ 39 239] ; [ 95 225],[ 62.29431438 215.70568562] ; [ 71.70568562 248.29431438],1
p4,1,1.8e-05,18.403768,[147 128] ; [225  94],[172.22222222 102.77777778] ; [199.77777778 119.22222222],1
d2,1,4.3e-05,16.75333,[121 155] ; [194 126],[145.87248322 130.12751678] ; [169.12751678 150.87248322],1
n4,1,5e-05,16.451372,[210  67] ; [283  37],[228.74539363  48.25460637] ; [264.25460637  55.74539363],1
p5,1,5.2e-05,16.388436,[ 19 258] ; [ 57 260],[ 35.44107744 241.55892256] ; [ 40.55892256 276.44107744],1
p3,1,0.00013,14.638558,[118 159] ; [186 133],[141.2885906 135.7114094] ; [162.7114094 156.2885906],1
v3,1,0.000336,12.856298,[ 91 177] ; [151 159],[112.20761246 155.79238754] ; [129.79238754 180.20761246],1
a2,1,0.00073,11.411248,[ 57 221] ; [105 215],[ 75.31103679 202.68896321] ; [ 86.68896321 233.31103679],1
n5,1,0.001023,10.785875,[208  68] ; [275  45],[223.67114094  52.32885906] ; [259.32885906  60.67114094],0
a4,1,0.002224,9.354749,[115 161] ; [173 146],[133.59327731 142.40672269] ; [154.40672269 164.59327731],0
p7,1,0.003328,8.618155,[165 108] ; [223  87],[181.68782161  91.31217839] ; [206.31217839 103.68782161],0
u4,1,0.005727,7.634217,[  2 276] ; [ 14 306],[  7.43812709 270.56187291] ; [  8.56187291 311.43812709],0
p9,1,0.006302,7.461943,[225  50] ; [285  33],[236.50927487  38.49072513] ; [273.49072513  44.50927487],0
a5,1,0.007028,7.265876,[203  75] ; [263  57],[216.63545151  61.36454849] ; [249.36454849  70.63545151],0
d1,1,0.012542,6.232626,[162 116] ; [218 102],[176.65551839 101.34448161] ; [203.34448161 116.65551839],0
a8,1,0.01773,5.62259,[ 29 227] ; [ 53 231],[ 38.87407407 217.12592593] ; [ 43.12592593 240.87407407],0
p10,1,0.017929,5.603115,[222  53] ; [280  39],[232.40740741  42.59259259] ; [269.59259259  49.40740741],0
s1,1,0.02553,4.987573,[  4 268] ; [ 15 302],[  8.77419355 263.22580645] ; [ 10.22580645 306.77419355],0
p12,1,0.027748,4.843658,[ 17 259] ; [ 36 282],[ 24.62626263 251.37373737] ; [ 28.37373737 289.62626263],0
d3,1,0.037813,4.313397,[189  89] ; [242  78],[200.36454849  77.63545151] ; [230.63545151  89.36454849],0
p8,1,0.041871,4.14042,[138 136] ; [185 130],[150.25806452 123.74193548] ; [172.74193548 142.25806452],0
a1,1,0.058304,3.584989,[  7 271] ; [ 18 302],[ 11.62207358 266.37792642] ; [ 13.37792642 306.62207358],0
a6,1,0.066371,3.370573,[204  74] ; [212 107],[193.71524288  84.28475712] ; [222.28475712  96.71524288],0
u2,1,0.07383,3.195742,[48 55] ; [31 19],[53.18300654 49.81699346] ; [25.81699346 24.18300654],0
b2,1,0.076891,3.129428,[50 97] ; [ 98 129],[58.17112299 88.82887701] ; [ 89.82887701 137.17112299],0
b3,1,0.076891,3.129428,[50 97] ; [ 98 129],[58.17112299 88.82887701] ; [ 89.82887701 137.17112299],0
n3,1,0.091995,2.839119,[49 12] ; [38 19],[44.97457627 16.02542373] ; [42.02542373 14.97457627],0
b1,1,0.092062,2.837936,[ 91 187] ; [126 194],[100.87959866 177.12040134] ; [116.12040134 203.87959866],0
s4,1,0.105519,2.620084,[ 39 231] ; [ 62 256],[ 46.37755102 223.62244898] ; [ 54.62244898 263.37755102],0
n1,1,0.143443,2.14063,[21 39] ; [28 30],[24.91525424 35.08474576] ; [24.08474576 33.91525424],0
p1,1,0.148509,2.087498,[ 20 256] ; [ 34 285],[ 25.0487395 250.9512605] ; [ 28.9512605 290.0487395],0
v1,1,0.15848,1.98867,[145 127] ; [185 128],[153.43589744 118.56410256] ; [176.56410256 136.43589744],0
p11,1,0.169724,1.885378,[236  42] ; [258  62],[229.65217391  48.34782609] ; [264.34782609  55.65217391],0
u3,1,0.180601,1.792668,[59 45] ; [34 16],[62.80519481 41.19480519] ; [30.19480519 19.80519481],0
d5,1,0.189889,1.718479,[224  54] ; [270  49],[230.03685092  47.96314908] ; [263.96314908  55.03685092],0
d4,1,0.192591,1.697682,[229  48] ; [276  43],[234.70637584  42.29362416] ; [270.29362416  48.70637584],0
a7,1,0.23596,1.40457,[211  65] ; [231  89],[204.68456376  71.31543624] ; [237.31543624  82.68456376],0
v2,1,0.236951,1.398641,[150 112] ; [195 119],[156.92708333 105.07291667] ; [188.07291667 125.92708333],0
r4,1,0.318969,0.99317,[266  12] ; [311   9],[268.23745819   9.76254181] ; [308.76254181  11.23745819],0
p2,1,0.329273,0.951753,[230  46] ; [275  44],[234.25210084  41.74789916] ; [270.74789916  48.25210084],0
r3,1,0.434951,0.609567,[265  12] ; [310  10],[266.79229481  10.20770519] ; [308.20770519  11.79229481],0
b4,1,0.592398,0.286616,[165 113] ; [183 137],[161.77926421 116.22073579] ; [186.22073579 133.77926421],0
r2,1,0.79924,0.064684,[268   6] ; [311   8],[267.5311973   6.4688027] ; [311.4688027   7.5311973],0
b5,1,0.839201,0.041175,[163 115] ; [185 135],[161.77926421 116.22073579] ; [186.22073579 133.77926421],0
n2,1,0.963591,0.002084,[45 16] ; [43 15],[45.1092437 15.8907563] ; [42.8907563 15.1092437],0
v4,1,0.983182,0.000444,[270   7] ; [312   8],[270.04020101   6.95979899] ; [311.95979899   8.04020101],0
