Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.00033,12.890116,[24 46] ; [22  8],[32.2 37.8] ; [13.8 16.2],1
p8,1,0.003446,8.555083,[18 51] ; [17 13],[24.39393939 44.60606061] ; [10.60606061 19.39393939],0
s8,1,0.004186,8.201283,[16 55] ; [15 14],[22.01 48.99] ; [ 8.99 20.01],0
p6,1,0.009025,6.817971,[13 57] ; [12 15],[18.04123711 51.95876289] ; [ 6.95876289 20.04123711],0
a6,1,0.010809,6.49645,[55 15] ; [16 14],[49.7 20.3] ; [21.3  8.7],0
p5,1,0.011585,6.373353,[ 1 70] ; [ 4 26],[ 3.51485149 67.48514851] ; [ 1.48514851 28.51485149],0
p7,1,0.020645,5.356522,[20 49] ; [16 14],[25.09090909 43.90909091] ; [10.90909091 19.09090909],0
p2,1,0.029757,4.723303,[38 33] ; [23  7],[42.88118812 28.11881188] ; [18.11881188 11.88118812],0
s1,1,0.045531,3.998878,[ 2 67] ; [ 4 26],[ 4.18181818 64.81818182] ; [ 1.81818182 28.18181818],0
n1,1,0.071766,3.242168,[ 9 22] ; [8 6],[11.71111111 19.28888889] ; [5.28888889 8.71111111],0
p1,1,0.075342,3.162621,[ 4 67] ; [ 5 25],[ 6.32673267 64.67326733] ; [ 2.67326733 27.32673267],0
s2,1,0.078959,3.086194,[23 47] ; [15 14],[26.86868687 43.13131313] ; [11.13131313 17.86868687],0
v3,1,0.140009,2.177864,[22 45] ; [ 5 23],[19.04210526 47.95789474] ; [ 7.95789474 20.04210526],0
b3,1,0.155143,2.020939,[14 33] ; [10 11],[16.58823529 30.41176471] ; [ 7.41176471 13.58823529],0
b2,1,0.155143,2.020939,[14 33] ; [10 11],[16.58823529 30.41176471] ; [ 7.41176471 13.58823529],0
s4,1,0.22122,1.49644,[ 6 63] ; [ 5 24],[ 7.74489796 61.25510204] ; [ 3.25510204 25.74489796],0
b1,1,0.231739,1.430159,[31 40] ; [17 13],[33.74257426 37.25742574] ; [14.25742574 15.74257426],0
s7,1,0.242145,1.368062,[25 43] ; [13 13],[27.4893617 40.5106383] ; [10.5106383 15.4893617],0
v1,1,0.263821,1.248595,[24 45] ; [14 16],[26.48484848 42.51515152] ; [11.51515152 18.48484848],0
a3,1,0.27612,1.186087,[52 19] ; [25  5],[54.12871287 16.87128713] ; [22.87128713  7.12871287],0
r3,1,0.28263,1.154401,[60 10] ; [28  2],[61.6  8.4] ; [26.4  3.6],0
a5,1,0.288963,1.124447,[55 16] ; [26  4],[56.94059406 14.05940594] ; [24.05940594  5.94059406],0
s6,1,0.300812,1.070591,[36 35] ; [18 11],[38.34 32.66] ; [15.66 13.34],0
s3,1,0.314577,1.01136,[27 42] ; [15 15],[29.27272727 39.72727273] ; [12.72727273 17.27272727],0
v2,1,0.329189,0.952084,[33 36] ; [17 12],[35.20408163 33.79591837] ; [14.79591837 14.20408163],0
r2,1,0.330739,0.946003,[62  6] ; [29  1],[63.14285714  4.85714286] ; [27.85714286  2.14285714],0
a8,1,0.334547,0.931217,[ 4 60] ; [ 3 21],[ 5.09090909 58.90909091] ; [ 1.90909091 22.09090909],0
a7,1,0.340904,0.907029,[51 19] ; [19 11],[49. 21.] ; [21.  9.],0
p11,1,0.420021,0.650257,[37 34] ; [13 17],[35.14851485 35.85148515] ; [14.85148515 15.14851485],0
s5,1,0.440624,0.594656,[12 57] ; [ 7 22],[13.37755102 55.62244898] ; [ 5.62244898 23.37755102],0
n4,1,0.461835,0.541445,[46 25] ; [21  8],[47.57 23.43] ; [19.43  9.57],0
r4,1,0.471909,0.517503,[52 19] ; [24  6],[53.42574257 17.57425743] ; [22.57425743  7.42574257],0
n2,1,0.482305,0.493647,[17 15] ; [9 5],[18.08695652 13.91304348] ; [7.91304348 6.08695652],0
b5,1,0.552374,0.353081,[47 24] ; [18 12],[45.69306931 25.30693069] ; [19.30693069 10.69306931],0
p9,1,0.57454,0.315145,[25 42] ; [13 17],[26.24742268 40.75257732] ; [11.75257732 18.24742268],0
n3,1,0.610534,0.259398,[18 14] ; [9 5],[18.7826087 13.2173913] ; [8.2173913 5.7826087],0
u3,1,0.612274,0.256877,[13  6] ; [4 1],[13.45833333  5.54166667] ; [3.54166667 1.45833333],0
a2,1,0.654524,0.200244,[27 44] ; [10 20],[26.00990099 44.99009901] ; [10.99009901 19.00990099],0
v4,1,0.759935,0.093371,[59 11] ; [26  4],[59.5 10.5] ; [25.5  4.5],0
u1,1,0.767643,0.087296,[21 50] ; [ 8 22],[20.38613861 50.61386139] ; [ 8.61386139 21.38613861],0
b4,1,0.793882,0.068264,[43 28] ; [19 11],[43.58415842 27.41584158] ; [18.41584158 11.58415842],0
r1,1,0.801059,0.063492,[52 18] ; [23  7],[52.5 17.5] ; [22.5  7.5],0
u4,1,0.840966,0.040264,[ 4 67] ; [ 2 28],[ 4.21782178 66.78217822] ; [ 1.78217822 28.21782178],0
d3,1,0.899907,0.01582,[60 10] ; [26  4],[60.2  9.8] ; [25.8  4.2],0
d2,1,0.918891,0.01037,[55 13] ; [24  6],[54.81632653 13.18367347] ; [24.18367347  5.81632653],0
a1,1,0.945856,0.004612,[ 5 66] ; [ 2 28],[ 4.92079208 66.07920792] ; [ 2.07920792 27.92079208],0
n5,1,0.960689,0.002429,[42 29] ; [17 12],[41.89 29.11] ; [17.11 11.89],0
a4,1,0.963949,0.002043,[44 26] ; [19 11],[44.1 25.9] ; [18.9 11.1],0
u2,1,0.964079,0.002028,[11  7] ; [3 2],[10.95652174  7.04347826] ; [3.04347826 1.95652174],0
n6,1,0.968061,0.001603,[51 20] ; [20  8],[50.91919192 20.08080808] ; [20.08080808  7.91919192],0
