Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.006831,7.31678,[ 91 181] ; [18 13],[ 97.84818482 174.15181518] ; [11.15181518 19.84818482],0
p4,1,0.064673,3.413305,[139 133] ; [10 20],[134.1986755 137.8013245] ; [14.8013245 15.1986755],0
p7,1,0.112219,2.522693,[134 134] ; [19 10],[138.06060606 129.93939394] ; [14.93939394 14.06060606],0
p6,1,0.156041,2.01218,[ 76 195] ; [ 5 26],[ 72.68543046 198.31456954] ; [ 8.31456954 22.68543046],0
p11,1,0.528344,0.397576,[207  65] ; [22  9],[205.5709571  66.4290429] ; [23.4290429  7.5709571],0
