Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,114.290275,[199 119] ; [ 40 195],[137.4358047 180.5641953] ; [101.5641953 133.4358047],1
v1,1,0.0,49.996447,[232  86] ; [101 133],[191.83695652 126.16304348] ; [141.16304348  92.83695652],1
p3,1,0.001095,10.65988,[198 127] ; [111 125],[179.01069519 145.98930481] ; [129.98930481 106.01069519],0
s4,1,0.001096,10.657796,[ 41 282] ; [ 54 178],[ 55.28828829 267.71171171] ; [ 39.71171171 192.28828829],0
r1,1,0.00157,9.994262,[279  46] ; [177  58],[264.64285714  60.35714286] ; [191.35714286  43.64285714],0
d4,1,0.003004,8.804741,[281  43] ; [182  54],[267.87857143  56.12142857] ; [195.12142857  40.87857143],0
a3,1,0.00342,8.568655,[254  70] ; [159  77],[238.95  85.05] ; [174.05  61.95],0
d1,1,0.004206,8.192466,[213 112] ; [127 110],[196.61921708 128.38078292] ; [143.38078292  93.61921708],0
a5,1,0.006152,7.505147,[259  66] ; [165  72],[245.19572954  79.80427046] ; [178.80427046  58.19572954],0
n3,1,0.011446,6.394737,[44 10] ; [32 22],[38. 16.] ; [38. 16.],0
p11,1,0.013207,6.141164,[282  43] ; [187  50],[271.21886121  53.78113879] ; [197.78113879  39.21886121],0
p10,1,0.014276,6.003714,[291  31] ; [196  39],[281.53321364  40.46678636] ; [205.46678636  29.53321364],0
s8,1,0.018648,5.53419,[167 154] ; [ 99 137],[153.2962298 167.7037702] ; [112.7037702 123.2962298],0
p7,1,0.018682,5.53104,[236  82] ; [152  82],[223.52173913  94.47826087] ; [164.47826087  69.52173913],0
a7,1,0.018955,5.505617,[242  81] ; [156  81],[229.56071429  93.43928571] ; [168.43928571  68.56071429],0
s7,1,0.021473,5.288024,[183 122] ; [114 114],[169.95309568 135.04690432] ; [127.04690432 100.95309568],0
d2,1,0.025291,5.003855,[174 149] ; [105 132],[160.92321429 162.07678571] ; [118.07678571 118.92321429],0
u1,1,0.025325,5.001516,[ 74 251] ; [ 36 201],[ 63.61209964 261.38790036] ; [ 46.38790036 190.61209964],0
p9,1,0.025439,4.993732,[296  24] ; [203  31],[288.23104693  31.76895307] ; [210.76895307  23.23104693],0
d5,1,0.03175,4.611922,[281  44] ; [188  48],[271.70231729  53.29768271] ; [197.29768271  38.70231729],0
b1,1,0.033987,4.495373,[110 215] ; [101 136],[122.01957295 202.98042705] ; [ 88.98042705 148.01957295],0
r3,1,0.039444,4.241629,[313   9] ; [220  15],[308.12567325  13.87432675] ; [224.87432675  10.12567325],0
s1,1,0.044997,4.018768,[  4 315] ; [  9 223],[  7.52631579 311.47368421] ; [  5.47368421 226.52631579],0
a2,1,0.052061,3.773799,[ 92 233] ; [ 50 187],[ 82.11743772 242.88256228] ; [ 59.88256228 177.11743772],0
r4,1,0.055044,3.68074,[303  22] ; [210  27],[296.66370107  28.33629893] ; [216.33629893  20.66370107],0
d3,1,0.058342,3.583905,[235  90] ; [153  83],[224.7771836 100.2228164] ; [163.2228164  72.7771836],0
p4,1,0.087691,2.916265,[235  89] ; [156  81],[225.81818182  98.18181818] ; [165.18181818  71.81818182],0
b4,1,0.122745,2.381934,[194 131] ; [126 111],[185.05338078 139.94661922] ; [134.94661922 102.05338078],0
n4,1,0.142467,2.151104,[295  30] ; [205  31],[289.66131907  35.33868093] ; [210.33868093  25.66131907],0
p12,1,0.163458,1.941945,[ 33 291] ; [ 16 219],[ 28.40071556 295.59928444] ; [ 20.59928444 214.40071556],0
a6,1,0.2027,1.622815,[227  97] ; [154  83],[220.04278075 103.95721925] ; [160.95721925  76.04278075],0
p8,1,0.214116,1.543375,[200 117] ; [136  99],[192.95652174 124.04347826] ; [143.04347826  91.95652174],0
u4,1,0.223393,1.482442,[  9 316] ; [  3 234],[  6.93950178 318.06049822] ; [  5.06049822 231.93950178],0
a1,1,0.244504,1.354438,[ 16 309] ; [  7 230],[ 13.30071174 311.69928826] ; [  9.69928826 227.30071174],0
s5,1,0.28661,1.135478,[122 190] ; [ 80 151],[116.06629834 195.93370166] ; [ 85.93370166 145.06629834],0
a4,1,0.291155,1.114272,[156 168] ; [103 133],[149.85 174.15] ; [109.15 126.85],0
s2,1,0.37818,0.776609,[179 140] ; [123 112],[173.89530686 145.10469314] ; [128.10469314 106.89530686],0
n2,1,0.410455,0.677481,[43 10] ; [41 14],[41.22222222 11.77777778] ; [42.77777778 12.22222222],0
p6,1,0.431872,0.617785,[143 177] ; [ 98 139],[138.45601436 181.54398564] ; [102.54398564 134.45601436],0
a8,1,0.481304,0.495907,[ 49 238] ; [ 32 185],[ 46.125 240.875] ; [ 34.875 182.125],0
p5,1,0.503482,0.44759,[ 49 276] ; [ 31 206],[ 46.2633452 278.7366548] ; [ 33.7366548 203.2633452],0
s3,1,0.53539,0.384151,[183 135] ; [142  94],[186.55234657 131.44765343] ; [138.44765343  97.55234657],0
u3,1,0.536466,0.382129,[40 31] ; [40 38],[38.12080537 32.87919463] ; [41.87919463 36.12080537],0
b2,1,0.566198,0.329086,[ 83 122] ; [52 87],[ 80.4505814 124.5494186] ; [54.5494186 84.4505814],0
b3,1,0.566198,0.329086,[ 83 122] ; [52 87],[ 80.4505814 124.5494186] ; [54.5494186 84.4505814],0
n6,1,0.588143,0.293253,[298  26] ; [214  22],[296.22857143  27.77142857] ; [215.77142857  20.22857143],0
r2,1,0.624388,0.239748,[305  16] ; [222  14],[303.71095153  17.28904847] ; [223.28904847  12.71095153],0
s6,1,0.628071,0.234686,[230  88] ; [162  68],[227.47445255  90.52554745] ; [164.52554745  65.47445255],0
p1,1,0.645687,0.211381,[ 28 297] ; [ 23 213],[ 29.54545455 295.45454545] ; [ 21.45454545 214.54545455],0
b5,1,0.654895,0.199784,[190 135] ; [143  94],[192.57117438 132.42882562] ; [140.42882562  96.57117438],0
n1,1,0.817599,0.053192,[21 31] ; [23 31],[21.58490566 30.41509434] ; [22.41509434 31.58490566],0
u2,1,0.833967,0.043939,[38 32] ; [41 37],[37.36486486 32.63513514] ; [41.63513514 36.36486486],0
v4,1,0.891194,0.018712,[310  13] ; [228   9],[310.31071429  12.68928571] ; [227.68928571   9.31071429],0
