Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,23.519803,[ 8 11] ; [166  26],[15.66824645  3.33175355] ; [158.33175355  33.66824645],1
n4,1,1.9e-05,18.301904,[11  8] ; [175  17],[16.74881517  2.25118483] ; [169.25118483  22.74881517],1
p9,1,0.000135,14.569808,[14  5] ; [183   8],[17.82380952  1.17619048] ; [179.17619048  11.82380952],1
p11,1,0.011066,6.454634,[11  8] ; [158  34],[15.21800948  3.78199052] ; [153.78199052  38.21800948],0
b1,1,0.013295,6.129412,[13  6] ; [ 75 117],[ 7.92417062 11.07582938] ; [ 80.07582938 111.92417062],0
a5,1,0.031526,4.624113,[14  5] ; [173  19],[16.83886256  2.16113744] ; [170.16113744  21.83886256],0
v4,1,0.036092,4.392775,[17  2] ; [186   4],[18.45454545  0.54545455] ; [184.54545455   5.45454545],0
s4,1,0.057037,3.621498,[ 8 11] ; [ 42 145],[ 4.61165049 14.38834951] ; [ 45.38834951 141.61165049],0
s7,1,0.069569,3.293151,[ 8 10] ; [122  63],[11.5270936  6.4729064] ; [118.4729064  66.5270936],0
p2,1,0.070995,3.25987,[15  4] ; [176  16],[17.19905213  1.80094787] ; [173.80094787  18.19905213],0
u1,1,0.108005,2.583173,[ 3 16] ; [ 65 127],[ 6.12322275 12.87677725] ; [ 61.87677725 130.12322275],0
p5,1,0.151803,2.054042,[ 1 18] ; [ 35 157],[ 3.24170616 15.75829384] ; [ 32.75829384 159.24170616],0
p8,1,0.175792,1.832841,[11  8] ; [138  52],[13.54545455  5.45454545] ; [135.45454545  54.54545455],0
r1,1,0.183053,1.772662,[14  5] ; [163  28],[16.01428571  2.98571429] ; [160.98571429  30.01428571],0
p10,1,0.196676,1.666888,[15  4] ; [170  21],[16.73809524  2.26190476] ; [168.26190476  22.73809524],0
s2,1,0.252837,1.307558,[10  9] ; [125  65],[12.27272727  6.72727273] ; [122.72727273  67.27272727],0
r2,1,0.268432,1.224744,[18  1] ; [185   3],[18.63285024  0.36714976] ; [184.36714976   3.63285024],0
p7,1,0.313586,1.01551,[14  5] ; [156  32],[15.60386473  3.39613527] ; [154.39613527  33.60386473],0
p12,1,0.32015,0.988335,[ 1 18] ; [ 25 165],[ 2.36363636 16.63636364] ; [ 23.63636364 166.36363636],0
a2,1,0.334045,0.933152,[ 5 14] ; [ 72 120],[ 6.93364929 12.06635071] ; [ 70.06635071 121.93364929],0
s5,1,0.345703,0.889167,[ 6 11] ; [85 95],[7.85279188 9.14720812] ; [83.14720812 96.85279188],0
n1,1,0.397422,0.716113,[3 2] ; [14 21],[2.125 2.875] ; [14.875 20.125],0
v1,1,0.422912,0.642208,[11  8] ; [126  62],[12.57487923  6.42512077] ; [124.42512077  63.57487923],0
p4,1,0.453293,0.562404,[15  4] ; [164  28],[16.11848341  2.88151659] ; [162.88151659  29.11848341],0
a7,1,0.462163,0.540651,[13  6] ; [146  46],[14.31753555  4.68246445] ; [144.68246445  47.31753555],0
d3,1,0.473468,0.513871,[16  3] ; [172  20],[16.92890995  2.07109005] ; [171.07109005  20.92890995],0
s6,1,0.527121,0.399939,[16  3] ; [145  41],[14.92195122  4.07804878] ; [146.07804878  39.92195122],0
a3,1,0.5534,0.351261,[15  4] ; [160  30],[15.90909091  3.09090909] ; [159.09090909  30.90909091],0
a6,1,0.594043,0.284075,[12  7] ; [132  59],[13.02857143  5.97142857] ; [130.97142857  60.02857143],0
n3,1,0.609134,0.261438,[5 1] ; [25  9],[4.5 1.5] ; [25.5  8.5],0
p1,1,0.629073,0.23332,[ 2 17] ; [ 28 164],[ 2.7014218 16.2985782] ; [ 27.2985782 164.7014218],0
v3,1,0.689114,0.160047,[ 7 11] ; [ 81 104],[ 7.80295567 10.19704433] ; [ 80.19704433 104.80295567],0
a4,1,0.726932,0.121947,[11  8] ; [119  73],[11.70616114  7.29383886] ; [118.29383886  73.70616114],0
d2,1,0.859343,0.031403,[14  5] ; [145  47],[14.31753555  4.68246445] ; [144.68246445  47.31753555],0
s3,1,0.869764,0.026882,[12  6] ; [123  67],[11.68269231  6.31730769] ; [123.31730769  66.68269231],0
v2,1,0.884952,0.020937,[11  7] ; [111  76],[10.71219512  7.28780488] ; [111.28780488  75.71219512],0
b2,1,0.89173,0.018527,[6 7] ; [57 72],[5.76760563 7.23239437] ; [57.23239437 71.76760563],0
b3,1,0.89173,0.018527,[6 7] ; [57 72],[5.76760563 7.23239437] ; [57.23239437 71.76760563],0
b4,1,0.90032,0.015689,[11  8] ; [114  78],[11.25592417  7.74407583] ; [113.74407583  78.25592417],0
s8,1,0.906113,0.01391,[12  7] ; [118  73],[11.76190476  7.23809524] ; [118.23809524  72.76190476],0
r4,1,0.933323,0.007,[18  1] ; [181  11],[17.91943128  1.08056872] ; [181.08056872  10.91943128],0
p3,1,0.938996,0.005857,[13  6] ; [133  59],[13.14691943  5.85308057] ; [132.85308057  59.14691943],0
b5,1,0.970496,0.001368,[11  8] ; [112  80],[11.07582938  7.92417062] ; [111.92417062  80.07582938],0
