Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,120.306095,[ 56 173] ; [300 134],[122.96229261 106.03770739] ; [233.03770739 200.96229261],1
p6,1,0.0,65.205547,[ 37 190] ; [210 225],[ 84.69637462 142.30362538] ; [162.30362538 272.69637462],1
p3,1,0.0,46.883515,[ 79 149] ; [274 164],[120.84684685 107.15315315] ; [232.15315315 205.84684685],1
p2,1,0.0,40.881085,[168  61] ; [401  36],[195.64714715  33.35285285] ; [373.35285285  63.64714715],1
p4,1,0.0,38.6694,[108 121] ; [313 124],[144.75825826  84.24174174] ; [276.24174174 160.75825826],1
p10,1,0.0,26.038252,[164  62] ; [385  51],[187.42296073  38.57703927] ; [361.57703927  74.42296073],1
p9,1,3.4e-05,17.190446,[174  50] ; [390  45],[191.70864947  32.29135053] ; [372.29135053  62.70864947],1
p11,1,3.9e-05,16.912409,[160  69] ; [366  72],[180.59070465  48.40929535] ; [345.40929535  92.59070465],1
n5,1,0.000398,12.541124,[153  75] ; [347  89],[171.68674699  56.31325301] ; [328.31325301 107.68674699],1
n4,1,0.000687,11.523183,[165  64] ; [363  73],[181.82255639  47.17744361] ; [346.17744361  89.82255639],1
s5,1,0.000745,11.37451,[ 56 157] ; [170 257],[ 75.215625 137.784375] ; [150.784375 276.215625],1
n6,1,0.001469,10.117218,[183  46] ; [387  48],[196.5813253  32.4186747] ; [373.4186747  61.5813253],0
v1,1,0.003752,8.400178,[105 116] ; [255 174],[122.4  98.6] ; [237.6 191.4],0
a8,1,0.004889,7.92014,[ 19 189] ; [ 70 326],[ 30.64900662 177.35099338] ; [ 58.35099338 337.64900662],0
p5,1,0.006868,7.307197,[ 14 212] ; [ 57 380],[ 24.20211161 201.79788839] ; [ 46.79788839 390.20211161],0
b5,1,0.007702,7.101436,[157  72] ; [254 184],[141.10794603  87.89205397] ; [269.89205397 168.10794603],0
s7,1,0.00946,6.733878,[ 92 124] ; [224 195],[107.48976378 108.51023622] ; [208.51023622 210.48976378],0
v3,1,0.009983,6.63792,[ 72 141] ; [188 235],[ 87.0754717 125.9245283] ; [172.9245283 250.0754717],0
u3,1,0.018378,5.559715,[46 17] ; [54 45],[38.88888889 24.11111111] ; [61.11111111 37.88888889],0
v2,1,0.020682,5.353431,[114 104] ; [262 162],[127.67601246  90.32398754] ; [248.32398754 175.67601246],0
s8,1,0.023203,5.153242,[ 94 133] ; [221 215],[107.85067873 119.14932127] ; [207.14932127 228.85067873],0
v4,1,0.027437,4.863075,[217  11] ; [430   8],[221.4954955   6.5045045] ; [425.5045045  12.4954955],0
a1,1,0.028816,4.778556,[  5 224] ; [ 26 412],[ 10.64317841 218.35682159] ; [ 20.35682159 417.64317841],0
n3,1,0.036432,4.376751,[49 21] ; [65 12],[54.28571429 15.71428571] ; [59.71428571 17.28571429],0
