Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,2e-06,22.510801,[11 90] ; [25 32],[23.01265823 77.98734177] ; [12.98734177 44.01265823],1
p8,1,1e-05,19.463918,[13 89] ; [25 32],[24.37735849 77.62264151] ; [13.62264151 43.37735849],1
a2,1,0.004303,8.151165,[26 76] ; [ 4 53],[19.24528302 82.75471698] ; [10.75471698 46.24528302],0
p3,1,0.006642,7.367359,[27 74] ; [27 29],[34.7388535 66.2611465] ; [19.2611465 36.7388535],0
s3,1,0.021257,5.305603,[41 60] ; [34 23],[47.94303797 53.05696203] ; [27.05696203 29.94303797],0
v2,1,0.027616,4.851887,[44 50] ; [36 19],[50.46979866 43.53020134] ; [29.53020134 25.46979866],0
d3,1,0.029248,4.75293,[63 39] ; [24 31],[56.52229299 45.47770701] ; [30.47770701 24.52229299],0
u1,1,0.033448,4.522715,[20 82] ; [ 4 53],[15.39622642 86.60377358] ; [ 8.60377358 48.39622642],0
a8,1,0.037083,4.346591,[ 7 91] ; [10 45],[10.88888889 87.11111111] ; [ 6.11111111 48.88888889],0
s2,1,0.050968,3.809334,[40 60] ; [32 25],[45.85987261 54.14012739] ; [26.14012739 30.85987261],0
n5,1,0.058987,3.56563,[56 46] ; [40 17],[61.58490566 40.41509434] ; [34.41509434 22.58490566],0
d2,1,0.084465,2.976828,[55 46] ; [22 33],[49.8525641 51.1474359] ; [27.1474359 27.8525641],0
p4,1,0.096496,2.762518,[30 71] ; [24 32],[34.7388535 66.2611465] ; [19.2611465 36.7388535],0
a3,1,0.096929,2.755363,[69 33] ; [31 26],[64.1509434 37.8490566] ; [35.8490566 21.1509434],0
p5,1,0.104227,2.639635,[ 4 95] ; [ 6 50],[ 6.38709677 92.61290323] ; [ 3.61290323 52.38709677],0
d4,1,0.111448,2.533567,[82 20] ; [38 17],[77.96178344 24.03821656] ; [42.03821656 12.96178344],0
v1,1,0.119359,2.425714,[34 64] ; [27 30],[38.56774194 59.43225806] ; [22.43225806 34.56774194],0
u2,1,0.136446,2.217587,[21 12] ; [11 14],[18.20689655 14.79310345] ; [13.79310345 11.20689655],0
a5,1,0.136473,2.217279,[71 31] ; [33 24],[66.71698113 35.28301887] ; [37.28301887 19.71698113],0
b1,1,0.138198,2.197914,[43 59] ; [31 26],[47.47169811 54.52830189] ; [26.52830189 30.47169811],0
b4,1,0.154793,2.02437,[62 40] ; [28 29],[57.73584906 44.26415094] ; [32.26415094 24.73584906],0
a4,1,0.172584,1.860356,[49 53] ; [21 36],[44.90566038 57.09433962] ; [25.09433962 31.90566038],0
p10,1,0.180002,1.797608,[57 42] ; [39 18],[60.92307692 38.07692308] ; [35.07692308 21.92307692],0
s7,1,0.292464,1.108246,[36 60] ; [25 29],[39.04 56.96] ; [21.96 32.04],0
v4,1,0.355773,0.852757,[88 14] ; [52  5],[89.81132075 12.18867925] ; [50.18867925  6.81132075],0
n4,1,0.391925,0.732962,[61 41] ; [38 19],[63.50943396 38.49056604] ; [35.49056604 21.50943396],0
b2,1,0.399476,0.709904,[24 36] ; [12 26],[22.04081633 37.95918367] ; [13.95918367 24.04081633],0
b3,1,0.399476,0.709904,[24 36] ; [12 26],[22.04081633 37.95918367] ; [13.95918367 24.04081633],0
s6,1,0.429565,0.624,[56 44] ; [35 21],[58.33333333 41.66666667] ; [32.66666667 23.33333333],0
u3,1,0.447246,0.577622,[21 12] ; [14 12],[19.57627119 13.42372881] ; [15.42372881 10.57627119],0
s5,1,0.449097,0.572929,[25 68] ; [18 37],[27.02027027 65.97972973] ; [15.97972973 39.02027027],0
n3,1,0.46471,0.534528,[28 13] ; [11  3],[29.07272727 11.92727273] ; [9.92727273 4.07272727],0
s8,1,0.495256,0.465087,[37 65] ; [23 32],[38.98089172 63.01910828] ; [21.01910828 33.98089172],0
d1,1,0.500256,0.454394,[54 48] ; [27 30],[51.96226415 50.03773585] ; [29.03773585 27.96226415],0
s1,1,0.501885,0.450948,[ 6 95] ; [ 5 52],[ 7.03164557 93.96835443] ; [ 3.96835443 53.03164557],0
r4,1,0.558242,0.342757,[86 16] ; [50  7],[87.24528302 14.75471698] ; [48.75471698  8.24528302],0
b5,1,0.606576,0.265191,[62 40] ; [37 20],[63.50943396 38.49056604] ; [35.49056604 21.50943396],0
p9,1,0.669551,0.182127,[62 36] ; [38 19],[63.22580645 34.77419355] ; [36.77419355 20.22580645],0
a6,1,0.6763,0.174321,[61 41] ; [31 24],[59.77070064 42.22929936] ; [32.22929936 22.77070064],0
a1,1,0.690314,0.158746,[ 7 95] ; [ 3 54],[ 6.41509434 95.58490566] ; [ 3.58490566 53.41509434],0
v3,1,0.698526,0.15001,[33 59] ; [18 37],[31.91836735 60.08163265] ; [19.08163265 35.91836735],0
n1,1,0.714757,0.133572,[19 24] ; [5 8],[18.42857143 24.57142857] ; [5.57142857 7.42857143],0
p12,1,0.836939,0.042358,[ 8 93] ; [ 4 53],[ 7.67088608 93.32911392] ; [ 4.32911392 52.67088608],0
