Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,40.804587,[24 61] ; [ 26 411],[ 8.14176245 76.85823755] ; [ 41.85823755 395.14176245],1
p1,1,0.0,39.52824,[25 60] ; [ 29 406],[ 8.82692308 76.17307692] ; [ 45.17307692 389.82692308],1
s5,1,0.0,31.761898,[52 26] ; [140 285],[29.77335984 48.22664016] ; [162.22664016 262.77335984],1
a1,1,9e-06,19.792171,[13 72] ; [ 15 423],[ 4.55066922 80.44933078] ; [ 23.44933078 414.55066922],1
p3,1,0.000204,13.793979,[72 13] ; [280 157],[57.31800766 27.68199234] ; [294.68199234 142.31800766],1
p8,1,0.000228,13.586836,[69 16] ; [261 173],[54.04624277 30.95375723] ; [275.95375723 158.04624277],1
p6,1,0.000264,13.307079,[56 27] ; [198 236],[40.77756286 42.22243714] ; [213.22243714 220.77756286],1
v3,1,0.000487,12.16366,[49 33] ; [164 257],[34.72365805 47.27634195] ; [178.27634195 242.72365805],1
s7,1,0.000812,11.213769,[58 22] ; [216 198],[44.37246964 35.62753036] ; [229.62753036 184.37246964],1
b5,1,0.001695,9.853161,[36 49] ; [266 172],[49.08221797 35.91778203] ; [252.91778203 185.08221797],0
n5,1,0.002089,9.470019,[78  7] ; [335 100],[67.50961538 17.49038462] ; [345.49038462  89.50961538],0
s8,1,0.003029,8.789723,[55 30] ; [205 230],[42.5 42.5] ; [217.5 217.5],0
p7,1,0.004972,7.889695,[72 12] ; [307 126],[61.57833656 22.42166344] ; [317.42166344 115.57833656],0
s6,1,0.008945,6.833755,[69 11] ; [312 119],[59.64774951 20.35225049] ; [321.35225049 109.64774951],0
p9,1,0.01559,5.848504,[81  4] ; [373  62],[74.21153846 10.78846154] ; [379.78846154  55.21153846],0
n4,1,0.015702,5.835945,[77  8] ; [347  90],[69.04214559 15.95785441] ; [354.95785441  82.04214559],0
n6,1,0.025195,5.010421,[80  5] ; [370  65],[73.55769231 11.44230769] ; [376.44230769  58.55769231],0
v1,1,0.038595,4.278608,[58 25] ; [247 181],[49.54011742 33.45988258] ; [255.45988258 172.54011742],0
u4,1,0.045418,4.003064,[ 5 80] ; [  9 429],[ 2.27533461 82.72466539] ; [ 11.72466539 426.27533461],0
n3,1,0.048981,3.876001,[8 6] ; [64 15],[10.83870968  3.16129032] ; [61.16129032 17.83870968],0
a2,1,0.054949,3.683634,[15 70] ; [121 317],[22.10325048 62.89674952] ; [113.89674952 324.10325048],0
p10,1,0.060213,3.531521,[78  7] ; [363  70],[72.36486486 12.63513514] ; [368.63513514  64.36486486],0
b3,1,0.068558,3.317213,[29 32] ; [ 95 176],[22.78313253 38.21686747] ; [101.21686747 169.78313253],0
b2,1,0.068558,3.317213,[29 32] ; [ 95 176],[22.78313253 38.21686747] ; [101.21686747 169.78313253],0
a6,1,0.081225,3.040219,[51 34] ; [305 133],[57.8585086 27.1414914] ; [298.1414914 139.8585086],0
s3,1,0.084588,2.974461,[57 28] ; [245 185],[49.84466019 35.15533981] ; [252.15533981 177.84466019],0
d5,1,0.089339,2.886243,[67 18] ; [376  61],[72.13601533 12.86398467] ; [370.86398467  66.13601533],0
a5,1,0.171514,1.869656,[61 24] ; [344  94],[65.82217973 19.17782027] ; [339.17782027  98.82217973],0
s2,1,0.177138,1.821474,[53 32] ; [235 197],[47.35009671 37.64990329] ; [240.64990329 191.35009671],0
s1,1,0.186545,1.744696,[ 5 80] ; [ 13 419],[ 2.95938104 82.04061896] ; [ 15.04061896 416.95938104],0
a3,1,0.207364,1.589738,[66 19] ; [310 127],[61.22605364 23.77394636] ; [314.77394636 122.22605364],0
r4,1,0.224647,1.474438,[82  3] ; [407  31],[79.47418738  5.52581262] ; [409.52581262  28.47418738],0
a7,1,0.237402,1.395957,[59 26] ; [330 107],[63.34291188 21.65708812] ; [325.65708812 111.34291188],0
a4,1,0.255924,1.290672,[36 49] ; [214 222],[40.78694818 44.21305182] ; [209.21305182 226.78694818],0
d3,1,0.295971,1.092262,[58 27] ; [323 115],[61.92160612 23.07839388] ; [319.07839388 118.92160612],0
p11,1,0.311714,1.023399,[73 12] ; [356  82],[69.72275335 15.27724665] ; [359.27724665  78.72275335],0
p2,1,0.340461,0.908694,[78  6] ; [390  46],[75.6  8.4] ; [392.4  43.6],0
n1,1,0.396846,0.717863,[7 7] ; [30 49],[5.56989247 8.43010753] ; [31.43010753 47.56989247],0
r2,1,0.460918,0.543665,[79  6] ; [411  22],[80.40540541  4.59459459] ; [409.59459459  23.40540541],0
u3,1,0.524113,0.405792,[13  6] ; [76 49],[11.74305556  7.25694444] ; [77.25694444 47.74305556],0
b4,1,0.563045,0.334459,[47 38] ; [257 181],[49.40726577 35.59273423] ; [254.59273423 183.40726577],0
u2,1,0.62054,0.245109,[12  7] ; [72 54],[11.00689655  7.99310345] ; [72.99310345 53.00689655],0
s4,1,0.640997,0.217441,[13 70] ; [ 77 356],[14.47674419 68.52325581] ; [ 75.52325581 357.47674419],0
a8,1,0.701029,0.147404,[12 67] ; [ 53 338],[10.92553191 68.07446809] ; [ 54.07446809 336.92553191],0
v2,1,0.728683,0.120324,[50 32] ; [251 175],[48.58661417 33.41338583] ; [252.41338583 173.58661417],0
d4,1,0.748368,0.102908,[72 13] ; [364  73],[70.99616858 14.00383142] ; [365.00383142  71.99616858],0
b1,1,0.772276,0.083752,[35 50] ; [173 265],[33.80497132 51.19502868] ; [174.19502868 263.80497132],0
n2,1,0.797542,0.065807,[10  4] ; [59 20],[10.38709677  3.61290323] ; [58.61290323 20.38709677],0
r1,1,0.886849,0.020247,[70 15] ; [361  74],[70.45192308 14.54807692] ; [360.54807692  74.45192308],0
u1,1,0.90876,0.013134,[17 68] ; [ 90 348],[17.39005736 67.60994264] ; [ 89.60994264 348.39005736],0
d1,1,0.912376,0.012109,[54 31] ; [281 157],[54.44550669 30.55449331] ; [280.55449331 157.44550669],0
d2,1,0.914187,0.011612,[44 41] ; [229 208],[44.45402299 40.54597701] ; [228.54597701 208.45402299],0
v4,1,0.949662,0.003985,[82  3] ; [420  16],[81.90019194  3.09980806] ; [420.09980806  15.90019194],0
