Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,49.336051,[28 62] ; [127  40],[54.28015564 35.71984436] ; [100.71984436  66.28015564],1
a5,1,0.00049,12.152738,[41 49] ; [114  54],[54.06976744 35.93023256] ; [100.93023256  67.06976744],1
s8,1,0.001125,10.610413,[ 7 82] ; [ 41 126],[16.6875 72.3125] ; [ 31.3125 135.6875],0
n1,1,0.00342,8.568488,[ 7 31] ; [26 28],[13.63043478 24.36956522] ; [19.36956522 34.63043478],0
a8,1,0.00877,6.869142,[ 3 84] ; [ 22 134],[ 8.95061728 78.04938272] ; [ 16.04938272 139.95061728],0
a4,1,0.010877,6.485316,[24 66] ; [71 95],[33.3984375 56.6015625] ; [ 61.6015625 104.3984375],0
s7,1,0.014297,6.001114,[ 9 77] ; [ 37 122],[16.14693878 69.85306122] ; [ 29.85306122 129.14693878],0
n6,1,0.014999,5.916586,[55 35] ; [127  41],[63.48837209 26.51162791] ; [118.51162791  49.48837209],0
a6,1,0.024007,5.094121,[50 40] ; [117  51],[58.25581395 31.74418605] ; [108.74418605  59.25581395],0
r2,1,0.030089,4.704178,[71 18] ; [147  17],[76.68774704 12.31225296] ; [141.31225296  22.68774704],0
a3,1,0.036968,4.351887,[50 39] ; [115  51],[57.58823529 31.41176471] ; [107.41176471  58.58823529],0
s3,1,0.054827,3.687325,[16 73] ; [ 48 118],[22.3372549 66.6627451] ; [ 41.6627451 124.3372549],0
a2,1,0.063209,3.451117,[10 80] ; [ 34 134],[15.34883721 74.65116279] ; [ 28.65116279 139.34883721],0
b2,1,0.0641,3.427987,[ 9 29] ; [41 60],[13.66906475 24.33093525] ; [36.33093525 64.66906475],0
b3,1,0.0641,3.427987,[ 9 29] ; [41 60],[13.66906475 24.33093525] ; [36.33093525 64.66906475],0
n2,1,0.07147,3.248937,[21 17] ; [41 15],[25.06382979 12.93617021] ; [36.93617021 19.06382979],0
s1,1,0.103669,2.648168,[ 4 86] ; [  2 163],[ 2.11764706 87.88235294] ; [  3.88235294 161.11764706],0
p3,1,0.124648,2.357929,[14 75] ; [ 40 127],[18.7734375 70.2265625] ; [ 35.2265625 131.7734375],0
u1,1,0.145921,2.114382,[ 4 86] ; [ 16 152],[ 6.97674419 83.02325581] ; [ 13.02325581 154.97674419],0
d2,1,0.157626,1.996859,[29 61] ; [68 97],[34.23529412 55.76470588] ; [ 62.76470588 102.23529412],0
r4,1,0.178324,1.811536,[61 29] ; [127  41],[65.58139535 24.41860465] ; [122.41860465  45.58139535],0
d5,1,0.20808,1.584736,[58 32] ; [121  47],[62.44186047 27.55813953] ; [116.55813953  51.44186047],0
