Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,139.668929,[ 71 199] ; [149  30],[132.29398664 137.70601336] ; [87.70601336 91.29398664],1
s7,1,0.0,63.667782,[ 69 188] ; [113  59],[109.03030303 147.96969697] ; [72.96969697 99.03030303],1
s8,1,0.0,61.907562,[ 60 211] ; [105  74],[ 99.36666667 171.63333333] ; [ 65.63333333 113.36666667],1
s6,1,0.0,55.950625,[118 154] ; [140  37],[156.29398664 115.70601336] ; [101.70601336  75.29398664],1
d4,1,0.000201,13.823494,[190  81] ; [152  26],[206.41870824  64.58129176] ; [135.58129176  42.41870824],1
r3,1,0.000418,12.45181,[235  36] ; [172   6],[245.65033408  25.34966592] ; [161.34966592  16.65033408],1
d1,1,0.000816,11.204074,[128 144] ; [113  66],[145.3481153 126.6518847] ; [95.6518847 83.3481153],1
r1,1,0.000831,11.17171,[187  83] ; [149  30],[202.04899777  67.95100223] ; [133.95100223  45.04899777],1
r4,1,0.007039,7.263004,[217  55] ; [160  19],[227.37028825  44.62971175] ; [149.62971175  29.37028825],0
u4,1,0.011275,6.421407,[  3 269] ; [  9 170],[  7.23725055 264.76274945] ; [  4.76274945 174.23725055],0
p10,1,0.016047,5.797765,[202  66] ; [151  27],[212.11659193  55.88340807] ; [140.88340807  37.11659193],0
p12,1,0.019757,5.433235,[ 10 259] ; [ 16 162],[ 15.64653244 253.35346756] ; [ 10.35346756 167.64653244],0
a8,1,0.025009,5.023279,[ 28 213] ; [ 33 135],[ 35.94376528 205.05623472] ; [ 25.05623472 142.94376528],0
a3,1,0.029555,4.735007,[172  97] ; [132  47],[182.53571429  86.46428571] ; [121.46428571  57.53571429],0
s1,1,0.030548,4.678213,[  6 263] ; [ 11 165],[ 10.27640449 258.72359551] ; [  6.72359551 169.27640449],0
v4,1,0.03554,4.41903,[242  29] ; [169   9],[248.06458797  22.93541203] ; [162.93541203  15.06458797],0
p4,1,0.036764,4.361297,[142 128] ; [112  67],[152.73942094 117.26057906] ; [101.26057906  77.73942094],0
d2,1,0.037682,4.319311,[116 155] ; [94 84],[126.74832962 144.25167038] ; [83.25167038 94.74832962],0
p6,1,0.03832,4.29078,[ 74 194] ; [ 65 111],[ 83.9009009 184.0990991] ; [ 55.0990991 120.9009009],0
p11,1,0.044088,4.0532,[203  69] ; [148  31],[211.68957871  60.31042129] ; [139.31042129  39.68957871],0
u1,1,0.0511,3.804992,[ 36 236] ; [ 36 143],[ 43.42350333 228.57649667] ; [ 28.57649667 150.42350333],0
b1,1,0.055412,3.669658,[100 172] ; [82 97],[109.76496674 162.23503326] ; [ 72.23503326 106.76496674],0
a6,1,0.074535,3.180204,[193  79] ; [112  66],[184.35555556  87.64444444] ; [120.64444444  57.35555556],0
s4,1,0.08071,3.050542,[ 24 247] ; [ 25 152],[ 29.640625 241.359375] ; [ 19.359375 157.640625],0
p2,1,0.089008,2.892217,[204  65] ; [147  31],[211.22818792  57.77181208] ; [139.77181208  38.22818792],0
p3,1,0.089871,2.87669,[113 157] ; [89 89],[121.74107143 148.25892857] ; [80.25892857 97.74107143],0
n4,1,0.091614,2.845789,[226  46] ; [159  20],[232.19512195  39.80487805] ; [152.80487805  26.19512195],0
v2,1,0.097739,2.742059,[127 133] ; [98 74],[135.41666667 124.58333333] ; [89.58333333 82.41666667],0
p7,1,0.104692,2.632576,[149 117] ; [111  63],[157.18181818 108.81818182] ; [102.81818182  71.18181818],0
r2,1,0.118155,2.441612,[240  28] ; [167  11],[244.56502242  23.43497758] ; [162.43497758  15.56502242],0
u3,1,0.128118,2.315164,[44 56] ; [27 20],[48.29931973 51.70068027] ; [22.70068027 24.29931973],0
p9,1,0.130549,2.285959,[213  54] ; [152  26],[219.  48.] ; [146.  32.],0
u2,1,0.138786,2.191368,[46 53] ; [28 19],[50.17808219 48.82191781] ; [23.82191781 23.17808219],0
d5,1,0.197641,1.659723,[206  66] ; [144  34],[211.55555556  60.44444444] ; [138.44444444  39.55555556],0
v3,1,0.223402,1.48238,[ 97 171] ; [71 98],[103.02974828 164.97025172] ; [ 64.97025172 104.02974828],0
b2,1,0.271716,1.208066,[ 58 105] ; [48 66],[ 62.37545126 100.62454874] ; [43.62454874 70.37545126],0
b3,1,0.271716,1.208066,[ 58 105] ; [48 66],[ 62.37545126 100.62454874] ; [43.62454874 70.37545126],0
d3,1,0.278803,1.172917,[166 105] ; [118  60],[171.41202673  99.58797327] ; [112.58797327  65.41202673],0
