Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,54.888264,[28 18] ; [148   2],[41.30612245  4.69387755] ; [134.69387755  15.30612245],1
r2,1,0.0,51.222514,[24 19] ; [145   5],[37.65284974  5.34715026] ; [131.34715026  18.65284974],1
r1,1,0.0,47.382894,[15 31] ; [126  23],[33.26153846 12.73846154] ; [107.73846154  41.26153846],1
v4,1,0.0,29.968695,[28 16] ; [141   8],[38.52849741  5.47150259] ; [130.47150259  18.52849741],1
s8,1,0.001737,9.80874,[ 4 42] ; [ 48 102],[12.20408163 33.79591837] ; [ 39.79591837 110.20408163],0
b1,1,0.001886,9.656856,[25 21] ; [ 44 106],[16.19387755 29.80612245] ; [52.80612245 97.19387755],0
p11,1,0.00359,8.480472,[20 26] ; [101  49],[28.39795918 17.60204082] ; [92.60204082 57.39795918],0
n2,1,0.004202,8.194325,[ 7 13] ; [28 10],[12.06896552  7.93103448] ; [22.93103448 15.06896552],0
a6,1,0.006244,7.478382,[19 27] ; [96 54],[26.98979592 19.01020408] ; [88.01020408 61.98979592],0
a5,1,0.010378,6.568841,[20 26] ; [97 53],[27.45918367 18.54081633] ; [89.54081633 60.45918367],0
p9,1,0.012413,6.250967,[23 22] ; [104  42],[29.92146597 15.07853403] ; [97.07853403 48.92146597],0
s6,1,0.018113,5.585194,[16 30] ; [81 67],[23. 23.] ; [74. 74.],0
a7,1,0.028876,4.775014,[27 19] ; [113  37],[32.85714286 13.14285714] ; [107.14285714  42.85714286],0
p10,1,0.038512,4.282282,[21 24] ; [94 53],[26.953125 18.046875] ; [88.046875 58.953125],0
u3,1,0.049646,3.853363,[ 8 14] ; [33 21],[11.86842105 10.13157895] ; [29.13157895 24.86842105],0
s2,1,0.057879,3.597135,[12 34] ; [62 87],[17.45641026 28.54358974] ; [56.54358974 92.45641026],0
s7,1,0.058651,3.575136,[ 7 36] ; [44 98],[11.85405405 31.14594595] ; [ 39.14594595 102.85405405],0
s3,1,0.062143,3.47924,[15 28] ; [76 73],[20.38020833 22.61979167] ; [70.61979167 78.38020833],0
v2,1,0.088273,2.905596,[16 28] ; [72 69],[20.92972973 23.07027027] ; [67.07027027 73.92972973],0
n4,1,0.102011,2.673813,[12 34] ; [59 91],[16.66326531 29.33673469] ; [54.33673469 95.66326531],0
p8,1,0.110317,2.549674,[11 34] ; [56 94],[15.46153846 29.53846154] ; [51.53846154 98.46153846],0
v3,1,0.110904,2.54129,[ 8 37] ; [41 96],[12.11538462 32.88461538] ; [ 36.88461538 100.11538462],0
d5,1,0.121545,2.397303,[30 16] ; [115  35],[34.03061224 11.96938776] ; [110.96938776  39.03061224],0
p7,1,0.166218,1.916727,[15 30] ; [67 82],[19.02061856 25.97938144] ; [62.97938144 86.02061856],0
n6,1,0.199497,1.646053,[23 23] ; [91 59],[26.75510204 19.24489796] ; [87.24489796 62.75510204],0
p2,1,0.22038,1.501893,[28 17] ; [107  42],[31.31443299 13.68556701] ; [103.68556701  45.31443299],0
a3,1,0.261284,1.261941,[24 21] ; [94 56],[27.23076923 17.76923077] ; [90.76923077 59.23076923],0
u1,1,0.279985,1.167163,[ 2 44] ; [ 14 136],[ 3.75510204 42.24489796] ; [ 12.24489796 137.75510204],0
n3,1,0.297331,1.086128,[12  7] ; [29  9],[13.66666667  5.33333333] ; [27.33333333 10.66666667],0
d1,1,0.301726,1.066551,[19 27] ; [75 75],[22.06122449 23.93877551] ; [71.93877551 78.06122449],0
b4,1,0.366898,0.814143,[31 15] ; [90 60],[28.39795918 17.60204082] ; [92.60204082 57.39795918],0
d3,1,0.370675,0.801401,[28 18] ; [102  48],[30.51020408 15.48979592] ; [99.48979592 50.51020408],0
u2,1,0.423808,0.639731,[10 12] ; [30 24],[11.57894737 10.42105263] ; [28.42105263 25.57894737],0
p3,1,0.424026,0.63913,[11 35] ; [ 45 105],[13.14285714 32.85714286] ; [ 42.85714286 107.14285714],0
s4,1,0.431914,0.617672,[ 6 40] ; [ 27 123],[ 7.74489796 38.25510204] ; [ 25.25510204 124.74489796],0
d4,1,0.435565,0.607939,[35 11] ; [122  28],[36.84693878  9.15306122] ; [120.15306122  29.84693878],0
p5,1,0.464172,0.535817,[ 1 44] ; [  7 142],[ 1.8556701 43.1443299] ; [  6.1443299 142.8556701],0
a8,1,0.543635,0.368844,[ 2 41] ; [ 10 127],[ 2.86666667 40.13333333] ; [  9.13333333 127.86666667],0
d2,1,0.559741,0.340153,[15 31] ; [56 94],[16.66326531 29.33673469] ; [54.33673469 95.66326531],0
a2,1,0.61286,0.256031,[ 4 42] ; [ 17 133],[ 4.92857143 41.07142857] ; [ 16.07142857 133.92857143],0
b5,1,0.674562,0.176312,[26 20] ; [90 60],[27.2244898 18.7755102] ; [88.7755102 61.2244898],0
p4,1,0.712477,0.135815,[17 29] ; [51 99],[15.95918367 30.04081633] ; [52.04081633 97.95918367],0
a1,1,0.745669,0.105207,[ 2 44] ; [  5 145],[ 1.64285714 44.35714286] ; [  5.35714286 144.64285714],0
v1,1,0.753209,0.098854,[16 28] ; [49 96],[15.13227513 28.86772487] ; [49.86772487 95.13227513],0
a4,1,0.776756,0.0804,[14 32] ; [ 49 101],[14.78571429 31.21428571] ; [ 48.21428571 101.78571429],0
s5,1,0.833235,0.044333,[10 36] ; [ 33 109],[10.5212766 35.4787234] ; [ 32.4787234 109.5212766],0
p12,1,0.84329,0.03908,[ 1 45] ; [  4 144],[ 1.18556701 44.81443299] ; [  3.81443299 144.18556701],0
b3,1,0.862878,0.02983,[ 7 18] ; [21 59],[ 6.66666667 18.33333333] ; [21.33333333 58.66666667],0
b2,1,0.862878,0.02983,[ 7 18] ; [21 59],[ 6.66666667 18.33333333] ; [21.33333333 58.66666667],0
n1,1,0.869447,0.027015,[ 5 15] ; [ 9 30],[ 4.74576271 15.25423729] ; [ 9.25423729 29.74576271],0
p1,1,0.908406,0.013236,[ 2 43] ; [  6 142],[ 1.86528497 43.13471503] ; [  6.13471503 141.86528497],0
s1,1,0.91693,0.010879,[ 2 44] ; [  6 144],[ 1.87755102 44.12244898] ; [  6.12244898 143.87755102],0
