Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,39.711843,[251  67] ; [22 35],[231.504  86.496] ; [41.496 15.504],1
s3,1,0.0,37.471411,[255  62] ; [24 33],[236.47860963  80.52139037] ; [42.52139037 14.47860963],1
s7,1,1.9e-05,18.285522,[249  57] ; [31 25],[236.68508287  69.31491713] ; [43.31491713 12.68508287],1
s5,1,0.000793,11.257535,[150 158] ; [13 41],[138.68508287 169.31491713] ; [24.31491713 29.68508287],1
s4,1,0.00877,6.868985,[ 69 249] ; [ 4 54],[ 61.7393617 256.2606383] ; [11.2606383 46.7393617],0
v3,1,0.020879,5.336889,[137 168] ; [34 21],[144.875 160.125] ; [26.125 28.875],0
d5,1,0.046573,3.960763,[279  40] ; [45 13],[274.15384615  44.84615385] ; [49.84615385  8.15384615],0
v2,1,0.077712,3.112111,[181 123] ; [41 16],[186.94736842 117.05263158] ; [35.05263158 21.94736842],0
r3,1,0.078887,3.087677,[312   8] ; [54  4],[309.84126984  10.15873016] ; [56.15873016  1.84126984],0
b2,1,0.081716,3.030441,[ 89 126] ; [25 20],[ 94.26923077 120.73076923] ; [19.73076923 25.26923077],0
b3,1,0.081716,3.030441,[ 89 126] ; [25 20],[ 94.26923077 120.73076923] ; [19.73076923 25.26923077],0
r1,1,0.084813,2.970169,[279  39] ; [46 12],[274.86702128  43.13297872] ; [50.13297872  7.86702128],0
b5,1,0.089339,2.886252,[198 122] ; [29 29],[192.16931217 127.83068783] ; [34.83068783 23.16931217],0
a2,1,0.103419,2.652016,[ 94 226] ; [11 47],[ 88.88888889 231.11111111] ; [16.11111111 41.88888889],0
p1,1,0.157857,1.994639,[ 36 282] ; [ 3 55],[ 32.98404255 285.01595745] ; [ 6.01595745 51.98404255],0
p10,1,0.169938,1.883488,[278  39] ; [47 11],[274.73333333  42.26666667] ; [50.26666667  7.73333333],0
u3,1,0.210166,1.570282,[49 18] ; [6 5],[47.24358974 19.75641026] ; [7.75641026 3.24358974],0
u1,1,0.218786,1.512314,[ 79 241] ; [10 48],[ 75.34391534 244.65608466] ; [13.65608466 44.34391534],0
p4,1,0.253089,1.306172,[217 102] ; [35 23],[213.23076923 105.76923077] ; [38.76923077 19.23076923],0
p11,1,0.268035,1.226775,[256  64] ; [50  8],[259.04761905  60.95238095] ; [46.95238095 11.04761905],0
p9,1,0.271795,1.207663,[289  29] ; [50  8],[286.70744681  31.29255319] ; [52.29255319  5.70744681],0
p12,1,0.286972,1.133775,[ 37 281] ; [ 4 54],[ 34.67553191 283.32446809] ; [ 6.32446809 51.67553191],0
u4,1,0.302378,1.063679,[ 15 305] ; [ 1 57],[ 13.54497354 306.45502646] ; [ 2.45502646 55.54497354],0
n6,1,0.325673,0.966026,[283  35] ; [49  9],[280.78723404  37.21276596] ; [51.21276596  6.78723404],0
a6,1,0.374476,0.788758,[217 102] ; [36 22],[214.07692308 104.92307692] ; [38.92307692 19.07692308],0
b1,1,0.419366,0.652092,[134 186] ; [21 37],[131.21693122 188.78306878] ; [23.78306878 34.21693122],0
r4,1,0.431125,0.61979,[310  10] ; [55  3],[308.99470899  11.00529101] ; [56.00529101  1.99470899],0
n5,1,0.44604,0.580695,[260  59] ; [44 13],[257.91489362  61.08510638] ; [46.08510638 10.91489362],0
s1,1,0.449917,0.570861,[ 12 304] ; [ 1 55],[ 11.04301075 304.95698925] ; [ 1.95698925 54.04301075],0
p5,1,0.494527,0.466661,[ 51 266] ; [ 7 49],[ 49.2922252 267.7077748] ; [ 8.7077748 47.2922252],0
a4,1,0.495721,0.464085,[159 161] ; [26 32],[156.61375661 163.38624339] ; [28.38624339 29.61375661],0
n3,1,0.535103,0.384692,[48 23] ; [7 2],[48.8125 22.1875] ; [6.1875 2.8125],0
p2,1,0.631044,0.230647,[267  52] ; [50  8],[268.23076923  50.76923077] ; [48.76923077  9.23076923],0
p8,1,0.636524,0.223317,[179 135] ; [35 23],[180.6344086 133.3655914] ; [33.3655914 24.6344086],0
p7,1,0.686533,0.162864,[214  95] ; [41 16],[215.28688525  93.71311475] ; [39.71311475 17.28688525],0
p6,1,0.693399,0.155431,[148 169] ; [25 32],[146.63368984 170.36631016] ; [26.36631016 30.63368984],0
v1,1,0.716058,0.132301,[193 114] ; [35 23],[191.76986301 115.23013699] ; [36.23013699 21.76986301],0
a7,1,0.735909,0.113755,[224  95] ; [42 16],[225.07692308  93.92307692] ; [40.92307692 17.07692308],0
n2,1,0.753514,0.098602,[53 18] ; [7 3],[52.59259259 18.40740741] ; [7.40740741 2.59259259],0
a3,1,0.76448,0.089762,[253  66] ; [47 11],[253.84615385  65.15384615] ; [46.15384615 11.84615385],0
p3,1,0.78603,0.073696,[187 133] ; [35 23],[187.93650794 132.06349206] ; [34.06349206 23.93650794],0
a1,1,0.81888,0.052435,[ 19 301] ; [ 3 55],[ 18.62433862 301.37566138] ; [ 3.37566138 54.62433862],0
a8,1,0.827368,0.047558,[ 47 245] ; [ 9 43],[ 47.53488372 244.46511628] ; [ 8.46511628 43.53488372],0
d4,1,0.827628,0.047413,[273  46] ; [49  9],[272.46153846  46.53846154] ; [49.53846154  8.46153846],0
n1,1,0.849928,0.0358,[33 38] ; [4 4],[33.25316456 37.74683544] ; [3.74683544 4.25316456],0
n4,1,0.85595,0.032954,[260  58] ; [48 10],[260.4893617  57.5106383] ; [47.5106383 10.4893617],0
d1,1,0.862506,0.029993,[217 103] ; [40 18],[217.56613757 102.43386243] ; [39.43386243 18.56613757],0
d3,1,0.878392,0.023412,[223  97] ; [41 17],[223.49206349  96.50793651] ; [40.50793651 17.49206349],0
b4,1,0.908669,0.01316,[185 135] ; [34 24],[185.3968254 134.6031746] ; [33.6031746 24.3968254],0
u2,1,0.92233,0.009506,[43 23] ; [7 4],[42.85714286 23.14285714] ; [7.14285714 3.85714286],0
